staycz_hisp_pooled_p75
0.51674348
0.51397127
""
0.42984259
0.67211914
""
0.1548591
0.44471917
0.35069799
0.11622556
0.88102961
""
""
""
""
0.41285798
0.72090822
""
""
-0.32369587
""
0.72104979
0.42061526
0.31050283
0.83901334
0.60042125
0.37120029
0.54640466
""
0.67474228
0.29457113
""
""
-0.11528292
0.51214367
0.4665198
0.63657755
""
0.65801001
0.55643719
0.42095011
0.70723355
""
0.18136746
0.57965112
""
1.3015032
0.43783262
0.58521026
""
0.45099479
0.6661213
""
""
0.52500182
""
0.70340788
0.72025979
0.61780125
""
0.43146795
0.46721059
0.48924568
0.52436376
""
""
""
""
""
0.59718728
""
""
""
""
0.48963419
""
""
0.49202779
0.637986
0.18174587
0.28931683
""
""
0.60320294
""
""
""
""
""
0.5814051
""
0.20954815
0.24331358
""
""
""
0.18203618
0.59280306
0.51133108
0.71267414
0.52555966
0.42647031
0.40685472
0.82302356
0.55328649
0.50133002
0.73114884
0.77436608
0.66562194
0.50940651
0.54073256
0.59709072
0.28727356
0.58451372
0.51985329
0.183045
0.0200627
""
0.15153569
0.069846362
0.44419312
""
0.49733382
""
0.10745338
0.42194545
0.58430922
0.80636346
0.49119946
0.3373982
""
0.26625273
0.39924634
0.57483369
0.0013387348
""
0.64354336
1.4317575
0.34298578
0.73336542
0.40870655
0.27331391
0.74989814
""
0.17024383
0.40554407
0.92956346
""
""
""
-0.10868233
0.55525786
0.093028806
0.60961467
0.57194197
""
0.43361107
0.46485066
""
""
-0.3028495
""
0.27335429
""
0.26867732
""
0.5121156
0.070314437
0.36019579
""
0.64664167
1.6523635
0.38636342
0.60681009
-0.26221651
""
0.36244133
0.19779362
0.7916649
""
0.50828522
0.095093898
0.58602774
0.13608661
""
0.41975707
0.72358686
""
0.71468985
0.60788321
0.65536541
0.49829146
0.77823895
0.43179592
0.71738356
0.76350731
0.6270386
0.51533467
0.59392065
0.53132415
0.7175861
0.71100986
0.55951667
0.37550047
0.84687102
0.7384932
0.69130927
0.52290022
0.56015533
0.62724715
0.61265361
0.25647968
0.67159706
0.7351017
0.58566147
0.82060921
0.73519874
0.38809386
0.80311215
0.76517957
0.68875033
0.83215785
0.74065834
0.79160815
0.73043692
0.60871834
0.75369912
0.68809724
0.70483899
0.70533556
0.50989276
0.13898133
0.30643079
0.70530021
0.69795001
0.70943332
0.59410703
0.53622597
0.28622776
0.70075727
0.5976876
0.78393102
0.73109615
0.64936024
0.84652203
0.3702296
0.76585251
0.42410535
0.40794164
