work_26_white_male_p25_se
0.062759139
0.093325362
0.037382461
0.049627151
0.045488253
0.040153984
0.045403343
0.082462139
0.035945002
0.056764364
0.063546754
0.11353116
0.076657437
0.063783616
0.054300871
0.045383655
0.03242629
0.051573247
0.063854575
0.045219995
0.051458936
0.038571443
0.05530509
0.053447001
0.037296534
0.034295615
0.065825172
0.047854833
0.049248908
0.076407142
0.064863518
0.053238772
0.067142457
0.043243714
0.04881135
0.073211908
0.070198305
0.049993638
0.22311866
0.046821583
0.037210856
0.047596663
0.058744553
0.070293434
0.13336067
0.08628577
0.065467447
0.055649489
0.056963589
0.12890361
0.064648777
0.071278356
0.081792094
0.047791865
0.068273343
0.052874804
0.048420109
0.049393985
0.060304068
0.047384236
0.051064879
0.043662533
0.057625733
0.050778922
0.039060213
""
0.067336768
0.13461269
0.10093223
0.041529652
0.11936445
0.087901436
0.074035749
0.054236252
0.074364789
0.10504443
0.056391135
0.079282589
0.073235907
0.068146333
""
0.13296703
0.04711853
0.075409785
0.10628243
0.072570153
0.047115043
0.058592808
0.047891829
0.051197276
0.055557493
0.042793091
0.037931237
0.042533662
0.034422964
0.046223838
0.094803944
0.10118382
0.054254729
0.048271026
0.051366899
0.048202738
0.047842994
0.043131411
0.050674904
""
0.04767973
0.080982216
0.066486835
0.067542605
0.054436684
0.15119663
0.046852399
0.048918765
0.05516994
0.080098316
0.06072041
0.049639959
0.054087728
0.066938013
0.057551038
0.053939361
0.048548378
0.071382217
0.058310922
0.057143975
0.036793824
0.077776037
0.062269017
0.056691527
""
0.071931191
0.060252961
0.079119489
0.12388077
0.14736818
0.055728693
0.13054842
0.081411026
0.080383062
0.081288822
0.15384264
""
0.066601932
0.081872597
0.053626582
0.073193394
0.077367082
0.070667654
0.067456581
0.051477533
0.075960718
0.088879697
0.040409673
0.090196677
0.057308141
0.084849492
0.090391569
0.064363033
0.053281751
0.07125584
0.055231359
0.069695741
0.041235171
0.054535415
0.053190168
0.064852774
0.074967772
0.14846261
0.039623346
0.067071773
0.058004327
0.068775438
0.061583221
0.047412015
0.052782059
0.05148885
0.041850816
0.056606967
0.1167303
0.095467515
0.083302602
0.099592336
0.094905175
0.090929456
0.056868408
0.081948861
0.052374858
0.0372154
0.060150091
0.060817387
0.060611833
0.06598717
0.047639955
0.046382431
0.060141455
0.060732871
0.05954399
0.056561608
0.064706236
0.054380655
0.10704899
0.057116203
0.054483451
0.060044408
0.092344813
0.06702619
0.047445979
0.035006076
0.04687921
0.033163708
0.043389052
0.052875083
0.042238332
0.038812857
0.046851158
0.039041273
0.047906537
0.059673563
0.046340454
0.060138322
0.041191101
0.041881077
0.058945481
0.061288048
0.032598827
0.057882532
0.088016741
0.080119349
0.11154577
0.078496702
0.063898988
0.059310723
0.046606708
0.052053627
0.050682407
0.072644494
0.072067611
0.037543587
0.057361145
0.094107896
0.073563516
0.055370122
""
""
0.14561892
0.1157923
0.066220358
0.09987957
""
0.17605677
0.1671918
""
0.11097483
0.038845349
0.054612707
0.037323054
0.043935884
0.046998322
0.045476329
0.03526869
0.056980457
0.048753954
0.058312561
0.056796808
0.083640002
0.050534844
0.064975433
0.044362523
0.06145665
0.0706314
0.051967084
0.045572735
0.050257556
0.060721368
0.095194601
0.039402023
0.060691983
0.07611531
0.046427902
0.078549348
0.13279381
0.057427287
0.038602844
0.0390228
0.062798008
0.077381089
0.033910982
0.072098799
0.044946622
0.092204966
0.049053811
0.054467585
0.1253655
0.067180134
0.061089288
0.052535094
0.079368316
0.05971108
0.042313147
0.091100581
0.065778323
0.058665689
0.052170098
0.079821855
0.067745134
0.050204176
0.038642865
0.066578671
0.051113244
0.044775628
0.053566873
0.041047551
0.053991206
0.045629021
0.047960013
0.042617895
0.07167042
0.061406281
0.041205496
0.047236927
0.051849663
0.069443032
0.053807288
0.072719067
0.044495136
0.054649554
0.055163365
0.05547104
0.075497098
0.062804401
0.066244595
0.077138223
0.10026284
0.068522207
0.0429097
0.037188243
0.086674258
0.045965165
0.047163669
0.06001097
0.068005353
""
0.073410749
0.14399444
0.081905447
0.19043744
0.1209336
""
0.081561521
""
0.10224098
0.1053604
0.059545282
0.094827749
0.056958601
0.11987282
0.059350766
0.057504978
0.07195621
0.066992275
0.068645634
0.10330673
0.058679134
0.068152428
0.047144689
0.037541568
0.055443514
0.031164959
0.043536447
0.053683009
0.1485122
0.10321822
0.04816705
0.10582183
0.064318359
0.04695484
0.045389764
0.031512909
0.045908067
0.063928448
0.052454602
0.06753964
0.055149201
0.041282084
0.054731172
0.045684189
0.077890955
0.040376395
0.033372842
0.052274693
0.11804833
0.093489282
""
""
""
""
""
""
""
0.06151801
0.12222716
0.090334274
0.091739736
0.12633239
""
0.072937556
0.066666216
0.10562683
0.22544804
""
""
""
""
""
""
""
0.045053516
0.087071501
0.08293505
0.077804513
""
""
""
""
""
0.13426857
0.15207633
0.19972435
0.24290262
0.11260359
0.092470132
""
""
0.055131935
""
0.089350529
0.076985292
0.096143641
""
""
0.06052893
0.070901252
0.049582012
0.1137287
0.052975193
0.081664287
0.075132459
0.052627772
0.042312235
""
0.062221471
0.062838204
""
0.058123156
0.18508017
0.099765606
0.099824429
""
0.061978292
0.091579184
0.20103061
0.096599661
0.11902507
0.069883943
0.065773241
0.22691472
0.080905095
0.14767638
0.073191069
0.042088069
0.065579414
0.084777638
0.038100109
0.053227745
0.077800952
0.088035181
0.052388273
0.041718561
0.075593181
0.066391371
0.072345287
0.042451855
0.040300339
0.053081077
0.052968442
0.070114665
0.042787123
0.050890476
0.044631355
0.049639829
0.037102465
0.039949074
0.041130565
0.041367166
0.051896509
0.073080055
0.047129046
0.18883613
0.064757906
0.050147325
0.058903564
0.064392798
0.073041804
0.06113534
0.098580688
0.077844456
0.11533712
0.053715009
0.063664503
0.055941086
0.050205428
0.062879607
0.11024857
0.10295467
0.053400207
0.06867189
0.098518282
0.08380831
0.063896462
0.048355635
0.14820528
0.11952648
0.061122712
0.04864382
0.26605523
0.059154719
""
""
0.072888024
0.12203223
0.06896501
0.084684148
0.11637507
0.090033703
0.090255655
0.064430334
0.0920792
0.053215437
0.089629322
0.12444025
0.05901733
0.077639334
0.095247991
