pos_hours_other_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075423017
""
""
""
""
""
""
""
0.089300357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0387039
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026844513
""
""
0.051180627
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071854144
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023016959
""
""
""
""
""
0.033142846
""
0.10894513
0.058210079
""
""
""
""
0.066537723
""
""
""
0.012851231
""
0.049090128
""
""
0.086826101
""
""
0.051806301
""
""
0.024998523
0.073791862
""
0.028807275
0.025584085
""
0.028766518
0.020856569
0.040571664
0.044640612
""
0.027861333
0.060312074
0.023341833
0.095977984
0.086562425
""
""
0.045034908
0.037775695
0.053878438
""
""
""
0.067951269
""
0.043749332
0.094134025
""
0.062393155
""
0.047882717
""
""
""
0.035345856
""
""
""
""
""
""
""
""
""
0.061970238
""
""
""
""
0.044341132
""
""
""
""
""
""
""
""
0.050791945
""
""
""
""
0.078943536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043184541
0.068496764
""
""
0.056036688
0.035012946
""
""
""
0.085459262
""
0.040312812
""
""
""
""
0.064569876
0.043102637
""
""
""
""
""
""
""
""
0.055247929
0.078006737
""
""
""
""
""
""
""
""
""
""
""
0.050972529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048686951
""
""
0.048200801
""
0.042283222
""
0.035560228
""
0.048567299
""
""
""
""
""
""
0.067917235
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06507767
""
""
""
""
""
""
""
""
""
""
0.059704762
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052660644
""
""
""
""
""
""
0.078417227
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077723362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087359212
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030150361
0.012014157
0.048257731
0.031921986
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022792002
""
""
""
""
""
0.033816401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10234437
""
""
""
0.049260721
""
""
""
""
""
""
""
""
""
""
