kfr_top20_hisp_female_p100
0.41231307
0.27548721
""
""
-0.072382748
""
""
0.57389688
""
""
-0.12756011
""
""
""
""
0.29630524
0.63882041
""
""
""
""
0.6544618
0.26011956
""
0.33234051
1.1561201
1.4455336
0.085271947
""
0.078937925
0.84184647
""
""
""
0.30883572
0.62551981
0.45797953
""
0.68961293
""
0.23970206
0.62403917
""
""
0.54888642
""
""
0.35658604
0.59432173
""
0.55597353
0.23675916
""
""
""
""
0.8818332
0.056491163
0.44191337
""
0.80546701
0.56587827
0.46094173
0.61159414
""
""
""
""
""
0.35509834
""
""
""
""
0.66933435
""
""
0.38795793
0.17203261
0.067063756
0.0029596167
""
""
0.30017704
""
""
""
""
""
""
""
""
""
""
""
""
0.35604829
0.4229224
0.46117789
0.30920148
0.57475775
0.768152
0.83896637
0.42211771
0.47982386
0.46274433
0.41474664
0.35270169
0.52195281
0.37668642
0.44064954
""
1.0274549
0.59746385
1.1458009
-0.10105226
""
""
1.5130366
1.8488336
0.68852258
""
0.89877653
""
""
0.7266922
0.51080215
0.28604832
1.4941744
""
""
0.9343859
""
0.20540141
1.1111071
""
0.25167105
""
0.079579413
0.13336088
0.097775728
2.5549328
-0.21075112
""
""
0.074879013
0.47174475
""
""
""
""
""
1.8129144
1.249256
""
""
0.70906186
0.37626195
""
""
""
""
0.061715107
""
""
""
""
-0.23611134
0.50548691
""
0.36650082
""
1.2325094
0.83225334
-0.16745853
""
0.84028941
0.96494436
0.0030232426
""
0.43404469
""
0.76623684
0.98463362
""
-0.20437717
0.4724811
""
0.43385443
0.60775727
0.44479892
0.53525746
0.50311726
-0.053312179
0.34935772
0.5005644
0.47342584
0.45963013
0.44200751
0.33844194
0.53958583
0.48628348
0.45203269
0.52109909
0.45823631
0.39933658
0.42688483
0.46739921
0.52164328
0.45535871
-0.14784853
""
0.48475209
0.58095956
0.41593376
0.48325974
0.47113064
0.37831831
0.43654215
0.46985313
0.39960459
0.41334638
0.48318207
0.48581597
0.42925423
0.50558251
0.55114377
0.46481153
0.47300515
0.49769184
0.34642935
""
0.53161114
0.48869389
0.53483295
0.40993214
0.68658566
0.53610498
""
0.52590811
0.36104658
0.4831385
0.60975873
0.46216667
0.4364154
0.55602175
0.49861518
1.7157024
""
-0.11715747
0.54747546
0.16258596
0.3398366
""
""
0.7530055
0.79353631
0.19708975
""
0.28014445
0.37946954
""
0.41072583
0.1303087
0.41232875
0.46847862
0.38634041
0.59347051
""
""
0.43771744
""
0.2488157
""
0.39063165
""
0.23757695
0.41794086
0.33610085
0.44011328
0.21470112
""
0.60954678
0.58304781
""
0.22718009
0.18659315
1.0582955
0.74216914
0.57814729
""
0.31494951
2.2978303
0.74497402
0.22881603
0.44834131
-0.012353945
0.19156715
""
0.66490209
""
""
""
""
0.20448838
1.9719759
0.34026715
1.3549805
0.5655005
0.52704513
0.37168968
0.48996153
0.48135233
0.40837732
0.34149337
0.55897456
0.75670391
0.47887683
0.51808643
0.56150216
0.60667348
""
0.22700885
-0.71569431
0.47357246
0.52481335
0.81998271
0.3410188
0.33070925
0.4072454
0.52061254
0.3819339
0.25115263
""
0.54549891
0.54389191
0.14220725
""
