kfr_imm_other_pooled_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055075854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035660978
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021464905
""
""
""
""
0.04388839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038800821
""
""
""
""
""
0.015827842
""
""
0.026961952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042010032
""
""
""
""
""
""
""
""
""
""
""
0.04426128
""
""
""
0.011314249
""
""
0.057559382
""
""
0.01557494
""
0.075846441
0.0255497
""
""
""
""
0.02598851
0.038323142
""
""
0.0055769715
""
0.041415215
""
""
0.034927305
""
""
0.021013914
0.05258023
""
0.0097902259
0.045701634
""
0.014103541
0.012059431
""
0.012991996
0.0082686236
0.017105496
0.018294819
0.049349267
0.013455837
0.032986693
0.01148898
0.047574922
""
""
""
0.0164827
0.035705309
0.025817482
0.047043685
""
""
0.047030754
""
0.021331131
0.036922034
0.052471399
0.037031144
""
0.025816677
""
""
""
0.033407744
""
""
""
""
""
""
""
""
""
0.027079634
""
0.056924053
""
""
0.016979106
""
""
""
""
""
""
""
""
0.036707669
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028104626
0.028636511
""
""
0.033348136
0.044406649
""
""
0.054768302
0.030644435
""
0.040892828
0.063787535
""
0.042144507
""
0.034836002
0.013986032
""
""
""
0.052542273
0.056393258
""
""
""
0.022965547
0.035646234
""
""
""
""
""
""
""
""
""
""
""
0.021682942
""
""
""
""
""
""
0.048511449
""
""
""
""
""
""
""
0.014492837
""
""
0.021217329
""
0.020441055
0.03175772
0.023394091
0.056172777
0.03035371
0.04649457
""
""
0.039058603
0.041596752
0.057632875
0.039566543
""
""
""
""
0.038395863
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038548466
""
0.03863477
""
""
0.056250371
""
""
""
""
""
""
""
0.028292416
""
""
""
""
""
""
""
""
""
""
""
0.043851577
""
""
""
0.044788145
""
""
""
""
""
""
0.032148056
""
""
""
""
""
""
""
""
0.038306758
""
""
""
""
""
""
""
""
""
""
""
""
0.043575317
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034460332
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033754591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029366676
0.0072431676
0.045433309
0.027834756
0.046163607
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
