has_dad_pooled_female_p10
0.62348574
0.61397111
0.76202267
0.55730098
0.39809385
0.45035625
0.39398947
0.65736556
0.66135132
0.41918236
0.42107797
0.35538718
0.69293612
0.53778088
0.45506662
0.63678229
0.61845964
0.53468794
0.69452482
0.37085778
0.4028531
0.40203974
0.43085784
0.33697996
0.36643013
0.38036287
0.4540334
0.43646818
0.36517516
0.450073
0.48860541
0.45360774
0.30260649
0.35945028
0.40175918
0.48190248
0.4872292
0.46992078
0.41734174
0.41260788
0.33479312
0.49467471
0.45985031
0.66942942
0.47588342
0.34972322
0.39351293
0.61225367
0.42385986
0.47747728
0.51646209
0.54115713
0.43968445
0.53173727
0.47721452
0.3872807
0.44343579
0.60963768
0.56841338
0.42014274
0.41472784
0.4007692
0.45818856
0.62940335
0.72099417
0.66180831
0.82012224
0.76736087
0.73624682
0.74837148
0.41713187
0.39891097
0.35210279
0.39677969
0.41710564
0.59149235
0.41496086
0.59419197
0.5368219
0.27724555
0.39541686
0.6008845
0.74715519
0.52427864
0.40167212
0.53429991
0.55725235
0.51878035
0.4869681
0.56749421
0.56370842
0.64225733
0.65164787
0.43124235
0.66443425
0.72922999
0.58824646
0.53733212
0.44044453
0.4896386
0.46181378
0.4819591
0.47545335
0.48654875
0.46374261
0.44564012
0.47240305
0.39248943
0.52200264
0.53015381
0.43623805
0.44022486
0.37036759
0.44264233
0.39260566
0.43380514
0.37781435
0.37105352
0.37548229
0.42260322
0.40756869
0.48976594
0.36620533
0.50752205
0.47329679
0.35184118
0.35050264
0.48998082
0.29148385
0.38599548
0.34426659
0.36808667
0.40463445
0.5130496
0.57409412
0.42380953
0.45773402
0.37929353
0.41306615
0.3564944
0.36057115
0.4815312
0.47168788
0.41003948
0.36209717
0.40481713
0.47456351
0.39955693
0.40781677
0.39850006
0.60876292
0.39221811
0.39368063
0.39741182
0.47100756
0.41664463
0.43072706
0.36263046
0.46565399
0.73011357
0.74993372
0.80402583
0.44315335
0.28481019
0.48402452
0.37133148
0.53419995
0.62931216
0.5185442
0.47702417
0.30744639
0.3990505
0.57604885
0.47106397
0.61018449
0.61396009
0.42012745
0.42145279
0.55470365
0.57303613
0.63853478
0.63017648
0.43835837
0.60053676
0.50941902
0.408939
0.71319163
0.59382421
0.46716353
0.69530076
0.65443277
0.6494298
0.37280959
0.55287129
0.61913681
0.61521399
0.5515663
0.53292918
0.39655367
0.61200923
0.3936089
0.52674949
0.56871617
0.51038957
0.44738781
0.40593892
0.32201678
0.54657334
0.53530061
0.49585187
0.60410279
0.47516266
0.6410839
0.58222508
0.34498587
0.58707321
0.44929212
0.38998967
0.6393308
0.61634731
0.5895682
0.66662532
0.6450482
0.70773238
0.43275216
0.55861354
0.65264243
0.63755101
0.49478024
0.5451386
0.54922867
0.50184649
0.7111997
0.66921967
0.71829545
0.64720547
0.77225232
0.60429448
0.78979188
0.76973909
0.64738733
0.591205
0.53950918
0.53445911
0.66402286
0.56331229
0.47931564
0.49286076
0.60985321
0.55549991
0.43473342
0.56786555
0.6146127
0.51374108
0.66113615
0.59668863
0.55674535
0.46809071
0.64326394
0.55931902
0.54227275
0.46474758
0.50241625
0.43945479
0.50550991
0.46085107
0.46815059
0.43537858
0.3513999
0.29220593
0.41111261
0.43067178
0.40245882
0.58758295
0.64367878
0.65216136
0.54497814
0.5514642
0.5982396
0.55541444
0.44826603
0.46721703
0.66971171
0.41397467
0.46244457
0.44327772
0.40140077
0.33036363
0.45588127
0.65793502
0.57911998
0.63109595
0.64384222
0.67999166
0.58434123
0.65645021
0.69484556
0.56318212
0.51557404
0.57967526
0.35086548
0.59614998
0.62814665
0.53305626
0.55656606
0.59921187
0.73777944
0.5828498
0.54614943
0.69522941
0.57591766
0.47925693
0.66104978
0.49088427
0.5080539
0.53120285
0.66538012
0.62552571
0.60185355
0.55657393
0.67475003
0.44354147
0.67013198
0.56784761
0.63137925
0.41918254
0.4136878
0.54056001
0.53156346
0.42003706
0.57769972
0.4341242
0.39517438
0.29699171
0.40757859
0.38839474
0.41556245
0.68201315
0.62086862
0.31159359
0.5090161
0.52699101
0.37763914
0.48418352
0.57015651
0.68198007
0.7339474
0.7069779
0.74341333
0.73773831
0.61582297
0.5632655
0.59982568
0.55838364
0.56313282
0.56832886
0.6677689
0.52696764
0.64042985
0.47254872
0.62846744
0.70635891
0.49481732
0.63419962
0.57907677
0.58798891
0.55024505
0.61910468
0.65130019
0.66609329
0.67541498
0.68402165
0.54215616
0.93246841
0.91861886
0.85505772
0.62925589
0.74659401
0.52848333
0.60909975
0.77248138
0.93318933
0.87941676
0.90666312
0.84738535
0.93100369
0.70739937
0.78605258
0.73430353
0.69119191
0.66712654
0.64705443
0.70120341
0.71432346
0.65477914
0.48650077
0.68920904
0.80551839
0.72689176
0.6962899
0.69021142
0.67465448
0.65181357
0.75436121
0.70042127
0.56383401
0.53566986
0.7732265
0.65730113
0.91678405
0.70973843
0.7281878
0.86398494
0.84590644
0.82010096
0.85733193
0.71843904
0.64501625
0.56976783
0.83135945
0.72369701
0.82150674
0.54519266
0.75538176
0.63918966
0.70814306
0.79254502
0.72051752
0.67017239
0.66288358
