hours_wk_asian_pooled_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.9989183
""
""
""
""
""
""
""
3.4850707
""
""
""
2.2605484
""
4.1171794
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.5272014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.96601611
""
""
2.2970295
""
""
""
5.5839243
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.7682853
""
""
""
""
""
2.846132
""
""
""
""
""
""
""
""
""
0.45459145
""
""
3.2960994
""
""
0.65569365
""
""
0.98602366
""
""
""
""
1.4660094
2.9692748
""
""
0.22933924
""
2.122808
""
""
2.0966029
""
""
1.53706
2.9022918
""
0.37338093
2.5887492
""
0.87602741
0.65046901
""
0.77017552
0.48285455
0.45071536
1.0268613
4.0982232
0.54228801
2.1464093
0.40177622
2.5443912
""
""
""
0.88185
2.0861857
1.7372818
2.8727705
""
""
2.0541883
""
1.114279
2.7502673
5.7823148
1.8127493
""
1.6404372
""
""
""
2.4737356
""
""
""
""
""
""
""
""
""
2.1755965
""
3.9066546
""
""
2.0730112
""
""
""
""
""
""
""
""
1.684347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.5571063
1.6121807
""
""
2.0874677
2.5707912
""
""
""
2.175823
""
2.1215529
5.3896055
""
4.4788928
""
2.936552
1.3637742
""
""
""
4.0704656
""
""
""
""
1.6610433
2.6550746
""
""
""
""
""
""
""
""
""
""
""
1.7171706
""
""
""
""
""
""
2.6640944
""
""
""
""
""
""
""
1.4195638
""
""
2.2855253
""
1.4889542
4.0915742
2.0734036
4.6338744
1.5191035
2.8782437
""
""
""
""
""
2.6483235
""
""
""
""
4.3712173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.2569249
""
1.7213366
""
""
3.8599005
""
""
""
""
""
""
""
1.4595335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.9278206
""
""
""
""
""
""
1.3481697
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.18648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.64013
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1671625
0.39531335
1.4729191
1.3848999
3.8836932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.8720019
""
""
""
""
""
0.47086093
""
""
""
""
""
0.74676043
""
""
""
""
""
