has_mom_hisp_male_mean_se
0.024635311
0.026091734
""
""
0.053024981
""
""
0.020744571
""
""
0.059684385
""
""
""
""
0.025767742
0.069151171
""
""
""
""
0.059532858
0.019765165
0.096515529
0.050939862
0.039703112
0.030778855
0.050178081
""
0.064549856
0.055133678
""
""
""
0.032440841
0.070493296
0.01910237
""
0.04171814
0.087180659
0.030326422
0.061386157
""
""
0.014686396
""
""
0.038105585
0.021748034
""
0.024218705
0.031544343
""
""
""
""
0.03869544
0.040866829
0.031992767
""
0.039230019
0.04661452
0.034540977
0.072608277
""
""
""
""
""
0.010267655
""
""
""
""
0.013594784
""
""
0.038216848
0.041324113
0.035178699
0.062734418
""
""
0.044449829
""
""
""
""
""
""
""
""
""
""
""
""
0.042413335
0.0068579828
0.012935668
0.019660546
0.012740061
0.025696112
0.025262292
0.0022126471
0.010914255
0.016117111
0.0028786033
0.0079143932
0.0063438034
0.011890727
0.0050795181
""
0.080016017
0.021439113
0.017257085
0.049458444
0.075428925
""
0.05287211
""
0.068383679
""
""
""
""
0.095230602
0.052687198
0.032322396
0.05384519
""
""
0.076653242
""
0.026923735
0.04779885
""
0.028308412
""
0.042882904
0.062634788
0.092381179
0.0822336
0.060945477
""
""
0.048555579
0.04894897
""
""
""
""
""
0.053436168
0.023775404
""
""
0.065222926
0.050052088
""
""
""
""
""
""
0.089117981
""
0.071822539
0.057639655
0.027667882
""
0.01473836
""
0.10535616
0.024750452
""
""
0.026793396
0.048226096
""
""
0.052900992
0.03538394
0.020033542
0.049251489
""
0.045764156
0.0032470739
""
0.023888206
0.010270662
0.023507992
0.024321539
0.0038738605
0.030704558
0.010109666
0.0031215011
0.02262125
0.016593654
0.0034339353
0.037970509
0.0034027193
0.0075135208
0.019728303
0.027380258
0.00088106445
0.0078126369
0.011106109
0.032273944
0.016037002
0.0053383764
0.064105928
0.04688824
0.0043285941
0.011250966
0.01494744
0.0020562962
0.0075424449
0.027440708
0.0020356977
0.0035866536
0.0088614421
0.0017493431
0.0019632913
0.0049764803
0.0038763897
0.0083621219
0.0040408378
0.0046282164
0.0026599285
0.0067466726
0.011461421
""
0.021025429
0.0053155408
0.0070810374
0.0040308903
0.011984572
0.01852631
""
0.0042251558
0.016262902
0.0032961858
0.0077952207
0.015659552
0.0047995676
0.018809825
0.005642449
0.031541359
""
0.034804519
0.010049625
0.016709341
0.037502132
""
0.081375696
0.034096535
0.052713614
0.056473199
""
0.02480142
0.0042153532
""
0.010319646
0.048434816
0.039739978
0.0045536226
0.020726824
0.022780342
""
""
0.083024599
""
0.022854963
""
0.0048876316
""
0.040606279
0.024753882
0.017521944
0.0081077842
0.01733871
""
0.030144108
0.011271358
""
0.036626462
0.024402101
0.020863352
0.019682398
0.014424476
""
0.05406788
0.039082292
""
0.022195753
0.0053939465
0.041608606
0.019964274
""
0.064194314
""
""
-0.0015748682
""
0.021581745
0.034003191
0.0077729374
0.046815336
0.0050902292
0.0053271535
0.020511014
0.019949384
0.0057080877
0.012401816
0.017782468
0.017073324
0.018864198
0.010680364
0.026075536
0.0097484915
0.010623263
""
0.015763994
0.067391686
0.0067586852
0.0026768332
""
0.015319078
0.016823947
0.012162737
0.010226295
0.032586526
0.037987825
""
0.006160744
0.010951894
0.019172376
""
0.039298795
""
0.057822619
""
""
0.027423756
0.019889807
0.012344799
0.018037682
0.003459004
""
0.020261463
0.049779497
""
""
0.012423732
0.0072524617
0.015755249
0.049515907
""
""
0.010897581
0.011202005
0.018683823
0.0014953754
0.01223911
0.035903733
0.010200175
0.025454214
0.0034543097
0.0057780291
0.0043230304
0.0084155072
0.0068066875
0.0074725528
0.030978456
0.012195314
0.011544419
0.015724164
0.01059086
0.0051651094
0.046539754
0.032562621
0.092305236
""
0.0071097459
0.065019041
0.045175135
0.059811991
""
""
""
""
0.062041108
0.093395263
0.042523406
0.032601178
0.072542816
""
0.029056737
""
""
""
0.028340496
0.036160823
0.06638065
0.03895295
""
0.032581877
0.11576957
0.036095165
0.049670473
""
0.016478887
0.017893603
0.083499588
0.022787418
0.032488737
""
0.014240365
""
0.010683017
0.050125387
0.044747718
0.017639969
""
0.028521568
""
""
""
""
0.096454665
0.011090952
""
""
0.038803317
0.025837196
""
""
0.045758594
""
""
""
""
0.01603223
0.045953669
0.03081988
""
0.011806676
0.090794817
""
0.038940396
0.04071606
0.076565266
""
0.0085548144
0.046242774
0.016135631
""
""
0.036069278
""
""
0.018591061
0.017979162
""
0.043630555
""
""
""
""
""
""
""
""
0.065449975
0.023096822
0.011530076
""
0.089809343
0.023846215
0.07842841
""
""
""
0.06109304
""
""
""
0.11954652
""
""
""
0.047664739
0.013356208
0.052165192
0.065924935
""
0.031454489
0.059600171
0.034283023
""
""
0.050709635
""
0.080447145
""
""
""
0.013890767
0.042729497
""
""
""
0.053206544
""
""
0.055797592
""
""
0.069907762
""
""
""
0.040794007
0.050859686
0.055752601
""
""
0.05747867
""
""
""
""
0.035457
0.038959991
0.075466678
""
""
0.06434451
""
""
0.066799067
0.017922156
""
""
""
