two_par_natam_female_p75_se
""
0.045823842
""
""
""
""
""
0.082633771
""
""
""
""
""
""
""
0.088562116
""
""
""
""
""
""
""
""
0.11749158
""
0.092069238
""
""
""
""
""
""
""
""
0.054866102
0.063974015
""
""
0.02216427
""
""
""
""
0.023676507
""
""
0.22210184
0.085509978
""
0.04792957
0.070582405
""
""
""
""
""
""
""
""
""
""
""
""
0.053981971
""
""
0.14068174
""
0.025323344
0.067700453
""
""
0.20057893
0.041996825
""
""
0.059109002
0.055939175
0.044745721
0.063324764
0.064625934
0.12365871
0.075173229
0.055368096
0.058451239
0.07158868
""
0.088220499
0.066442192
""
""
0.12556338
""
""
0.07641948
0.029792283
0.1332505
0.02351
0.079731479
0.057661727
""
0.14351657
0.017818265
0.068543851
0.021381786
0.030755781
0.067039639
""
0.071169756
0.069700867
""
""
""
0.044922013
""
""
""
""
""
""
""
""
""
""
""
""
0.048458863
""
""
""
""
""
0.14507522
""
""
0.26975322
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16349299
""
""
0.072054245
""
""
0.079149723
""
""
0.058776721
""
""
""
""
""
0.047874864
""
""
""
0.05222581
""
0.11507811
0.060250036
""
""
0.057196375
0.10956158
0.064445689
0.051665127
0.14223762
0.032375064
0.15351188
0.10900293
0.038015109
0.12849513
0.12553726
0.1537661
0.021970358
0.086059965
0.14731006
""
0.13913213
0.07324598
""
""
0.081501156
0.087721862
0.13222808
0.034142628
0.05793269
""
0.032178428
0.040697817
""
0.032115322
0.027798386
0.13687381
0.063149139
0.069383159
0.077039234
0.077879258
0.033472668
0.093473315
0.039238285
""
0.10990968
0.05891791
0.063063309
0.044605505
0.13380535
0.055782415
""
0.052815299
""
0.037928507
0.071337298
0.085565038
0.045704421
""
0.053371217
""
""
""
0.094752833
""
""
""
""
""
""
""
""
""
0.051929157
""
0.053499848
""
""
0.04278012
""
""
""
""
""
""
""
""
0.047752772
""
""
""
0.10653834
0.084516399
""
""
""
0.064781509
""
""
0.083190754
""
""
""
""
""
""
""
""
0.077122033
""
""
""
""
""
""
""
""
""
""
0.11005424
""
0.093820974
0.081279799
""
""
0.054587968
0.071418524
""
0.099680707
0.18187796
0.084257461
0.22102252
0.15650359
0.094457746
""
0.056491848
""
0.082689948
0.064418674
""
""
""
0.075750142
""
""
""
""
0.03844529
0.040242009
""
""
""
""
0.14720048
""
""
""
""
0.17032765
""
0.054735485
""
""
""
""
""
0.1419346
0.098354362
0.1026746
""
""
""
0.072875969
0.15234996
""
0.063726388
""
""
0.064534798
""
0.096991003
""
0.064535417
0.16218834
0.074775852
0.054315701
""
""
0.1770919
0.0759307
0.075376749
0.088350073
""
""
""
""
0.076806232
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11926235
""
""
0.079157524
""
""
""
""
0.053620994
""
""
""
""
""
""
""
""
""
""
0.10243259
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075526878
""
""
""
""
""
""
0.096893586
""
""
""
""
""
""
""
""
0.055840578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079037458
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052196596
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054102961
""
""
0.039969578
""
0.087224863
""
0.23619016
0.088713787
""
""
""
0.078089178
""
""
""
0.058957722
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068292983
""
""
""
""
""
""
0.10758739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10568086
""
""
""
""
""
0.048073411
""
""
""
""
""
0.096876554
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077776767
""
""
""
0.099634498
""
""
""
""
""
""
""
""
""
""
0.074674964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089160442
0.083611578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05917611
""
0.083031297
""
""
0.077714711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18736337
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11011548
""
""
""
0.085178562
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14059791
""
""
""
""
""
""
0.12280924
""
""
""
""
""
""
""
""
""
""
0.095849678
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14576006
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11161432
0.19499853
""
""
""
0.17483971
""
""
""
0.055153888
""
""
""
""
""
""
""
""
""
""
0.096313566
""
""
""
""
""
""
""
""
0.13196295
0.10109747
""
""
0.072611064
""
""
""
""
""
""
0.089390777
0.090339273
""
""
""
0.072317816
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075545013
""
""
0.070523173
""
""
""
0.12279607
""
""
""
""
""
""
""
""
""
""
""
""
0.063574836
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17878196
""
""
""
""
""
0.040550064
""
0.061649512
""
""
""
""
""
""
0.061910179
""
""
""
""
""
""
""
""
0.15291561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15300117
""
""
""
""
""
""
""
""
0.10082618
""
""
""
""
""
""
""
""
""
""
