staycz_black_male_mean
""
0.79759395
0.70737278
""
0.51602155
0.68049961
0.70022625
""
0.66296774
0.52654672
0.62856436
0.75746727
0.7683872
""
0.49121806
""
0.52977753
0.73769343
""
0.69719917
""
0.54695874
0.67307502
0.84578395
""
""
""
""
""
""
""
0.58317554
""
0.9390021
""
""
""
""
""
0.94446409
0.68798405
""
""
0.51157612
0.4911299
0.37969315
0.54461265
0.58730763
0.41058192
0.46532553
0.63623142
0.51773292
""
0.58959061
0.52031755
0.63714421
""
""
""
""
""
""
""
""
""
0.51742059
0.5974803
0.437179
0.70291996
""
0.70840949
0.70702952
0.64811957
0.69275659
0.63826245
0.69137871
""
0.64424169
0.64664382
0.64406055
0.67794973
0.64977634
0.62665039
0.6229952
0.58571589
0.46926612
0.46967518
0.65753293
0.80174649
""
0.73145038
0.57317454
0.59264445
0.53002757
0.61628634
""
""
0.38521817
0.45064867
""
0.64462376
""
0.67641914
""
""
""
0.51668155
0.67017627
0.55493724
0.76427668
0.64344203
0.6322239
0.73033011
0.50966173
0.71823853
""
""
""
0.45306358
""
""
0.59765637
0.64958513
""
""
""
""
0.67576534
""
0.65445846
0.56722057
0.4540543
0.50701821
0.56235808
0.62754494
""
0.53458226
0.70650351
0.51358354
0.60138589
0.67336679
0.5240584
0.78484499
0.69506139
""
""
""
""
0.59055799
""
""
""
""
0.62956983
0.62874997
0.45659065
""
""
""
0.57408667
0.67382723
0.41784218
0.40279132
0.35766542
0.55246669
0.71063828
0.68547297
0.79706693
""
0.55968493
0.6013602
0.5387122
0.62681884
0.63223714
0.90020418
""
""
""
0.65505564
0.50476307
0.73118103
0.48524284
0.50423026
0.55033207
0.67972416
""
0.65775692
""
""
0.43338054
""
0.54563081
0.33384737
""
""
""
""
0.53916627
""
""
0.34171095
0.65787733
""
0.76055694
0.66200393
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57396507
""
""
0.4843325
""
""
""
""
0.64206666
0.53746974
0.45651999
0.46124265
0.38861528
0.49159178
0.53767842
0.59985834
0.65405935
0.56746769
0.6041097
0.56032097
0.49443913
0.4836106
0.64237976
0.60262793
""
0.53811574
0.48855293
0.59885031
0.59687322
0.59418881
0.55817986
0.4972024
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91562325
0.64042336
""
0.62694341
0.70774865
0.62888825
""
0.81358755
0.7384944
0.74498385
""
0.86161357
0.61476928
0.76275331
0.8025946
0.61613864
0.62039572
0.36585769
0.5576821
""
0.31097645
0.54213619
0.6593011
0.50494987
0.67549467
0.66043788
""
""
""
""
0.75102168
0.79092556
0.64733797
""
0.67011279
0.58302015
0.6922313
0.53853691
0.85547096
0.36138192
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66166747
""
""
0.58758086
0.56878644
""
""
""
""
0.53194404
""
""
""
""
""
0.67152619
""
0.67210132
0.64947772
""
""
0.51206899
0.35674533
0.44472146
0.83510751
0.72477376
0.81105632
0.77313799
0.67064077
0.53216386
0.75538599
0.62602252
0.58849573
0.79423189
0.66697478
""
""
0.57028615
0.56852347
0.59545249
0.58559859
0.53924841
0.68992335
0.70143902
0.48624393
0.67183042
0.53328282
0.59801859
0.78385758
0.77134621
0.67568374
0.6864841
0.64403439
""
0.53126878
0.64373732
""
0.68153465
""
""
""
""
""
0.72042477
""
""
""
""
""
0.79193878
0.77894223
0.83183217
0.80395818
0.80641329
0.81634009
0.76553577
0.80846363
0.82995385
0.78750831
0.84811568
0.77326542
0.81115448
0.83616185
0.77130771
0.80662358
0.74823666
0.79072785
0.79598367
0.84777981
0.79673785
0.77853632
0.82213813
0.78925496
0.77201301
0.78748471
0.79304296
0.79185641
0.80312002
0.80917341
0.804501
0.79853928
0.82354248
0.76108718
0.79845691
0.7117334
0.71857119
""
""
""
0.60523075
0.66207618
0.70635784
0.73639899
0.68026382
0.77930075
0.74413729
0.86262047
0.55463958
0.79923916
0.78025532
0.71900398
0.69557661
0.72509158
0.72387868
0.73940456
0.73614264
0.69780195
0.6455723
0.5165056
0.82937044
0.82698828
0.80250144
0.84709579
0.83135062
0.61956859
0.85870677
0.7484113
0.78097856
0.56508714
0.80336964
""
0.56287408
""
0.58376378
""
""
0.68388134
""
0.82008338
0.869757
0.76078945
0.87297899
0.76894337
0.84781915
""
""
""
0.78197908
""
""
0.70824856
""
0.83314329
0.72773212
0.97290117
""
0.71472573
""
""
0.5919565
""
0.81531107
""
0.6733135
0.763614
0.68430054
0.82930762
0.78172153
0.81956404
0.76636267
0.76690888
0.68827176
""
""
""
0.74136275
0.72020525
0.82443774
0.84872448
0.81298548
0.79397178
0.57101852
""
""
""
""
""
0.47184333
0.65456969
0.74314719
""
""
0.66725421
0.50002879
""
""
0.81769705
0.8123278
0.74030828
0.84908175
0.7817201
0.80300426
0.84062713
0.83152032
""
""
