par_rank_black_female_mean_se
""
0.017590141
0.032298326
""
0.041127071
0.026253918
0.026279993
0.032268316
0.027817199
0.03025469
0.02877471
0.015326776
0.021975061
""
0.019190092
""
0.046673723
0.013729486
0.067619361
0.032912523
0.043612253
0.027548335
0.023090418
0.044942778
""
""
""
""
0.04053903
""
""
0.021202199
""
0.03394166
""
""
""
""
""
""
0.018351864
""
""
0.01835076
0.018538384
0.021300392
0.019683089
0.026509305
0.015747551
0.022701042
0.020197397
0.014088144
""
""
0.032523002
0.0143673
""
""
""
""
""
""
""
""
""
0.017312624
0.0099323709
0.015055308
0.016883017
""
0.015418687
0.015817709
0.010490098
0.017386405
""
0.013188997
""
0.012430768
0.0085339481
0.016257424
0.0090519683
0.018706596
0.01502369
0.024043115
0.043263488
0.034056656
0.028921815
0.014212462
0.037147962
""
0.023253074
0.043080848
0.037441473
0.017108411
0.023608543
""
""
0.049361218
0.027024342
""
0.028571393
""
0.033068035
""
""
""
0.01962409
0.016835649
0.011159775
0.019497093
0.015444258
0.016910499
0.010678981
0.027321268
0.015920214
""
""
""
0.047161184
""
""
0.026105929
0.036116868
""
""
""
0.038408332
0.034859896
""
""
0.021404488
0.021867493
0.040332161
0.016614711
0.02142942
""
0.018278988
0.032590475
0.012877825
0.026027402
0.016151605
0.032177161
0.023313319
0.033301447
""
""
0.046769559
""
0.027675718
""
""
""
""
""
""
0.028620243
""
""
""
0.010935892
0.027913442
0.047958832
0.042629588
0.025121596
0.012993217
0.018375093
0.028282719
0.02693936
""
""
0.025605815
0.03329429
0.032146581
0.053387094
0.033973143
""
""
""
0.053661726
0.015711337
0.045414034
0.020090381
0.036066625
0.014200571
0.016247436
""
0.034514166
""
0.032930039
0.021874385
0.024178322
0.020574229
0.023464074
""
""
""
""
0.017969221
""
""
0.034213427
0.0066735405
0.027102718
0.020172246
0.013097174
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035998996
""
""
0.015738955
0.03104602
""
0.036093153
""
0.013601046
0.01601935
0.021762885
0.019062271
0.029823868
0.018495951
0.030787615
0.037533831
0.0165332
0.015744798
0.017229816
0.032356102
0.018711882
0.0087351613
0.008289176
0.010160535
0.049872812
0.019515382
0.013062927
0.012044425
0.020266803
0.014960301
0.013959227
0.00981778
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040674295
0.037755854
""
0.020273013
0.045362923
0.022576915
0.045968115
0.021562193
0.012421984
0.026731163
""
0.023579258
0.035460208
0.017836351
0.013645601
0.026247252
0.037887461
0.030154273
0.02513412
""
0.023076374
0.017612623
0.011190343
0.025638845
0.015819186
0.013501123
""
""
""
0.023453806
0.015223611
0.04451729
0.012314099
""
0.044621423
0.01789438
0.016584044
0.02966396
