kfr_imm_pooled_male_mean
0.48671302
0.48417759
""
0.57494795
0.55118769
""
0.49465826
""
""
0.5179224
0.49644139
0.53150058
""
0.43284827
0.42514151
""
""
0.48413658
""
""
0.49393269
0.46974224
0.50082469
0.41681024
0.55826515
""
0.48206839
0.48259494
0.51215905
0.39436457
0.42263746
0.58464056
0.53657597
0.51334393
0.56662792
0.4561097
""
0.59791559
""
""
0.54265773
""
""
""
""
""
0.53136206
0.61159253
0.57336253
0.59703028
0.50407302
0.5733487
0.45678499
""
""
0.53310132
0.53909409
""
""
0.50998914
0.66197509
0.52060628
""
0.60213554
""
""
""
""
""
""
""
0.61496085
0.61237574
0.56205344
""
""
0.40666941
0.48403454
""
0.52682692
0.50600243
0.46113622
""
0.39657646
0.48099628
0.55831105
0.60289299
0.45051888
0.53801131
0.49297389
0.59325892
0.42972946
0.42650661
0.50479209
0.5059576
""
0.52120733
0.44660667
0.46574408
0.47996795
0.45974204
0.4703036
0.48137558
0.44099626
0.48894846
0.45373222
0.4648723
0.49612299
0.51137775
0.41813689
0.5259909
0.47188437
0.50635678
""
0.51179618
0.53826761
0.53598565
""
""
""
0.48033628
0.45784763
0.44067982
0.43907088
0.56541711
0.49761236
0.50778645
0.49175006
""
0.54993212
0.5117926
0.48745814
0.51995361
""
0.44711325
0.5189023
0.46207392
0.45331272
0.48468512
0.56010687
0.4700152
0.43376577
""
""
0.44192782
""
0.45779857
0.5048281
""
0.66774499
""
0.52270913
0.58326721
""
0.4637107
0.51633042
""
0.51035589
0.5723933
0.58831882
""
""
0.55075103
0.59529567
""
0.5741868
0.51662469
0.58526832
0.37931702
0.5390889
0.55611694
0.57033116
0.59475064
0.54171699
0.64933604
0.59846574
0.52424175
0.5185107
0.46805212
0.48415786
0.59151453
0.46129408
0.55156213
0.41883016
0.53730899
0.59459788
""
0.54951984
0.54579085
""
0.65462393
0.50208849
0.52643943
""
""
0.59291005
0.4764792
0.54049802
0.5209496
0.58220142
0.51758331
0.5692156
0.52501708
0.43957412
0.52719313
0.54719692
0.54991513
0.49593785
0.48306197
0.56953245
0.53561962
0.58034045
""
""
0.57209063
0.56479996
0.50376487
0.55132413
0.54765749
0.537754
0.54178637
0.53523695
0.56254202
0.62848181
0.54888856
0.60127676
0.5869742
0.50311846
0.60104817
0.52952629
0.51867998
0.58221477
0.62587804
0.5755012
""
0.54075623
""
0.57662505
""
""
0.49608734
0.54355478
0.50412881
0.540802
0.45864686
0.57181513
0.56916088
0.54652345
0.58380347
0.58625561
0.54331517
0.5952844
0.56610119
""
0.55542904
0.58215469
0.48508149
0.58253098
0.55949807
0.54752636
0.60925883
0.51682162
0.519005
0.53946888
0.53949654
0.51516825
0.58262295
0.58143556
0.54685795
0.55490255
0.5173741
0.57667887
""
0.48931679
0.46969429
0.54346734
0.53975666
0.54372931
0.58376896
0.53656316
0.52157545
""
""
0.55048132
0.56696177
0.47715011
0.49456489
0.53993362
0.47208461
""
0.58011889
""
0.60159081
0.45232525
0.50914019
0.54964036
""
0.52562171
0.55310214
0.50411844
0.53274721
""
0.48767716
0.5447979
0.48944929
0.50450444
0.61092651
0.48971638
0.54535276
""
0.50530839
0.53669888
0.5032233
0.48560175
0.55527824
0.53928185
0.57436091
0.50556171
0.50596899
0.4797827
0.58508068
0.54415309
0.57323396
0.58154368
0.44915339
0.58848035
0.55310065
0.50607789
0.57253671
0.53776079
0.54723644
0.58395571
0.52174199
0.51862329
0.52796382
0.55044764
0.54263639
0.50801033
0.61216295
0.56653446
""
0.52041924
0.59040558
0.6074791
0.50315028
""
0.52728319
0.5042392
""
0.53890443
0.52328116
0.49938923
0.53102452
""
0.50513941
0.56228566
""
0.45435512
""
0.47892192
0.41727394
0.58392161
0.51019752
""
0.57813251
""
""
""
""
""
""
""
0.70484602
""
""
""
""
""
""
0.59381944
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54477257
""
""
""
""
""
""
0.48233747
0.51139855
""
0.49926639
0.54638237
""
""
""
0.55902177
0.56554556
""
""
""
""
""
""
""
""
""
""
""
""
0.51606953
0.54157734
0.62715822
0.43604666
0.39205885
0.41928485
0.50725526
0.46187639
0.55982441
""
""
""
0.43728036
""
""
""
""
0.472063
0.47691986
""
""
0.44914171
0.50089002
""
""
0.47787371
0.47814307
""
0.52781665
""
""
0.49756214
0.57116091
""
""
""
""
""
0.47470134
""
""
0.53795385
""
""
""
""
""
""
""
""
""
0.54928136
0.37441814
""
0.48297521
""
""
0.51982301
0.51140338
""
""
0.53815931
0.52067649
0.43891469
""
""
""
""
""
""
0.40143836
""
""
0.44934621
0.4832873
0.48842645
0.4937208
0.49645704
""
0.42901021
0.60565025
0.55506116
0.52532494
0.50857878
0.43761814
""
""
0.52212405
""
0.47069478
0.47582191
0.52868426
0.45985675
0.46778813
0.52523685
0.45926994
0.44769001
0.55391747
0.54955709
0.59255505
""
0.49592274
0.46262109
0.42357576
""
0.41907999
""
0.51456577
""
0.52524215
0.50921291
0.52299637
0.48370197
0.47892827
0.59057856
""
""
""
0.37992507
0.49078357
0.51838779
""
0.45783994
0.5637275
0.55973381
0.46522206
0.54960001
0.48521161
0.50796974
0.51210737
0.41997108
0.46155336
""
0.39618525
""
0.58295304
0.60026401
0.55125219
0.51742667
0.36803782
0.56950301
0.45154321
0.45921203
0.49810317
0.60559183
0.55563551
0.53746814
0.56560504
0.5149399
0.39389417
0.47017279
""
""
0.5171082
0.49816588
0.49577966
0.50611395
0.44458959
0.46786237
0.46862626
""
""
0.50154352
""
""
0.54692078
0.50287366
0.50812942
0.47338077
0.37685007
0.46729937
0.50145817
0.4967449
0.47561577
0.48886681
0.5044015
0.47930762
0.50543535
0.43018383
""
0.46972451
0.47607028
0.60169786
0.52376968
0.51375526
0.46019349
0.45673609
0.57450438
""
0.48299345
""
""
""
""
""
0.44644395
0.48139551
""
0.5426302
""
""
""
0.51049167
""
""
0.45670387
""
0.45633236
""
""
0.69377744
""
""
""
0.5734756
""
""
0.49385563
0.54307735
""
""
""
0.49793133
0.5556227
0.50307494
""
0.57760733
""
0.53454429
0.44640505
0.53898233
""
0.51071793
""
""
0.45109674
0.46850106
""
0.47514647
0.37197727
0.44127429
0.52571106
""
0.55458003
0.49308279
""
0.59722131
0.48446321
0.45872527
0.54621017
0.46832919
0.4281086
""
0.58289623
0.53335875
""
""
""
0.55742228
0.54002118
0.54313779
0.48886451
""
""
""
""
""
0.53571296
0.47954649
""
""
0.45008123
0.49089655
0.45291916
0.49837759
0.46517524
0.47301966
0.48256823
0.45929942
0.47736582
0.51124275
0.56854117
0.54017186
0.52329546
""
0.49601385
0.50844991
0.57893819
0.46301758
""
0.60023528
0.49798149
0.44085875
0.5130583
0.49503344
0.50760561
0.5182007
0.49403819
0.47282913
0.47207677
0.50909185
0.52745759
0.52696657
0.41015509
0.50990224
0.46536925
0.48767367
0.47229609
""
""
0.4726845
""
""
""
0.49044189
0.45181596
0.54820842
