proginc_hisp_pooled_n
""
5011.0
""
""
26.0
""
""
494.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
513.0
43.0
42.0
22.0
481.0
66.0
""
""
""
""
""
89.0
36.0
""
""
41.0
""
""
""
""
""
""
""
""
""
""
28.0
43.0
""
""
""
""
""
""
""
""
106.0
59.0
""
28.0
""
""
""
""
""
23.0
""
25.0
""
""
""
""
""
60.0
368.0
""
120.0
""
""
91.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
""
""
""
""
""
""
22.0
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
457.0
26.0
""
""
128.0
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
65.0
""
""
""
""
""
""
93.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
31.0
""
""
""
""
""
""
25.0
""
""
""
""
""
42.0
""
""
""
""
""
""
93.0
23.0
""
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
23.0
""
""
21.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
101.0
49.0
""
22.0
""
""
23.0
""
""
""
""
""
26.0
""
""
""
""
""
123.0
""
""
""
""
""
28.0
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
22.0
""
242.0
53.0
100.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
150.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
88.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
30.0
22.0
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
239.0
""
21.0
""
""
""
""
""
""
""
112.0
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
44.0
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
93.0
92.0
23.0
""
""
""
25.0
""
39.0
""
54.0
62.0
""
539.0
300.0
""
21.0
""
""
""
""
""
63.0
22.0
""
96.0
""
376.0
""
251.0
37.0
298.0
""
79.0
69.0
397.0
216.0
""
""
56.0
""
""
""
""
""
38.0
""
39.0
""
44.0
""
""
""
""
""
27.0
""
""
""
48.0
""
93.0
""
""
""
23.0
""
""
""
121.0
23.0
""
""
""
28.0
39.0
""
207.0
""
""
29.0
""
58.0
26.0
""
""
111.0
""
""
""
""
""
25.0
""
37.0
23.0
""
45.0
26.0
211.0
27.0
""
""
""
""
""
127.0
""
""
127.0
55.0
24.0
""
""
21.0
29.0
36.0
70.0
480.0
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
22.0
""
""
168.0
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
130.0
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
73.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
219.0
25.0
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
28.0
""
""
""
""
""
""
45.0
""
""
""
123.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
52.0
""
""
""
197.0
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
71.0
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1360.0
23.0
37.0
""
""
24.0
""
""
33.0
""
""
""
""
267.0
""
44.0
""
""
""
""
""
80.0
""
37.0
""
""
149.0
497.0
150.0
239.0
24.0
138.0
593.0
62.0
1079.0
31.0
149.0
514.0
242.0
199.0
158.0
642.0
""
106.0
52.0
490.0
40.0
1333.0
""
167.0
35.0
38.0
89.0
""
358.0
136.0
56.0
""
""
28.0
148.0
""
26.0
114.0
60.0
""
117.0
26.0
96.0
46.0
174.0
147.0
110.0
376.0
""
29.0
44.0
""
""
181.0
40.0
""
2775.0
36.0
""
""
44.0
""
""
""
""
""
""
105.0
137.0
""
""
""
""
""
""
""
34.0
2311.0
""
""
""
241.0
22.0
733.0
1998.0
28.0
49.0
66.0
""
225.0
""
""
""
25.0
2366.0
27.0
298.0
177.0
""
31.0
30.0
""
""
""
""
823.0
25.0
""
""
46.0
""
""
23.0
662.0
""
""
32.0
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
36.0
""
""
""
""
""
""
25.0
159.0
""
""
22.0
""
""
42.0
""
61.0
""
21.0
""
""
""
""
59.0
""
24.0
""
""
""
""
""
20.0
""
20.0
""
26.0
""
""
""
""
""
""
142.0
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
26.0
""
98.0
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
304.0
""
32.0
""
""
""
""
124.0
26.0
""
""
28.0
""
72.0
21.0
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
152.0
156.0
""
68.0
""
""
""
""
""
""
60.0
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
39.0
""
26.0
""
26.0
43.0
29.0
""
""
""
""
20.0
""
""
24.0
44.0
""
""
""
""
""
""
""
""
23.0
40.0
20.0
""
""
""
93.0
""
83.0
""
""
""
22.0
""
""
""
20.0
""
""
""
""
""
""
""
""
49.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
383.0
""
""
""
""
""
""
""
22.0
""
""
20.0
""
""
20.0
32.0
21.0
264.0
""
""
""
""
""
""
28.0
109.0
""
""
""
""
""
30.0
26.0
""
""
""
28.0
83.0
""
""
37.0
""
91.0
22.0
39.0
62.0
219.0
""
193.0
35.0
""
""
65.0
""
""
""
209.0
""
53.0
23.0
88.0
""
""
""
218.0
""
""
120.0
""
""
""
""
""
110.0
""
""
""
""
""
34.0
67.0
72.0
""
41.0
""
""
""
""
""
""
""
""
""
20.0
165.0
""
43.0
219.0
40.0
""
""
""
""
60.0
123.0
""
149.0
""
""
489.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
73.0
""
23.0
""
299.0
""
""
""
""
""
""
""
21.0
47.0
""
30.0
""
""
""
""
""
""
""
23.0
""
""
""
""
65.0
""
""
22.0
""
""
""
""
""
29.0
""
""
""
""
""
""
""
70.0
""
21.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
100.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
35.0
66.0
""
""
""
107.0
""
""
""
72.0
""
79.0
280.0
4231.0
""
""
""
""
347.0
156.0
30.0
""
34.0
39.0
""
34.0
97.0
50.0
""
1560.0
""
""
""
29.0
""
27.0
""
""
25.0
""
""
295.0
""
24.0
140.0
""
""
29.0
74.0
""
20.0
""
25.0
""
""
2771.0
49.0
104.0
""
309.0
48.0
""
48.0
""
46.0
""
339.0
""
133.0
3222.0
36.0
""
""
""
""
39.0
""
446.0
""
""
46.0
35.0
263.0
""
""
""
""
44.0
21.0
45.0
66.0
""
223.0
172.0
""
""
""
""
""
4821.0
""
""
""
186.0
""
32.0
2026.0
42.0
68.0
21.0
""
""
71.0
""
39.0
33.0
""
""
23.0
""
""
153.0
36.0
154.0
104.0
33.0
40.0
56.0
25.0
""
""
55.0
""
""
""
109.0
""
""
47.0
""
""
""
""
""
34.0
""
""
""
""
""
449.0
""
""
245.0
""
""
""
""
""
64.0
235.0
97.0
""
215.0
32.0
""
24.0
""
201.0
59.0
""
""
25.0
37.0
""
28.0
1101.0
23.0
""
28.0
23.0
""
49.0
36.0
62.0
""
267.0
37.0
""
88.0
""
""
""
83.0
25.0
""
""
32.0
36.0
""
""
""
""
216.0
""
""
41.0
""
""
""
135.0
""
253.0
""
""
""
22.0
29.0
1502.0
205.0
""
52.0
""
39.0
233.0
965.0
""
""
""
""
90.0
224.0
""
218.0
20.0
24.0
47.0
""
1080.0
65.0
""
124.0
26.0
103.0
285.0
76.0
43.0
30.0
""
20.0
""
21.0
63.0
""
20.0
33.0
23.0
""
133.0
""
""
""
""
""
""
""
""
""
""
""
474.0
""
""
""
""
28.0
""
169.0
""
31.0
""
157.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
172.0
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
640.0
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
197.0
""
""
""
""
""
""
""
""
""
""
""
22.0
43.0
""
""
""
""
""
""
""
""
28.0
87.0
""
""
""
44.0
""
""
""
""
30.0
""
""
""
""
39.0
""
""
""
""
""
""
""
40.0
50.0
""
""
""
""
""
""
""
""
""
""
158.0
""
""
""
35.0
""
112.0
60.0
""
107.0
""
30.0
24.0
""
128.0
""
77.0
""
""
""
470.0
83.0
""
""
34.0
""
""
""
""
""
300.0
""
51.0
""
203.0
121.0
""
84.0
""
45.0
49.0
""
421.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
82.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
72.0
""
""
""
""
""
""
""
""
""
""
498.0
""
""
""
37.0
""
""
""
""
""
""
93.0
""
31.0
""
""
""
""
""
26.0
""
""
""
""
40.0
""
23.0
99.0
""
""
31.0
""
""
""
""
20.0
""
""
""
""
""
""
72.0
""
34.0
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
