comcoll_pooled_female_mean_se
0.027701698
0.018951198
0.038104583
0.052060351
0.030292206
0.066963479
0.038298659
0.018899806
0.032958899
0.049481191
0.035750803
0.063943744
0.041948289
0.064502813
0.062531702
0.026522284
0.029643735
0.062126994
0.072072275
0.033800531
0.052159343
0.02544255
0.025133304
0.031056426
0.029349992
0.025050929
0.036714584
0.021795008
0.058398478
0.042977884
0.038691401
0.069019206
0.053334031
0.042960364
0.016662735
0.027331058
0.0085285977
0.059780389
0.023456179
0.035678882
0.022501558
0.028011151
0.05218628
0.040709667
0.013201754
0.049214512
0.049486794
0.022842726
0.010997491
0.048786364
0.013452393
0.019771261
0.06622225
0.043698538
0.036520645
0.048323546
0.030280868
0.029031258
0.016161473
0.054292198
0.024396783
0.033563677
0.017967539
0.026472041
0.057773381
0.061279152
0.045237061
""
""
0.012546273
0.02016421
""
""
0.063544527
0.022365365
""
""
0.035329483
0.035474736
0.061902013
0.060887665
0.01926215
""
0.028639974
0.038527623
0.031133855
0.027397607
""
0.10454684
0.06627313
""
""
0.069828227
""
""
0.031992223
0.035020597
0.020091172
0.019859675
0.031852894
0.037479483
0.077174164
0.063727841
0.0041760639
0.017694937
0.023895755
0.0078396462
0.017900713
0.037832614
0.01801445
0.017599404
0.039084505
0.041623667
0.037120327
0.016107287
0.032911014
0.049055248
0.084814563
0.03960878
0.059096944
0.045771629
0.044573504
0.038937513
0.070312537
0.040879209
0.04122559
0.023502022
0.024539363
0.027893692
0.048992749
0.069760174
0.047223773
0.050162017
0.022543911
0.049240839
0.059955675
0.024606362
0.056039713
0.030720888
0.046477679
0.032554936
0.065802336
0.031186074
0.059867863
0.049847864
0.022844136
0.040079594
0.095225811
0.047733925
0.057915043
0.06275107
0.052995238
0.043402348
0.026553795
0.055472594
0.05439147
0.029200329
0.027533621
0.060021594
0.081778362
0.06509719
0.065332219
0.037971884
0.056012765
0.042705808
0.066277504
0.041536633
0.044135466
0.028016366
0.072542176
0.011074571
0.047411155
0.040565796
0.021227868
0.071910843
0.072117649
0.018710867
0.05792312
0.05082833
0.068691209
0.030598249
0.046469461
0.017029541
0.024203593
0.063640088
0.05290772
0.0062389518
""
0.037926845
0.015827486
0.040700134
0.053986687
0.0071822931
0.040256944
0.017257866
0.0079591535
0.037393402
0.021253446
0.016925553
0.049897172
0.008265933
0.018607978
0.035868328
0.037573837
0.0025248742
0.019718822
0.01391199
0.061995026
0.024104971
0.014188006
0.072144829
0.092932224
0.011634868
0.019078238
0.023160143
0.0044496646
0.012754735
0.062078889
0.0054878788
0.0064023114
0.027183825
0.0051938915
0.0045499257
0.0093555171
0.0090518007
0.014791964
0.0085148681
0.011877688
0.0055779424
0.014259518
0.016696388
""
0.031285729
0.010116385
0.010824286
0.0097224163
0.021773342
0.02645902
0.093160182
0.011118836
0.031148599
0.0077938805
0.01720053
0.024511512
0.010240393
0.051418945
0.0081593934
0.084336087
0.070925564
0.072206996
0.013232722
0.025032107
0.054799408
""
0.082782701
