kfr_24_natam_male_p75
0.53099936
0.37210947
""
0.39976403
0.38723135
""
0.47119051
""
""
0.53544873
0.47797653
0.4906562
""
0.57906038
0.65475434
""
0.60234451
0.43785203
""
0.49845296
0.47449157
0.46371236
0.51618785
0.40902266
0.50085086
0.61440808
0.52835399
0.57449669
0.62500584
""
""
0.44006324
0.53986609
0.4663853
0.50875592
0.56070042
""
""
""
""
0.56077653
""
""
""
""
""
0.54675567
0.62724096
0.52306777
0.65314293
0.63511443
0.51085258
0.56087518
""
""
0.56187451
""
0.64818805
""
0.41000524
""
0.5462231
""
0.47999269
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49394357
""
""
""
0.54464889
0.45900339
""
0.54451191
0.39199403
0.56806856
0.57782233
0.55341083
""
""
0.47498763
""
""
0.51520056
0.57160193
0.40668535
0.4924196
0.49133927
0.53866112
0.49218944
0.51293802
0.44827601
0.44910917
0.51258272
0.52371997
0.45977658
0.48998538
0.45178556
0.63075435
0.4576264
""
0.61458784
0.55912656
0.54974657
""
""
""
0.60117018
""
""
""
""
0.50598389
0.40496987
""
""
""
0.47727492
""
""
""
0.4359501
""
0.47732151
0.42787185
""
""
0.33034721
0.44604051
""
""
""
""
0.48262084
0.44052184
""
0.6000492
0.49824682
0.49910426
0.28783017
""
0.49043649
0.5102821
0.53507423
0.58242857
0.41946885
""
""
""
0.5021677
0.50781041
""
0.48565304
0.56439227
0.47884038
0.47510582
0.56645197
0.46538624
0.44471002
0.78788936
0.5541802
0.57823491
0.47556597
0.47995555
0.48620546
0.36623281
0.41113216
0.53719831
0.79071099
0.48427606
""
""
0.43600178
""
""
0.44027957
""
""
0.46501309
0.41189814
""
""
""
""
""
0.35876903
""
0.49122715
0.47634372
0.52070659
0.49850193
0.49176291
0.53798103
0.45385921
""
0.6963113
0.55124259
0.34161508
0.38463658
""
""
0.48359776
0.52215046
0.57407641
0.44185001
0.42913908
""
""
""
0.36345187
""
0.44757944
0.56315029
""
""
0.53360152
0.46306995
0.44324028
0.43384427
""
""
""
""
""
0.52669752
""
""
0.42104131
""
""
0.59591383
""
""
0.4872759
0.47667533
""
""
0.41597587
0.43355852
0.41923493
""
0.48554671
0.39641997
""
0.40252841
""
0.41046774
""
0.49933735
0.56007564
0.49924543
0.45349652
0.45670429
0.55852103
0.42113584
0.47410315
0.33326942
0.49425948
""
""
0.42343578
0.45428297
0.50511861
0.43324009
0.57896262
""
0.61587745
0.4396008
""
""
0.51256305
0.49793038
""
0.58993393
0.55417621
""
0.47686118
0.42982051
""
0.54153049
0.45377553
0.43637535
""
""
0.32931098
""
0.40654236
0.44146019
0.58569759
0.37758011
0.67411804
""
""
""
0.34737271
""
""
0.62159848
0.66095787
""
0.5523482
0.52031255
0.45298991
0.47212496
0.54625857
0.53022271
0.53546703
""
0.43523076
""
""
""
""
0.55815905
0.63217002
""
0.50530624
""
0.45339426
0.37596107
0.48097855
""
0.46511754
0.41859025
0.44453427
""
0.50969619
""
""
0.43895379
0.39895451
""
""
0.75643438
0.4604035
""
""
""
""
""
""
""
""
""
0.46494973
0.46788099
""
0.54307473
""
0.41692078
""
""
""
""
""
""
""
""
""
0.40144494
""
""
""
0.36802831
""
0.37052843
0.34546772
""
""
""
""
""
""
0.46508434
""
0.35376346
""
0.63495195
0.44148472
0.45472544
0.55634552
""
0.43485668
0.59553134
""
0.38247782
0.36421031
0.38122177
0.37424257
0.37716112
""
""
0.5341146
0.41176936
""
""
""
0.52687401
""
""
""
""
0.51290172
0.43609947
0.62800527
""
0.32333586
0.33155131
""
0.47446176
""
0.51465142
""
""
""
""
""
""
""
0.55838585
""
""
""
0.35131744
0.40972671
""
""
0.33004984
0.43927884
0.57334691
""
0.32999471
0.35159218
""
""
""
""
0.45229977
0.35596931
0.38831696
""
""
0.48768285
""
""
""
""
""
""
0.50485021
""
""
0.44205427
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53211623
0.44198331
""
""
""
""
0.41185978
""
""
""
""
""
""
""
0.6029439
""
0.54657888
0.49874091
0.49166533
0.49965495
0.50194412
0.729949
""
0.55626917
0.63309747
0.48031035
0.53689915
0.52282912
""
""
0.57257879
0.42643675
0.44169506
0.50777948
0.55924523
""
0.598773
0.60632586
0.55429673
0.53221083
0.510818
0.54023176
0.51190764
0.68935001
0.55074823
0.53418529
0.42734566
""
""
""
0.42085692
""
0.44247344
0.48244429
0.53466779
""
0.59642094
0.47276357
""
""
""
""
""
""
""
""
""
""
""
0.36176607
""
""
0.50005323
""
0.44189134
""
""
""
0.46742135
""
""
""
""
""
""
0.35306633
0.40497196
0.53694665
0.50875592
0.49574652
0.58437747
0.53423476
""
0.59458363
""
""
""
""
""
""
""
""
0.55691022
""
""
0.60469514
""
""
""
""
""
0.60456777
""
0.63922083
0.51420325
0.47913817
0.4527255
0.50105798
0.47645301
0.49740642
0.50327855
0.66027403
""
0.54323292
0.5593195
0.53177375
0.50172436
0.61940622
0.44792941
0.33153868
0.5294261
0.74080646
0.51155758
0.40313211
""
0.4826588
0.40005139
0.5039832
0.70795196
0.41965473
0.56020528
0.51624507
0.4251143
0.3898364
0.48212624
0.4955124
0.36399582
0.4513039
0.48522747
""
""
""
0.48079419
0.37867436
""
""
0.41888663
0.4435496
""
""
0.61957705
0.43922067
0.36227843
""
""
0.44190457
0.3971068
0.50908464
""
0.59310853
""
0.42488849
""
""
""
0.43894753
""
""
0.71297777
0.40407446
0.42579612
0.44986725
0.50752598
0.41899189
0.53199047
""
0.45297888
0.47541276
0.44357091
0.42750883
""
0.79212803
0.4179849
0.52850318
0.66031128
""
0.43269685
0.3390812
""
0.4207879
""
0.47947374
0.48794284
0.5563314
0.44261983
""
""
""
0.57391179
""
0.54931933
0.47645861
""
""
0.44670758
0.42364287
0.54649007
0.45540762
0.46042925
0.51168555
0.52631134
0.4623681
0.50357449
0.47246513
0.44384921
0.54858094
""
""
0.50653571
0.50762671
0.48510778
0.58825564
""
0.45867252
0.53706223
0.43722495
0.46839145
0.48213285
0.37386453
""
0.56900841
0.59694499
0.48371747
0.39231038
0.50200725
0.50291669
0.32849073
0.50516051
0.48834783
0.41578037
0.46051794
0.58019286
""
0.4368751
""
""
""
0.40876985
0.49526462
0.48478937
