stayhome_other_male_mean
0.17922573
0.10386989
""
""
""
""
""
0.29667008
""
""
""
""
""
""
""
0.26391178
0.20070337
""
""
""
""
0.10025671
0.16056888
""
0.35410354
0.045167916
""
0.19130807
""
""
""
""
""
""
0.18903016
0.18189026
0.18667552
""
0.27448973
0.22547553
0.095057353
0.33206916
""
""
0.16194345
""
""
0.20597225
0.16820398
""
0.14530523
0.081600323
""
""
""
""
0.20312499
0.30092388
0.10626877
""
0.066378132
""
0.13413413
0.14236906
""
""
""
""
""
0.22807312
""
""
""
""
0.20895033
""
""
0.21336433
0.30411848
0.27219298
0.19342962
""
""
0.21672113
""
""
""
""
""
0.19163963
""
""
""
""
""
""
""
0.14882194
0.2706686
0.021166334
""
""
""
0.18199298
0.10165002
0.18175277
0.17205024
0.14873855
""
0.076692775
0.071010746
""
""
0.12597801
0.082912013
0.13758633
""
""
""
""
""
""
""
""
""
""
0.24885273
0.17934643
0.11596666
""
""
""
""
0.11385116
""
""
0.18446614
""
""
""
""
""
-0.010669728
""
""
0.11342685
""
""
""
""
""
""
""
0.078352392
""
""
0.25033754
0.11219577
""
""
""
""
""
""
""
""
""
""
0.13797915
""
0.13021712
""
""
0.13723271
""
""
0.12004583
""
""
""
0.072461218
""
0.12417709
0.0066412441
""
""
0.27467424
""
-0.0025665544
0.16648604
0.11909816
""
0.2482563
0.24045746
0.1229301
0.19487932
0.33141258
0.24911077
0.1979149
""
0.16680749
0.075087309
0.11417449
0.1475485
0.28476092
0.1801399
0.21484338
0.1755446
0.17103849
0.12367579
""
""
0.20473605
0.24481921
0.12857345
0.25148451
0.13810529
""
0.21380639
0.22357127
0.17014523
0.19238371
0.22825445
0.3120825
0.21737
0.16081533
0.33615956
0.19761474
0.24531241
0.18023026
0.1187778
""
0.092749298
0.20769238
0.17727594
0.18929756
0.18285291
0.057801262
""
0.20720392
0.29022381
0.24185205
0.18440537
0.094789073
0.18470187
""
0.17102382
""
""
""
0.12609017
0.20469855
""
""
""
""
""
""
""
""
0.19210444
""
0.13718946
""
""
0.2025782
0.10882762
0.14409411
""
""
""
""
""
""
0.17398818
""
""
""
0.27051383
0.11252818
""
""
""
0.096441261
""
""
""
0.18595169
""
""
""
""
""
""
""
0.22136591
""
""
""
""
""
""
""
""
0.24616322
""
0.16951464
""
0.22776735
0.21978444
0.16687284
0.14439
0.20280504
0.15847562
0.13078149
0.1522219
0.19348747
0.17281051
0.32091787
0.2274
0.087271236
""
0.21847726
""
0.17122096
0.25664276
""
0.17351916
0.35943007
0.1713137
0.13827507
0.24263291
""
""
0.22158417
0.13230671
0.12112843
""
""
""
""
""
""
""
""
0.18804507
0.093207166
0.220787
""
0.049102172
""
""
""
0.22702585
0.18850969
0.20600832
""
""
""
0.13170978
0.1532824
0.14831086
