kir_native_asian_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65557587
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61850691
""
""
0.69182134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67508626
""
""
""
""
""
0.67914671
""
""
0.57704812
""
""
""
""
0.48561311
""
""
""
0.60809845
""
""
""
""
0.49821335
""
""
0.55963087
""
""
0.63507509
0.56339806
""
0.55561274
0.62003088
""
0.57776856
0.62828374
0.67607844
0.55565304
0.70476854
0.68106169
0.60339975
0.66539693
0.55763155
""
""
""
0.6248439
0.55477142
0.46209502
""
""
""
0.57761467
""
0.61500216
""
""
0.53188151
""
0.58309585
""
""
""
0.75066137
""
""
""
""
""
""
""
""
""
0.66544199
""
""
""
""
0.60576409
""
""
""
""
""
""
""
""
0.61367434
""
""
""
""
0.50942773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73948717
0.62490678
""
""
0.64975661
""
""
""
""
0.63826931
""
""
""
""
""
""
0.5702005
0.52637506
""
""
""
""
""
""
""
""
0.59936661
0.55016017
""
""
""
""
""
""
""
""
""
""
""
0.57998496
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39265859
""
""
""
""
0.5834173
""
0.65368783
""
0.51188368
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58907044
""
0.56370801
""
""
""
""
""
""
""
""
""
""
0.57388973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66598177
""
""
""
""
""
""
0.62805206
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60443914
0.64173627
0.68320143
0.64266002
0.58180743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62403715
""
""
""
""
""
0.65104711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69283909
""
""
""
0.70993096
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
