kir_26_hisp_pooled_n
503.0
334.0
34.0
1012.0
1300.0
92.0
2265.0
133.0
83.0
627.0
749.0
3861.0
75.0
241.0
865.0
62.0
70.0
752.0
67.0
84.0
757.0
3138.0
604.0
458.0
3917.0
95.0
850.0
1857.0
4178.0
184.0
178.0
273.0
2371.0
2050.0
134.0
1188.0
99.0
191.0
31.0
43.0
669.0
94.0
39.0
""
47.0
92.0
5699.0
488.0
1284.0
331.0
1026.0
846.0
366.0
34.0
32.0
1042.0
73.0
51.0
61.0
266.0
142.0
1341.0
44.0
151.0
79.0
101.0
""
33.0
58.0
93.0
67.0
102.0
141.0
282.0
128.0
50.0
196.0
132.0
71.0
2144.0
196.0
242.0
83.0
388.0
2586.0
261.0
212.0
1136.0
1040.0
553.0
281.0
156.0
151.0
623.0
125.0
74.0
352.0
2312.0
21518.0
6121.0
4215.0
102813.0
15805.0
7010.0
3623.0
27266.0
3961.0
5249.0
386.0
2155.0
1115.0
474.0
1534.0
66.0
1446.0
1643.0
1491.0
47.0
61.0
52.0
663.0
245.0
207.0
725.0
144.0
1144.0
879.0
207.0
80.0
88.0
13005.0
158.0
560.0
106.0
1851.0
136.0
934.0
1496.0
111.0
186.0
1027.0
635.0
65.0
143.0
291.0
35.0
596.0
195.0
68.0
80.0
106.0
1241.0
231.0
49.0
2409.0
814.0
54.0
586.0
66.0
89.0
""
26.0
1214.0
5530.0
57.0
28907.0
112.0
104.0
67.0
1199.0
12113.0
2044.0
426.0
2439.0
196.0
178.0
1735.0
6118.0
271.0
116.0
119.0
156.0
1761.0
114.0
134.0
2179.0
39.0
141.0
719.0
34.0
82.0
726.0
1565.0
68.0
55.0
154.0
1130.0
546.0
3610.0
568.0
2433.0
1602.0
417.0
545.0
655.0
1688.0
3060.0
256.0
302.0
1023.0
319.0
454.0
49.0
82.0
6695.0
660.0
2599.0
5594.0
150.0
144.0
116.0
115.0
169.0
97.0
2456.0
388.0
208.0
296.0
1851.0
1310.0
1198.0
510.0
31.0
210.0
30.0
126.0
20.0
215.0
24.0
66.0
221.0
502.0
262.0
770.0
96.0
287.0
483.0
1983.0
243.0
444.0
6526.0
466.0
201.0
23.0
567.0
176.0
447.0
2144.0
211.0
2465.0
207.0
4828.0
6414.0
2900.0
5830.0
164894.0
5549.0
64068.0
24855.0
2489.0
1213.0
264.0
71.0
219.0
21.0
67.0
710.0
283.0
85.0
255.0
7227.0
""
""
22570.0
2274.0
121.0
5157.0
22456.0
239.0
70.0
52.0
33.0
66.0
111.0
78.0
212.0
83.0
488.0
425.0
342.0
6484.0
64.0
164.0
433.0
350.0
235.0
59.0
487.0
363.0
69.0
939.0
409.0
264.0
509.0
1142.0
841.0
97.0
560.0
382.0
322.0
153.0
1275.0
170.0
139.0
104.0
496.0
638.0
241.0
332.0
2220.0
110.0
1619.0
3518.0
8203.0
659.0
90859.0
3699.0
482.0
132.0
3808.0
26.0
156.0
380.0
599.0
136.0
67.0
147.0
226.0
65.0
108.0
150.0
213.0
169.0
48.0
168.0
340.0
44.0
202.0
90.0
196.0
290.0
""
303.0
""
20.0
67.0
112.0
37.0
36.0
67.0
37.0
45.0
118.0
""
""
""
""
""
""
197.0
""
""
""
""
""
""
""
""
""
26.0
32.0
37.0
37.0
36.0
""
393.0
56.0
""
""
""
""
50.0
136.0
99.0
53.0
408.0
507.0
25.0
50.0
""
155.0
73.0
22.0
""
""
""
55.0
30.0
32.0
20.0
""
""
35.0
""
423.0
128.0
92.0
306.0
78.0
189.0
288.0
200.0
1587.0
89.0
38.0
144.0
525.0
""
""
""
""
898.0
1164.0
191.0
34.0
355.0
406.0
144.0
51.0
696.0
1257.0
66.0
958.0
101.0
107.0
3800.0
440.0
107.0
""
""
30.0
256.0
6690.0
32.0
31.0
6211.0
733.0
101.0
""
""
""
36.0
91.0
""
66.0
201.0
640.0
118.0
791.0
""
215.0
7039.0
31302.0
71.0
""
1006.0
314.0
484.0
91.0
""
""
36.0
""
""
325.0
45.0
""
881.0
1562.0
3389.0
398.0
247.0
139.0
584.0
483.0
470.0
7435.0
376.0
258.0
35.0
""
417.0
107.0
801.0
444.0
746.0
92.0
540.0
1158.0
453.0
2347.0
177.0
3483.0
149.0
151.0
460.0
56086.0
2077.0
236.0
2583.0
97.0
4840.0
301.0
3872.0
8580.0
2596.0
1534.0
5707.0
914.0
153.0
144.0
""
2693.0
1638.0
345.0
73.0
959.0
465.0
468.0
1127.0
5055.0
669.0
649.0
24887.0
652.0
74487.0
1929.0
1266.0
22.0
10441.0
2041.0
1013.0
840.0
1643.0
1192.0
16027.0
64574.0
26194.0
2887.0
7850.0
97225.0
3117.0
1743.0
592.0
3962.0
677.0
139.0
1835.0
3400.0
4030.0
2088.0
664.0
832.0
3674.0
197.0
301.0
1735.0
294.0
77.0
496.0
896.0
808.0
4440.0
870.0
5746.0
27116.0
53734.0
1089.0
3548.0
1770.0
1251.0
1564.0
727.0
174.0
490.0
478.0
340.0
6785.0
170.0
841.0
547.0
417.0
""
1891.0
22.0
""
""
""
""
65.0
134.0
30.0
54.0
""
""
""
505.0
48.0
35.0
330.0
""
221.0
144.0
198.0
155.0
27.0
""
""
626.0
""
38.0
169.0
150.0
149.0
35.0
37.0
251.0
290.0
195.0
228.0
540.0
""
6549.0
324.0
891.0
2422.0
5649.0
420.0
164.0
1360.0
25641.0
587.0
54537.0
903.0
25512.0
1979.0
40.0
2397.0
2455.0
276.0
1656.0
1012.0
1136.0
974.0
3959.0
1051.0
""
658.0
362.0
51.0
74.0
""
2193.0
11326.0
890.0
2144.0
44.0
40.0
237.0
154.0
72.0
672.0
1154.0
21.0
39.0
1901.0
664.0
1668.0
349.0
681.0
22351.0
23048.0
52716.0
5765.0
39517.0
53094.0
749.0
366.0
113.0
5592.0
6970.0
57194.0
23771.0
22.0
204.0
57730.0
17268.0
13395.0
431677.0
243.0
125.0
1797.0
1255.0
1894.0
318.0
874.0
9169.0
725.0
6611.0
244.0
6193.0
5024.0
128.0
""
744.0
""
""
24.0
846.0
253.0
16064.0
