kir_imm_other_male_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62529165
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64719707
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5901109
""
""
""
""
0.20995408
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46428213
""
""
""
""
""
0.43508729
""
""
0.45497453
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53242314
""
""
""
""
""
0.41958588
""
""
0.39184341
""
""
""
""
0.59191221
""
""
""
0.47216266
""
0.30083451
""
""
""
""
""
0.63484806
""
""
0.55221605
0.27403316
""
0.44851622
0.4795478
""
0.53574377
0.48237059
0.54571253
0.43575764
""
0.51307178
0.55672818
0.55379176
0.085225783
""
""
""
0.5835641
0.23506024
0.42036679
""
""
""
0.27341273
""
0.55840009
0.64448959
""
0.67104882
""
0.3786335
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65661037
""
""
""
""
0.34277987
""
""
""
""
""
""
""
""
0.55618072
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38669091
0.34900349
""
""
0.56184989
""
""
""
""
0.35784748
""
0.539612
""
""
""
""
0.06004604
0.41091079
""
""
""
""
""
""
""
""
0.47496015
0.25982913
""
""
""
""
""
""
""
""
""
""
""
0.45075226
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40243548
""
""
0.6087141
""
0.37344715
0.40581131
0.31999147
""
0.48765236
""
""
""
""
""
""
0.50799143
""
""
""
""
0.41467839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20249321
""
0.51858968
""
""
""
""
""
""
""
""
""
""
0.34833509
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35032153
""
""
""
""
""
""
0.57571214
""
""
""
""
""
""
""
""
0.51289833
""
""
""
""
""
""
""
""
""
""
""
""
0.23958108
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18539426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51571488
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41274363
0.47736698
""
0.43059194
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3930161
""
""
""
""
""
0.52202368
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38889673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
