kid_natam_female_n
3.0
1.0
0.0
0.0
5.0
2.0
5.0
1.0
2.0
2.0
3.0
1.0
12.0
4.0
6.0
2.0
3.0
1.0
2.0
3.0
1.0
1.0
0.0
5.0
6.0
4.0
2.0
4.0
2.0
1.0
1.0
0.0
1.0
2.0
0.0
1.0
1.0
1.0
0.0
3.0
7.0
6.0
5.0
0.0
1.0
2.0
1.0
4.0
0.0
0.0
1.0
0.0
1.0
3.0
1.0
0.0
4.0
2.0
4.0
2.0
1.0
7.0
2.0
6.0
4.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
3.0
0.0
0.0
1.0
3.0
0.0
0.0
1.0
3.0
2.0
1.0
2.0
4.0
2.0
3.0
3.0
1.0
1.0
4.0
0.0
2.0
1.0
3.0
1.0
4.0
3.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
1.0
0.0
2.0
3.0
1.0
1.0
0.0
2.0
1.0
1.0
0.0
1.0
5.0
1.0
1.0
2.0
1.0
0.0
1.0
0.0
1.0
0.0
0.0
2.0
0.0
2.0
1.0
6.0
0.0
1.0
2.0
1.0
2.0
0.0
0.0
2.0
4.0
1.0
9.0
9.0
6.0
6.0
2.0
2.0
10.0
0.0
1.0
1.0
0.0
1.0
7.0
4.0
3.0
2.0
0.0
0.0
4.0
1.0
0.0
3.0
2.0
2.0
3.0
3.0
3.0
4.0
0.0
1.0
0.0
1.0
0.0
1.0
4.0
2.0
5.0
5.0
1.0
0.0
4.0
0.0
1.0
0.0
0.0
1.0
0.0
1.0
0.0
1.0
2.0
2.0
0.0
3.0
1.0
1.0
3.0
3.0
1.0
0.0
1.0
3.0
1.0
5.0
2.0
1.0
2.0
1.0
1.0
3.0
3.0
2.0
0.0
0.0
6.0
0.0
1.0
1.0
1.0
2.0
4.0
4.0
5.0
2.0
6.0
0.0
3.0
1.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.0
6.0
5.0
5.0
4.0
4.0
4.0
9.0
4.0
3.0
2.0
0.0
1.0
2.0
2.0
1.0
0.0
3.0
1.0
7.0
5.0
3.0
2.0
4.0
2.0
1.0
5.0
1.0
5.0
0.0
12.0
6.0
0.0
6.0
83.0
40.0
8.0
20.0
5.0
0.0
3.0
0.0
0.0
3.0
0.0
1.0
0.0
0.0
1.0
1.0
1.0
0.0
0.0
4.0
2.0
1.0
1.0
0.0
1.0
1.0
0.0
2.0
7.0
0.0
1.0
1.0
6.0
0.0
0.0
0.0
1.0
0.0
2.0
4.0
0.0
1.0
1.0
2.0
0.0
1.0
1.0
0.0
15.0
1.0
0.0
3.0
2.0
1.0
1.0
1.0
0.0
4.0
0.0
2.0
0.0
1.0
0.0
0.0
0.0
4.0
0.0
1.0
2.0
1.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
4.0
9.0
1.0
1.0
0.0
2.0
0.0
0.0
0.0
3.0
2.0
1.0
2.0
6.0
22.0
5.0
11.0
1.0
7.0
20.0
1.0
6.0
1.0
13.0
25.0
1.0
2.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
1.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
4.0
0.0
1.0
1.0
3.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
1.0
1.0
0.0
1.0
0.0
0.0
2.0
0.0
0.0
1.0
0.0
1.0
5.0
0.0
2.0
1.0
3.0
1.0
1.0
0.0
1.0
1.0
0.0
2.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
2.0
2.0
1.0
1.0
5.0
2.0
2.0
1.0
1.0
1.0
0.0
1.0
1.0
0.0
0.0
1.0
2.0
1.0
0.0
2.0
1.0
0.0
0.0
1.0
0.0
0.0
2.0
0.0
0.0
0.0
7.0
2.0
4.0
1.0
3.0
1.0
4.0
1.0
1.0
1.0
4.0
1.0
0.0
2.0
1.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
3.0
2.0
1.0
2.0
1.0
3.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
1.0
0.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
5.0
0.0
1.0
4.0
1.0
0.0
0.0
0.0
1.0
1.0
1.0
4.0
2.0
2.0
3.0
1.0
1.0
13.0
16.0
86.0
21.0
51.0
34.0
25.0
34.0
28.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
5.0
0.0
2.0
4.0
2.0
1.0
1.0
2.0
0.0
1.0
1.0
2.0
0.0
7.0
0.0
0.0
3.0
0.0
3.0
3.0
1.0
3.0
9.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
5.0
0.0
0.0
0.0
0.0
2.0
1.0
1.0
0.0
4.0
1.0
2.0
2.0
1.0
0.0
0.0
1.0
2.0
0.0
3.0
0.0
1.0
0.0
1.0
3.0
0.0
7.0
3.0
1.0
2.0
2.0
0.0
2.0
1.0
4.0
10.0
2.0
3.0
6.0
3.0
6.0
6.0
34.0
4.0
11.0
10.0
4.0
6.0
11.0
5.0
1.0
8.0
3.0
5.0
6.0
10.0
6.0
15.0
8.0
3.0
6.0
8.0
3.0
4.0
2.0
6.0
0.0
6.0
10.0
5.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
4.0
0.0
3.0
0.0
2.0
4.0
3.0
3.0
3.0
2.0
8.0
3.0
2.0
3.0
1.0
9.0
1.0
2.0
2.0
2.0
2.0
1.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
1.0
1.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
2.0
2.0
2.0
2.0
1.0
0.0
0.0
1.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
2.0
0.0
1.0
0.0
1.0
1.0
2.0
1.0
1.0
3.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
4.0
1.0
1.0
6.0
1.0
0.0
1.0
0.0
0.0
2.0
10.0
5.0
6.0
1.0
2.0
3.0
1.0
5.0
15.0
161.0
17.0
17.0
5.0
4.0
14.0
1.0
5.0
0.0
11.0
2.0
0.0
0.0
4.0
4.0
4.0
4.0
9.0
2.0
9.0
5.0
3.0
4.0
4.0
0.0
3.0
4.0
3.0
1.0
1.0
0.0
1.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
16.0
1.0
11.0
8.0
0.0
0.0
0.0
5.0
1.0
0.0
0.0
0.0
6.0
3.0
0.0
1.0
0.0
2.0
2.0
1.0
1.0
1.0
1.0
0.0
2.0
0.0
0.0
0.0
2.0
0.0
0.0
1.0
1.0
0.0
0.0
2.0
1.0
2.0
2.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
1.0
0.0
2.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
1.0
4.0
0.0
3.0
3.0
0.0
4.0
0.0
4.0
0.0
5.0
6.0
8.0
0.0
0.0
4.0
3.0
2.0
2.0
6.0
3.0
2.0
4.0
2.0
3.0
10.0
1.0
3.0
3.0
8.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
3.0
2.0
0.0
4.0
11.0
2.0
1.0
0.0
0.0
3.0
0.0
0.0
0.0
1.0
1.0
0.0
2.0
1.0
2.0
0.0
4.0
1.0
1.0
0.0
4.0
3.0
2.0
6.0
8.0
6.0
0.0
0.0
0.0
0.0
2.0
1.0
2.0
4.0
3.0
1.0
2.0
3.0
4.0
3.0
2.0
1.0
1.0
0.0
2.0
2.0
4.0
3.0
1.0
3.0
1.0
1.0
2.0
0.0
0.0
0.0
0.0
1.0
2.0
0.0
1.0
0.0
1.0
1.0
1.0
1.0
2.0
1.0
2.0
0.0
0.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
1.0
3.0
1.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
2.0
1.0
1.0
0.0
2.0
1.0
1.0
0.0
3.0
5.0
0.0
1.0
3.0
2.0
1.0
1.0
0.0
2.0
0.0
0.0
6.0
0.0
5.0
0.0
1.0
2.0
1.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
2.0
3.0
2.0
3.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
4.0
0.0
0.0
1.0
0.0
1.0
2.0
1.0
0.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
2.0
1.0
1.0
0.0
1.0
0.0
3.0
224.0
7.0
1.0
0.0
1.0
0.0
1.0
1.0
1.0
2.0
2.0
3.0
1.0
162.0
127.0
34.0
29.0
40.0
27.0
47.0
46.0
3.0
3.0
7.0
33.0
178.0
87.0
65.0
107.0
140.0
64.0
124.0
49.0
89.0
21.0
13.0
14.0
77.0
36.0
64.0
64.0
70.0
72.0
126.0
62.0
52.0
58.0
59.0
47.0
55.0
55.0
43.0
51.0
46.0
95.0
47.0
40.0
31.0
27.0
58.0
77.0
79.0
48.0
96.0
101.0
22.0
8.0
20.0
18.0
13.0
6.0
1669.0
640.0
266.0
106.0
12.0
448.0
250.0
34.0
74.0
152.0
76.0
36.0
75.0
62.0
98.0
20.0
42.0
16.0
50.0
37.0
85.0
57.0
24.0
9.0
4.0
55.0
48.0
24.0
157.0
28.0
113.0
128.0
146.0
24.0
115.0
34.0
65.0
5.0
34.0
49.0
116.0
57.0
37.0
12.0
27.0
9.0
73.0
82.0
52.0
134.0
95.0
68.0
136.0
162.0
37.0
9.0
8.0
""
271.0
5.0
17.0
50.0
21.0
16.0
17.0
17.0
19.0
23.0
32.0
24.0
21.0
23.0
23.0
31.0
44.0
10.0
26.0
26.0
36.0
24.0
42.0
39.0
27.0
