lpov_nbh_hisp_female_n
51.0
194.0
""
""
""
27.0
68.0
39315.0
""
""
262.0
""
35.0
4105.0
""
""
""
""
24.0
27.0
""
""
""
138.0
""
""
""
""
123.0
80.0
48.0
""
31.0
""
""
""
4370.0
277.0
390.0
124.0
3913.0
413.0
""
92.0
51.0
25.0
""
959.0
203.0
94.0
37.0
292.0
29.0
20.0
""
""
""
20.0
""
""
22.0
""
199.0
279.0
""
""
""
""
""
""
23.0
""
783.0
467.0
23.0
186.0
""
""
""
""
56.0
117.0
22.0
156.0
""
45.0
""
""
""
346.0
2821.0
65.0
1010.0
37.0
73.0
717.0
75.0
22.0
""
49.0
""
32.0
108.0
94.0
20.0
93.0
""
36.0
35.0
""
60.0
87.0
53.0
564.0
""
75.0
26.0
""
38.0
""
120.0
""
214.0
43.0
""
112.0
34.0
119.0
53.0
31.0
66.0
29.0
26.0
28.0
130.0
38.0
163.0
48.0
3379.0
197.0
36.0
128.0
1293.0
140.0
""
47.0
88.0
34.0
58.0
30.0
137.0
""
""
""
""
""
""
589.0
""
""
30.0
34.0
""
""
621.0
22.0
39.0
""
45.0
31.0
""
""
235.0
""
""
114.0
""
75.0
33.0
""
40.0
""
61.0
39.0
49.0
39.0
""
""
""
""
""
""
150.0
""
""
""
132.0
""
""
""
""
""
93.0
""
""
30.0
""
""
53.0
52.0
89.0
""
""
""
52.0
""
58.0
30.0
20.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
27.0
27.0
122.0
""
""
""
56.0
223.0
73.0
""
""
""
""
26.0
206.0
20.0
""
""
""
""
323.0
21.0
""
""
""
""
""
696.0
227.0
""
""
""
469.0
""
35.0
50.0
39.0
21.0
""
""
67.0
60.0
40.0
""
55.0
""
""
508.0
""
21.0
27.0
""
""
""
113.0
21.0
27.0
109.0
""
""
21.0
""
""
""
""
""
""
131.0
53.0
""
45.0
""
169.0
21.0
""
40.0
""
833.0
506.0
42.0
245.0
""
""
138.0
""
""
""
""
""
166.0
24.0
""
24.0
23.0
""
1048.0
43.0
""
""
43.0
""
244.0
""
""
""
311.0
47.0
25.0
""
""
38.0
""
101.0
""
21.0
""
24.0
""
""
31.0
""
""
""
""
41.0
22.0
""
230.0
""
40.0
197.0
""
""
""
178.0
23.0
1714.0
471.0
660.0
""
52.0
""
""
""
58.0
93.0
""
""
21.0
""
""
""
""
""
1150.0
""
""
""
""
""
""
""
116.0
""
21.0
""
""
""
""
46.0
""
""
24.0
49.0
""
""
""
""
148.0
""
""
""
""
""
55.0
""
""
""
256.0
""
""
42.0
""
""
""
""
49.0
""
""
""
""
322.0
""
""
""
36.0
""
""
26.0
""
656.0
41.0
""
142.0
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
39.0
""
""
24.0
""
""
70.0
""
""
""
""
""
""
""
20.0
""
""
50.0
""
""
""
""
""
""
25.0
""
""
""
""
""
38.0
""
""
""
""
""
""
""
93.0
""
""
""
""
""
27.0
50.0
""
109.0
""
33.0
62.0
""
266.0
287.0
209.0
""
""
""
""
""
21.0
439.0
""
""
""
""
21.0
63.0
21.0
""
1994.0
33.0
241.0
97.0
""
20.0
105.0
""
""
43.0
921.0
137.0
37.0
""
148.0
""
""
25.0
212.0
120.0
""
""
128.0
53.0
30.0
77.0
432.0
89.0
""
121.0
26.0
70.0
297.0
32.0
29.0
""
""
""
""
80.0
35.0
190.0
""
23.0
66.0
""
""
20.0
54.0
""
46.0
34.0
""
""
126.0
30.0
959.0
969.0
117.0
34.0
153.0
112.0
258.0
27.0
350.0
""
462.0
573.0
22.0
4644.0
3043.0
35.0
138.0
""
40.0
138.0
105.0
44.0
650.0
212.0
124.0
786.0
""
3719.0
118.0
2634.0
255.0
2813.0
""
720.0
590.0
3841.0
2170.0
""
""
398.0
24.0
26.0
30.0
""
92.0
304.0
""
321.0
58.0
261.0
93.0
26.0
23.0
20.0
41.0
149.0
""
""
22.0
313.0
20.0
710.0
35.0
""
79.0
138.0
55.0
25.0
50.0
1022.0
134.0
33.0
""
91.0
215.0
372.0
""
1657.0
""
""
181.0
36.0
433.0
182.0
""
""
745.0
38.0
44.0
65.0
44.0
""
131.0
""
252.0
107.0
""
407.0
124.0
1603.0
114.0
22.0
""
20.0
""
""
982.0
""
""
859.0
241.0
110.0
89.0
""
102.0
117.0
298.0
376.0
3425.0
29.0
""
397.0
""
32.0
37.0
""
56.0
44.0
24.0
94.0
""
35.0
46.0
158.0
""
""
20.0
42.0
754.0
""
27.0
41.0
""
122.0
45.0
""
1454.0
""
""
32.0
30.0
""
""
172.0
""
""
""
""
""
54.0
""
61.0
66.0
""
""
37.0
30.0
""
""
88.0
""
38.0
115.0
""
172.0
61.0
""
28.0
""
107.0
""
1119.0
""
""
36.0
112.0
""
""
130.0
147.0
55.0
""
102.0
87.0
""
""
23.0
""
24.0
""
44.0
343.0
101.0
""
35.0
78.0
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
146.0
53.0
""
""
""
""
66.0
372.0
146.0
""
""
""
""
206.0
""
""
""
38.0
""
""
43.0
64.0
""
""
42.0
""
""
27.0
37.0
""
""
""
""
20.0
""
""
""
""
64.0
""
""
23.0
""
""
103.0
55.0
""
""
""
""
""
""
""
20.0
""
""
""
""
31.0
36.0
""
""
""
""
""
""
""
23.0
""
""
91.0
""
""
""
""
128.0
147.0
38.0
""
32.0
21.0
38.0
""
""
136.0
""
""
79.0
""
534.0
33.0
57.0
""
""
""
""
""
""
""
""
25.0
90.0
""
""
297.0
""
""
22.0
""
""
""
44.0
""
1774.0
207.0
169.0
91.0
""
33.0
30.0
81.0
""
35.0
25.0
""
58.0
""
""
""
27.0
""
""
""
24.0
""
""
""
""
90.0
""
""
""
""
""
""
111.0
50.0
""
207.0
26.0
211.0
""
""
""
28.0
""
""
365.0
20.0
""
36.0
1031.0
58.0
""
""
29.0
""
""
24.0
34.0
35.0
61.0
22.0
""
38.0
""
""
33.0
""
25.0
383.0
26.0
22.0
""
""
""
""
178.0
""
""
""
""
""
""
""
95.0
68.0
""
""
""
""
20.0
""
""
56.0
85.0
""
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
346.0
61.0
""
""
""
""
""
70.0
""
""
104.0
""
""
39.0
""
""
""
24.0
""
89.0
22.0
""
225.0
""
343.0
""
""
81.0
1463.0
""
""
""
""
""
21.0
""
""
""
""
""
341.0
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
463.0
138.0
""
""
""
174.0
""
""
""
""
""
27.0
""
""
""
""
111.0
""
36.0
""
""
46.0
531.0
28.0
412.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
146.0
12134.0
162.0
328.0
""
""
173.0
63.0
""
296.0
""
123.0
35.0
""
2440.0
45.0
417.0
37.0
""
38.0
""
53.0
617.0
121.0
339.0
96.0
""
1436.0
4520.0
1285.0
2523.0
186.0
1182.0
5077.0
511.0
9875.0
199.0
1297.0
4671.0
1908.0
1652.0
1413.0
6310.0
128.0
1077.0
391.0
4210.0
264.0
12159.0
25.0
1465.0
403.0
264.0
868.0
""
4044.0
1205.0
506.0
143.0
""
180.0
1310.0
113.0
150.0
775.0
494.0
165.0
1081.0
230.0
555.0
350.0
1525.0
1090.0
921.0
2329.0
128.0
321.0
273.0
116.0
107.0
1861.0
465.0
38.0
26923.0
212.0
63.0
60.0
279.0
101.0
48.0
62.0
84.0
41.0
54.0
860.0
1266.0
20.0
22.0
51.0
47.0
67.0
""
65.0
259.0
20596.0
""
59.0
41.0
1887.0
190.0
6481.0
19946.0
232.0
346.0
547.0
155.0
1917.0
74.0
101.0
46.0
323.0
21427.0
185.0
2567.0
1443.0
61.0
229.0
245.0
36.0
""
38.0
62.0
7086.0
255.0
57.0
103.0
472.0
46.0
45.0
139.0
5635.0
35.0
25.0
254.0
28.0
""
""
""
""
50.0
""
21.0
82.0
230.0
87.0
221.0
56.0
""
57.0
20.0
251.0
76.0
""
""
""
63.0
37.0
214.0
1408.0
21.0
""
165.0
56.0
103.0
365.0
42.0
492.0
49.0
210.0
""
""
55.0
20.0
568.0
38.0
198.0
50.0
134.0
""
92.0
""
192.0
30.0
271.0
""
166.0
65.0
121.0
24.0
27.0
""
""
1358.0
""
29.0
56.0
124.0
179.0
""
549.0
159.0
""
53.0
51.0
""
36.0
112.0
22.0
212.0
63.0
127.0
109.0
204.0
39.0
134.0
28.0
35.0
36.0
98.0
""
""
""
224.0
41.0
1085.0
""
""
26.0
252.0
64.0
88.0
79.0
""
""
""
""
""
""
""
""
53.0
99.0
""
""
""
""
""
""
""
""
139.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
22.0
""
""
48.0
97.0
""
""
""
116.0
26.0
132.0
26.0
41.0
25.0
""
350.0
20.0
30.0
132.0
145.0
33.0
66.0
""
38.0
2325.0
39.0
231.0
103.0
133.0
117.0
27.0
1165.0
175.0
""
52.0
211.0
""
564.0
200.0
31.0
""
108.0
""
""
""
135.0
""
47.0
32.0
235.0
21.0
118.0
43.0
1195.0
1263.0
26.0
462.0
59.0
140.0
""
34.0
92.0
""
549.0
""
25.0
45.0
""
150.0
57.0
""
28.0
""
104.0
20.0
110.0
107.0
37.0
326.0
36.0
167.0
41.0
230.0
376.0
179.0
45.0
22.0
39.0
""
125.0
34.0
68.0
82.0
342.0
21.0
35.0
""
""
29.0
81.0
37.0
70.0
98.0
291.0
117.0
79.0
31.0
""
702.0
""
750.0
""
""
98.0
169.0
52.0
""
""
183.0
52.0
110.0
""
28.0
44.0
""
""
22.0
281.0
25.0
""
159.0
48.0
54.0
""
78.0
46.0
81.0
45.0
87.0
50.0
26.0
""
51.0
47.0
21.0
122.0
""
""
""
2819.0
77.0
83.0
60.0
21.0
87.0
66.0
61.0
153.0
""
""
129.0
39.0
36.0
148.0
203.0
96.0
1478.0
128.0
100.0
24.0
""
62.0
35.0
182.0
1084.0
89.0
115.0
171.0
45.0
46.0
291.0
251.0
""
""
""
247.0
704.0
121.0
252.0
301.0
22.0
878.0
84.0
262.0
431.0
1922.0
71.0
1884.0
367.0
""
45.0
532.0
45.0
""
120.0
1920.0
""
416.0
163.0
666.0
27.0
87.0
25.0
1800.0
59.0
37.0
998.0
83.0
70.0
""
65.0
72.0
860.0
""
26.0
20.0
51.0
37.0
208.0
645.0
589.0
""
345.0
43.0
""
180.0
""
""
""
27.0
""
""
218.0
1528.0
39.0
331.0
1803.0
305.0
66.0
22.0
53.0
""
631.0
900.0
""
1193.0
72.0
43.0
4950.0
153.0
""
91.0
""
23.0
""
""
22.0
30.0
28.0
20.0
94.0
48.0
141.0
24.0
700.0
58.0
219.0
128.0
2895.0
145.0
""
171.0
""
116.0
""
""
173.0
326.0
""
358.0
43.0
21.0
32.0
27.0
30.0
41.0
""
205.0
22.0
""
103.0
42.0
568.0
63.0
""
212.0
30.0
72.0
30.0
60.0
""
234.0
""
28.0
""
38.0
85.0
62.0
84.0
547.0
23.0
305.0
169.0
""
""
203.0
""
""
""
""
""
22.0
""
""
29.0
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
41.0
""
""
""
""
""
60.0
""
""
193.0
""
""
201.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
65.0
""
""
85.0
106.0
""
""
33.0
34.0
34.0
""
""
""
28.0
51.0
22.0
27.0
861.0
""
""
45.0
26.0
26.0
""
35.0
42.0
25.0
""
31.0
""
76.0
266.0
""
""
22.0
29.0
24.0
""
""
""
""
20.0
""
44.0
""
311.0
""
25.0
28.0
""
26.0
83.0
54.0
""
""
81.0
""
42.0
142.0
""
36.0
518.0
""
""
42.0
""
""
""
""
65.0
32.0
49.0
72.0
237.0
""
""
71.0
1001.0
""
""
89.0
159.0
53.0
""
""
""
""
45.0
80.0
""
25.0
""
218.0
82.0
174.0
372.0
587.0
296.0
24.0
""
1097.0
218.0
195.0
109.0
836.0
46.0
765.0
2611.0
38100.0
45.0
""
117.0
167.0
3094.0
1313.0
189.0
""
361.0
375.0
140.0
293.0
745.0
491.0
63.0
13468.0
56.0
""
31.0
268.0
144.0
224.0
83.0
30.0
111.0
21.0
78.0
2587.0
54.0
241.0
1263.0
171.0
""
216.0
700.0
""
116.0
29.0
157.0
44.0
123.0
24584.0
397.0
741.0
""
2754.0
292.0
30.0
426.0
""
378.0
129.0
3194.0
31.0
1228.0
28084.0
250.0
131.0
75.0
158.0
61.0
224.0
""
4472.0
41.0
57.0
507.0
291.0
2525.0
105.0
192.0
30.0
81.0
326.0
209.0
331.0
548.0
188.0
2010.0
1151.0
65.0
49.0
79.0
62.0
97.0
47516.0
139.0
24.0
76.0
1622.0
47.0
235.0
20233.0
212.0
502.0
205.0
121.0
71.0
607.0
74.0
345.0
227.0
""
26.0
165.0
74.0
""
1280.0
254.0
1462.0
909.0
230.0
308.0
511.0
210.0
""
""
504.0
66.0
""
""
1068.0
48.0
85.0
428.0
175.0
221.0
144.0
131.0
39.0
368.0
116.0
""
144.0
75.0
""
3925.0
96.0
127.0
2023.0
""
76.0
""
71.0
""
680.0
2307.0
859.0
""
2253.0
241.0
""
139.0
84.0
2029.0
527.0
29.0
""
216.0
251.0
""
298.0
10069.0
152.0
""
237.0
205.0
54.0
428.0
263.0
525.0
142.0
2072.0
253.0
""
893.0
117.0
""
35.0
633.0
150.0
""
129.0
315.0
214.0
185.0
""
""
79.0
1825.0
72.0
23.0
313.0
""
62.0
26.0
1035.0
22.0
2153.0
98.0
""
""
108.0
170.0
13507.0
1614.0
""
367.0
""
283.0
2147.0
9604.0
25.0
31.0
107.0
48.0
867.0
1889.0
168.0
1904.0
237.0
243.0
306.0
165.0
8570.0
699.0
27.0
952.0
206.0
793.0
2807.0
646.0
243.0
284.0
153.0
198.0
141.0
169.0
525.0
""
200.0
268.0
153.0
""
1050.0
""
""
""
34.0
94.0
""
""
29.0
""
""
""
4153.0
""
49.0
35.0
61.0
227.0
90.0
1168.0
41.0
275.0
""
1352.0
""
""
""
87.0
""
24.0
""
""
""
""
31.0
43.0
34.0
31.0
30.0
100.0
""
""
""
""
1519.0
40.0
""
51.0
""
""
""
""
""
31.0
20.0
""
""
""
576.0
""
""
70.0
""
""
""
""
5187.0
101.0
""
""
25.0
97.0
""
44.0
""
""
""
""
""
69.0
376.0
28.0
""
33.0
80.0
""
34.0
""
""
""
611.0
22.0
""
""
""
22.0
""
52.0
""
""
""
""
""
36.0
21.0
""
39.0
26.0
""
156.0
1938.0
""
""
""
68.0
""
93.0
""
""
68.0
""
""
258.0
371.0
""
""
""
41.0
25.0
""
""
""
203.0
985.0
""
""
44.0
435.0
37.0
""
40.0
""
193.0
73.0
""
61.0
""
363.0
128.0
54.0
""
74.0
198.0
85.0
""
512.0
549.0
""
46.0
""
165.0
""
240.0
111.0
30.0
28.0
103.0
1509.0
38.0
20.0
63.0
332.0
41.0
954.0
466.0
107.0
861.0
34.0
237.0
238.0
""
1017.0
""
651.0
156.0
206.0
51.0
4173.0
650.0
72.0
55.0
192.0
""
108.0
97.0
35.0
25.0
2353.0
""
508.0
""
1629.0
781.0
64.0
589.0
""
437.0
491.0
32.0
3313.0
""
97.0
""
""
""
55.0
""
""
""
""
""
""
""
""
22.0
""
51.0
""
64.0
95.0
""
""
""
""
21.0
""
""
24.0
""
""
39.0
""
""
""
24.0
""
""
""
""
28.0
27.0
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
24.0
""
39.0
""
402.0
""
""
48.0
37.0
43.0
65.0
""
559.0
136.0
28.0
28.0
22.0
74.0
""
112.0
""
25.0
30.0
24.0
""
""
23.0
182.0
32.0
672.0
""
71.0
""
24.0
30.0
91.0
100.0
33.0
""
""
3802.0
51.0
32.0
26.0
210.0
110.0
""
40.0
33.0
65.0
21.0
860.0
""
300.0
""
73.0
71.0
""
32.0
195.0
""
""
""
""
288.0
""
146.0
683.0
65.0
43.0
203.0
75.0
117.0
40.0
102.0
139.0
49.0
""
114.0
80.0
""
""
618.0
25.0
279.0
""
84.0
31.0
52.0
""
284.0
""
74.0
67.0
""
""
""
""
""
""
""
""
""
""
""
32.0
""
25.0
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
95.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
