somecoll_other_male_mean_se
0.10235523
""
""
0.080025524
0.094920292
""
0.059693396
""
""
""
""
0.048199661
""
""
""
""
""
0.10544833
""
""
0.10697541
0.051662207
0.092919007
""
0.042979177
""
""
0.061670467
0.038174417
""
""
""
0.052296773
0.041032203
""
0.071350105
""
""
""
""
""
""
""
""
""
""
0.047261484
""
0.073297344
""
0.076507099
0.091196343
""
""
""
0.069046877
""
""
""
""
""
0.072224133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049833976
""
""
""
""
0.054529455
""
""
0.070704043
0.05982139
""
""
""
""
0.081651598
""
""
""
0.094393238
0.031947013
0.072870135
0.064935252
0.028514067
0.047421619
0.082226463
0.065403506
0.038489167
0.083864085
0.044997353
""
0.10689901
""
""
0.066460207
""
0.069399901
0.06388516
0.069579206
""
""
""
""
""
""
""
""
0.079347752
0.079485707
""
""
""
0.028105346
""
""
""
""
""
0.086675771
0.076548152
""
""
0.084406219
0.077246435
""
""
""
""
0.093724146
""
""
""
""
0.075575314
""
""
0.052203905
0.094738118
""
0.10521366
""
""
""
""
0.098119646
0.030011222
""
0.015883716
0.10215083
""
""
0.087495781
0.021389754
0.059796184
""
0.059009414
""
""
0.067206331
0.040816519
""
""
""
""
0.048821356
""
""
0.044490285
""
""
0.060601607
""
""
0.08217568
0.052064396
""
""
""
""
0.091330782
0.054466404
""
0.056760579
0.1075419
""
""
0.094699189
0.061887641
0.044647451
""
""
0.11098774
""
0.095068075
""
""
0.06029908
0.065986224
0.068356305
0.031217713
""
""
""
""
""
""
0.040905368
0.11689413
""
0.09347111
0.03384373
0.065055899
0.082310945
0.10397746
""
""
""
""
""
""
""
""
""
""
""
0.07567247
""
""
""
0.051718015
""
0.086529128
0.040668145
0.082079679
0.075150937
""
0.088941626
""
""
0.05146591
""
0.066324718
""
0.061588984
0.057112683
0.045339692
0.057841748
0.01368914
0.051779855
0.018530017
0.022667611
0.070355244
0.08587119
""
""
0.089874707
""
""
0.068111181
0.093759023
""
0.10297733
0.040463027
""
""
0.023215478
0.050410293
""
0.06662742
0.029234173
""
""
""
""
""
""
""
""
""
""
""
0.098461069
0.026386615
""
""
""
""
""
""
""
""
""
""
""
""
0.098152041
0.069912381
0.10732912
""
0.10036677
0.095533729
""
""
0.062741667
""
""
""
""
0.078537181
""
""
0.099345565
""
0.079907626
0.082501486
0.043882299
""
0.018393438
0.072327107
0.094217472
""
0.035503495
""
""
0.09600766
0.094016023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078306042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07615184
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064836614
""
""
""
0.09728653
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096965015
""
0.091456473
""
""
0.045743737
""
""
""
""
""
""
0.037318937
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087668054
0.026178479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08334624
0.059536938
0.050935313
""
""
""
""
0.067003772
""
0.036814582
""
""
""
""
0.094612777
""
0.076576687
""
0.069644623
""
""
0.050458446
0.053166255
0.068012409
0.11450972
0.026019398
0.075052604
""
0.10655845
0.050888889
""
""
""
""
""
""
""
0.092400119
""
""
0.079325482
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04526148
""
0.036439404
""
""
""
0.1118703
""
""
""
""
""
""
0.097426511
0.096450716
""
0.10838049
0.024579711
0.090503216
""
""
""
""
""
""
""
""
""
""
""
0.098914243
""
""
""
""
""
""
""
""
0.093210161
""
0.048062481
0.034642857
0.028382758
""
""
""
0.10880746
0.069878161
""
""
0.08168298
""
0.084834591
0.02758779
0.08842209
0.086258896
""
0.10257195
""
0.039344829
""
""
""
""
""
""
""
""
""
""
""
""
0.071887143
""
""
0.11583609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10959858
""
""
""
""
""
0.011823884
0.060738325
0.03399105
""
""
""
""
""
0.047302436
""
0.026352432
""
0.044217601
0.11116912
""
""
0.11202615
""
""
0.029655138
""
""
0.055434357
""
""
""
""
""
""
""
0.048840038
0.031640816
""
0.08422365
""
""
""
""
""
""
0.078399003
""
""
0.070312858
0.082854599
0.079392157
""
0.076132178
0.043606702
0.045154829
0.036276624
0.048681449
0.018974697
0.018273389
""
""
""
0.058579471
0.050500508
0.012836604
0.026726596
""
""
0.018026389
""
0.042310134
0.009283728
""
""
""
""
0.055089474
""
0.067175157
0.025710182
""
0.036003113
""
0.083030075
0.059518993
""
""
0.095356584
""
""
""
0.085423246
0.10235678
0.014978861
