lpov_nbh_natam_pooled_p10
""
0.32286757
""
""
""
""
""
0.14097448
""
""
""
""
""
""
""
0.27438307
0.027514325
""
""
""
""
-0.0042948136
0.027761506
""
0.16161025
0.16921434
0.074376293
""
""
""
-0.086256325
""
""
""
0.30685288
0.10259139
0.27159202
""
0.33756292
0.2613537
0.040284991
0.35941172
""
""
0.35595879
""
""
0.14989293
0.14167488
""
0.24432178
0.30047202
""
""
""
""
""
""
0.57555383
""
""
""
-0.054685172
""
0.070671476
""
""
0.22257985
0.43030024
0.46470761
0.13562283
""
""
0.098493829
0.36322084
""
0.33914641
0.66619229
0.36063492
0.44005254
0.40256137
0.31198865
0.30510429
0.61382699
0.19021511
0.64897704
0.091613434
""
0.40933603
0.57794118
""
0.2654807
0.15319102
""
""
0.15446876
0.10453498
0.11158351
0.16275077
0.10907335
0.031274088
""
0.17532907
0.15066218
0.079517283
0.096211769
0.064433917
0.05834379
""
0.19949692
0.14250989
""
""
0.22340493
0.13613018
-0.1927463
""
""
0.21446435
""
""
""
""
""
""
""
""
0.08366406
""
""
""
""
""
0.25393096
""
""
0.16158257
""
""
""
""
""
""
""
""
0.21737182
-0.11662782
""
""
""
""
""
-0.0037107472
0.22449483
""
""
0.22704414
""
""
""
""
""
""
""
""
""
""
0.07474672
0.11147296
""
0.17801754
""
""
0.36481681
0.010974835
""
0.14111933
0.066882521
""
""
""
""
0.2005055
-0.04518564
""
""
0.29589725
0.45855343
0.41229263
0.33090466
0.70743078
0.6326558
0.55630088
0.066549458
0.58024549
0.20734867
0.21489659
0.12935309
0.060249314
0.24782945
0.2163787
0.05405508
0.20496157
0.13573197
0.30695748
0.18046553
0.37333021
0.14361192
0.16889954
0.21781635
0.078574397
""
0.3295601
0.56066167
0.40071577
0.42593825
0.57412022
""
0.31941614
0.36919683
0.061668959
0.24802117
0.35571238
0.38890907
0.2427837
0.29473674
0.67396641
0.40375432
0.3869969
0.23942216
0.20450681
""
0.037370242
0.32581863
0.36544773
0.22048934
0.33537143
0.27254388
""
0.14319311
0.44071239
0.47505322
0.32502949
0.20991635
0.25135127
""
0.34911454
""
""
""
0.25506875
0.57023025
""
""
""
""
""
""
""
""
0.16558228
""
0.39593545
""
""
0.32281587
0.2201651
0.24380521
""
""
""
""
""
""
0.33536333
""
""
""
0.2209402
0.34689409
""
""
""
0.40692794
""
""
0.14062548
""
""
""
""
""
""
""
""
0.21520311
""
""
""
""
""
""
""
""
""
""
0.25629711
""
0.33467951
0.47235435
0.39387399
""
0.34943762
0.53360844
0.81175458
0.40380937
0.49121159
0.37181121
0.45623171
0.20405166
0.27434114
""
0.18431956
""
0.38905686
0.30381763
""
0.71572483
0.21334656
0.52733421
0.18457629
0.27477986
""
""
0.36516204
0.16933089
""
""
""
""
0.33400935
""
""
""
""
0.3492249
0.25524795
0.18139969
""
0.59335852
""
""
""
0.30084813
0.50818032
0.37704742
""
""
""
0.2075827
0.12983164
""
0.2387774
""
0.67409033
0.39094985
0.15291271
0.28006232
0.32549086
0.32430136
0.24459885
0.3826333
0.2047946
0.36426339
0.16109243
0.32855907
0.39065117
0.26280117
0.32063481
""
""
""
""
0.31956697
""
0.18217163
0.077790298
""
""
""
""
""
""
""
""
""
""
0.28317007
""
""
""
""
""
""
""
""
""
""
0.15704806
""
""
0.57538015
""
""
0.3947666
""
""
0.20904484
""
0.57306415
""
""
0.81698787
""
""
""
""
""
""
""
0.28791904
""
""
""
0.34128377
""
""
""
""
""
""
""
0.39844528
""
0.20186624
""
0.21193944
""
""
""
""
""
""
0.31231701
""
0.17953564
""
""
""
""
""
0.29563612
0.48952982
""
""
""
""
""
""
""
""
""
""
""
""
0.085244901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18226855
""
""
""
0.34729818
""
""
""
""
""
""
""
""
""
""
0.23183249
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10549595
""
""
""
""
0.61239541
0.21973069
""
""
0.36425176
""
0.20561609
""
0.20270967
0.10648901
""
""
0.27494395
0.29202726
""
""
""
0.32765347
""
0.12193893
""
""
""
""
""
""
""
""
0.10687339
""
""
0.25264716
""
""
""
""
""
0.35642949
0.12404598
""
""
""
""
""
""
0.17541352
""
""
""
""
""
""
""
""
""
""
""
0.4481248
""
""
""
""
""
0.31532505
""
""
""
""
""
0.52059454
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23491864
0.32529712
""
""
0.57679522
0.26008192
""
""
""
""
""
0.54524326
""
0.2230597
""
0.36185816
""
""
""
""
""
""
""
""
""
""
""
0.2444483
""
""
""
""
""
""
""
""
0.2527633
0.44503587
""
0.097587369
""
""
""
""
""
0.61217868
""
""
""
""
""
""
""
""
0.56167895
""
0.41253871
""
""
0.33076957
""
""
""
""
""
""
""
""
""
""
""
""
