kir_26_white_pooled_n
3775.0
9540.0
1009.0
1087.0
3505.0
136.0
1031.0
7330.0
1703.0
1377.0
2396.0
527.0
1159.0
745.0
914.0
2846.0
3361.0
499.0
408.0
2266.0
690.0
5536.0
3277.0
1387.0
3802.0
4619.0
1784.0
6241.0
1082.0
1803.0
1610.0
119.0
405.0
904.0
5497.0
3327.0
29423.0
804.0
5451.0
2098.0
5084.0
4268.0
221.0
248.0
14780.0
799.0
1708.0
5797.0
18946.0
916.0
9900.0
7802.0
221.0
677.0
1162.0
1100.0
2575.0
4483.0
11211.0
129.0
4184.0
2296.0
7636.0
4102.0
652.0
244.0
1611.0
25.0
27.0
16671.0
71.0
24.0
78.0
34.0
5879.0
54.0
56.0
1919.0
2386.0
722.0
670.0
""
""
3193.0
84.0
57.0
25.0
73.0
161.0
530.0
20.0
206.0
274.0
66.0
""
54.0
459.0
5542.0
5480.0
2145.0
1349.0
387.0
442.0
146153.0
9993.0
2850.0
35489.0
7378.0
369.0
9953.0
4234.0
1105.0
1208.0
2634.0
11167.0
2558.0
570.0
238.0
1713.0
468.0
1183.0
1305.0
1851.0
583.0
1189.0
1391.0
5203.0
4268.0
2442.0
1097.0
363.0
668.0
1037.0
5894.0
1286.0
836.0
5851.0
1130.0
3016.0
1132.0
2200.0
704.0
2934.0
616.0
945.0
3464.0
1552.0
260.0
1213.0
311.0
571.0
667.0
1606.0
4803.0
952.0
845.0
2543.0
2746.0
483.0
495.0
508.0
670.0
1377.0
663.0
761.0
651.0
1697.0
1379.0
4021.0
443.0
19081.0
1396.0
938.0
7015.0
684.0
491.0
8153.0
860.0
1112.0
735.0
2561.0
1284.0
10130.0
4937.0
340.0
1199.0
39071.0
45.0
2028.0
11819.0
1933.0
670.0
40083.0
1718.0
11096.0
24351.0
1507.0
7040.0
2061.0
1003.0
28681.0
4775.0
2564.0
1695.0
167226.0
4930.0
10786.0
1077.0
4572.0
8243.0
493.0
269.0
10983.0
6306.0
6709.0
93475.0
18260.0
830.0
60396.0
54478.0
2259.0
64087.0
96291.0
9703.0
22610.0
13364.0
19822.0
14503.0
48738.0
10570.0
11955.0
120.0
2847.0
18217.0
23899.0
22167.0
4642.0
3865.0
377.0
12750.0
3408.0
34137.0
7205.0
3897.0
21367.0
748.0
37756.0
481.0
291.0
318.0
15889.0
4250.0
1065.0
67.0
509.0
227.0
38.0
203.0
265.0
1951.0
18591.0
40.0
15309.0
775.0
1942.0
38370.0
3234.0
3319.0
281.0
165.0
741.0
""
310.0
57.0
40868.0
112.0
574.0
416.0
2993.0
18375.0
678.0
320.0
1598.0
9511.0
""
1442.0
1481.0
2650.0
1820.0
1110.0
213.0
1255.0
367.0
554.0
895.0
6522.0
597.0
628.0
550.0
176.0
30.0
121.0
208.0
286.0
1863.0
457.0
11664.0
912.0
37860.0
40913.0
12588.0
9595.0
38929.0
16574.0
9392.0
7638.0
7618.0
25391.0
8416.0
5081.0
9698.0
1610.0
11696.0
1507.0
31138.0
56344.0
691.0
9273.0
7532.0
13505.0
10398.0
3193.0
1149.0
623.0
41940.0
17645.0
3860.0
457.0
1226.0
937.0
377.0
685.0
486.0
860.0
1219.0
9176.0
4104.0
47865.0
1187.0
6854.0
2378.0
580.0
371.0
12714.0
24942.0
10543.0
2044.0
348.0
676.0
15119.0
14269.0
7818.0
28700.0
4210.0
4573.0
13357.0
2312.0
40141.0
10101.0
46271.0
22941.0
46300.0
26593.0
3360.0
9852.0
11622.0
10369.0
18987.0
26355.0
2296.0
2263.0
1034.0
680.0
26514.0
1714.0
2868.0
1369.0
973.0
269.0
609.0
73.0
1591.0
1034.0
3161.0
5508.0
946.0
956.0
6279.0
588.0
688.0
717.0
1941.0
2264.0
879.0
1168.0
63.0
3180.0
402.0
5916.0
4198.0
418.0
10256.0
1069.0
1524.0
11190.0
3509.0
79.0
9229.0
323.0
31490.0
