kir_other_pooled_mean
0.39425975
0.4142395
0.40649173
0.45010129
0.46437964
0.4279443
0.44919106
0.4428688
0.39259759
0.43084729
0.42527646
0.4834246
0.40945861
0.41784453
0.42373583
0.5052197
0.44788089
0.43891731
0.37756246
0.4238697
0.42905083
0.44251761
0.42096084
0.494434
0.49697125
0.39554125
0.48322058
0.45437342
0.50532764
0.4682585
0.40756777
0.46692878
0.50005895
0.50607836
0.46575186
0.44568148
0.43024397
0.459454
0.34222978
0.46504551
0.47950965
0.44134954
0.31116953
""
0.43179861
0.48099941
0.48694277
0.44347095
0.50786287
0.45233929
0.49663451
0.50189918
0.42329526
""
0.39947948
0.47344452
0.44671854
0.46198744
0.48613036
0.48250872
0.40295619
0.49708208
0.3993586
0.42502141
0.40527052
0.42045552
0.35079479
0.40958124
0.3809312
0.40711284
0.50986665
0.46245131
0.41018328
0.43501976
0.40369144
0.36532956
0.41828752
0.37270936
0.50909799
0.46521965
0.47008491
0.43187934
0.41687748
0.41578999
0.4682568
0.4487212
0.40342322
0.46738651
0.49475133
0.4080683
0.40807062
0.42921317
0.45524928
0.46144518
0.43579322
0.36900312
0.41465974
0.45394391
0.47473606
0.44257468
0.4841724
0.47464573
0.49004021
0.46191576
0.48094648
0.47714862
0.45334089
0.47667035
0.42291874
0.42411837
0.48411486
0.45223171
0.4670946
0.40816972
0.46287945
0.48107019
0.46530139
0.43779805
0.42677888
0.46001336
0.42686209
0.43482357
0.47597498
0.48875549
0.42366332
0.4778572
0.49175555
0.46579334
0.35836992
0.37557092
0.50034064
0.42742714
0.45789865
0.37252453
0.44784179
0.45884565
0.45807683
0.47236955
0.40603974
0.47093219
0.44167587
0.44375551
0.46260706
0.39633468
0.42036641
0.41116399
0.43808332
0.43617916
0.44228098
0.42954716
0.4246242
0.47239542
0.41623336
0.39560714
0.46165556
0.46415764
0.38690123
0.49175969
0.3931646
0.47645995
0.65916061
0.41652805
0.53630149
0.53790027
0.48761013
0.58905476
0.46641371
0.51735681
0.45399866
0.45721501
0.4795486
0.49530581
0.44826525
0.45105982
0.38935167
0.40492064
0.46029356
0.45777822
0.46701854
0.45205823
0.45206174
0.41394538
0.4635675
0.40613496
0.40625003
0.483219
0.37828472
0.48284441
0.4531391
0.5901041
0.4234117
0.50635493
0.47538948
0.41505972
0.42909622
0.43070889
0.4641526
0.46829268
0.46640548
0.41627717
0.47408506
0.47803572
0.42085108
0.46251678
0.44678348
0.44729564
0.4947623
0.46531925
0.48207396
0.48553175
0.45192456
0.45817623
0.47602195
0.51397908
0.50017589
0.44967294
0.46435764
0.49122664
0.43760431
0.38350657
0.42039058
0.47523028
0.40843397
0.46585512
0.48401833
0.43063775
0.49698228
0.49472377
0.4934583
0.44114274
0.46941233
0.4636938
0.48371822
0.47176138
0.39517465
0.47818136
0.41074976
0.44153574
""
0.38485983
0.43777609
0.49422139
0.48159379
0.49675652
0.5035243
0.51286453
0.51155633
0.46944112
0.46667364
0.49693629
0.49580261
0.48251513
0.45286229
0.57205778
0.5115788
0.45766312
0.45505875
0.5006907
0.47916704
0.49915877
0.45708331
0.52084094
0.48765156
0.48812324
0.52006215
0.53696942
0.53332371
0.58103889
0.5120672
0.51272094
0.50669801
0.46727026
0.40529969
0.44220778
0.44332942
0.44234729
0.46543667
0.47836298
0.45629269
0.47468528
0.49219176
""
""
0.53836888
0.50816423
0.46721694
0.50530827
0.52699947
0.47514352
0.47925198
0.47564742
0.42416656
0.48389807
0.49641451
0.39928776
0.52788258
0.52089173
0.51588535
0.50154716
0.4989042
0.52900177
0.47435093
0.47105268
0.55638379
0.47505796
0.49904349
0.48208982
0.50870001
0.4669022
""
0.5142104
0.52016765
0.4846639
0.52466685
0.50235456
0.49665791
0.4323
0.50321078
0.48133186
0.50556469
0.51748729
0.49630362
0.50183302
0.41256475
0.5240438
0.4836466
0.48636293
0.44643903
0.47793821
0.46609733
0.47651216
0.46392527
0.48702273
0.50913721
0.50512207
0.54588389
0.49292523
0.46156421
0.40317681
0.4928717
0.48478231
0.41775727
0.50832212
0.45859891
0.47242746
0.44860631
0.45732224
0.43949586
0.40964627
0.45794249
0.418244
0.386767
0.44726756
0.53469151
0.50491047
0.47183892
0.44573882
0.44296533
0.4021734
0.40425831
0.39494553
""
0.48565435
""
0.54359531
0.44137427
0.45268673
0.35682485
""
""
0.39660639
0.47889784
0.4965868
""
""
""
0.39037722
""
0.48107281
0.51441222
""
""
""
""
""
""
0.47524723
""
0.52224106
""
0.44423786
0.44082829
0.5661366
0.55068725
""
0.49990609
0.5241909
0.61656469
0.4375903
""
""
0.41546866
0.46084675
0.5493173
0.53135401
0.48403817
0.50363356
""
0.59028739
""
0.51043099
0.53892821
""
""
""
""
0.44677752
0.5243904
0.55163348
0.62700236
0.46706402
""
0.43032163
""
0.55867916
0.5389201
0.44253588
0.52992058
0.55015665
0.53619719
0.47554487
0.44313851
0.50550431
0.45641637
0.52117437
0.63594782
0.4484697
0.37921977
""
""
""
0.51987559
0.46936396
0.51530898
0.38178673
0.39783105
0.49367207
0.41640201
0.59197706
0.51363587
0.44630384
0.48797068
0.4906477
0.48944196
0.52241713
0.49869531
0.42844218
""
""
""
""
0.47120851
0.48429939
""
""
0.47564745
0.37024313
""
""
""
""
""
""
""
0.29387832
0.5681048
0.48670882
0.58026499
0.48697755
""
0.50916797
0.51074922
0.53062993
0.3725186
""
0.49830869
0.47074717
0.45073298
0.41582164
""
""
0.39404276
""
""
0.48197788
0.56194943
""
0.45158121
0.48317301
0.48091525
0.51285684
0.45866463
0.45848778
0.44460514
0.47167799
0.50999826
0.49126935
0.47122332
0.44204706
""
""
0.49549121
0.42161319
0.40383691
0.42327872
0.44959328
0.38144374
0.42215398
0.44028047
0.46101326
0.42198285
0.46182233
0.46259081
0.45907772
0.55293566
0.44450226
0.50180727
0.43716726
""
0.46563631
""
0.47278252
""
0.4947741
0.49896154
0.45709378
0.43283951
0.51052028
0.46689862
""
""
""
0.46314517
0.52462769
0.59449559
""
0.49703491
0.44752076
0.45530176
0.42482203
0.5640654
0.48181286
""
0.52490366
0.48897216
0.5250051
0.45337054
0.41192764
""
0.52911884
0.53140557
""
""
""
""
0.38246116
0.50050479
0.51954383
0.51003253
0.54208785
0.54193687
0.51233494
0.46346253
0.48130032
0.49042973
""
""
""
0.52294958
""
0.51590872
""
0.49319196
0.48665807
""
""
0.48093581
0.56825733
""
0.37466186
0.49419135
0.39522824
0.47112241
0.47014141
0.48784843
0.49858302
0.52708197
0.42266563
0.45615759
0.49126524
0.46961746
0.47392973
0.43006158
0.53519386
0.48065782
0.49786308
0.48591864
0.47073293
0.44150466
0.47865584
0.40912789
0.42331815
""
0.5154981
0.54766554
""
0.39107895
0.44743255
0.47125471
0.54942513
0.50742269
0.4218944
0.44896632
0.35541216
0.48399952
""
0.54496235
0.46058246
0.44571766
0.45222458
0.49439672
0.45045871
""
0.54219753
0.45633417
0.64550006
""
""
0.47649997
""
""
0.4468236
0.44155222
0.45334718
""
0.40893826
0.45484877
0.4769516
0.54000169
0.50655401
0.51804906
""
0.5455994
0.51609027
0.51754266
0.49005705
0.51926559
""
""
0.49606061
0.48222494
0.37784964
0.50152504
0.52208567
0.49600437
0.52940297
""
0.47890228
0.45526004
0.43919662
0.45399591
0.49343795
0.45644057
0.47211662
0.48286358
0.46959212
""
0.47907364
0.44956008
""
0.47070041
""
0.46380687
0.48579866
0.47700843
0.45617712
""
""
0.49325195
0.49986774
0.55390275
0.52998394
0.43475896
""
0.46097025
0.42655718
0.44396988
0.45783758
0.44452998
0.4440816
0.47703537
0.49864927
0.48981047
0.47226861
0.51859909
0.57796752
0.48618189
0.43273079
0.60877043
0.48136443
0.5128631
0.56863779
0.48393309
""
0.53327245
0.52288699
0.51271832
0.52532405
0.53275591
0.45795909
0.49827138
0.5147261
0.51671684
0.46833926
0.46447814
0.45544124
0.50151449
0.49900895
0.46940669
0.44958314
0.50747365
0.51457882
0.3999185
0.51384503
0.4342874
""
""
0.46967286
0.4957062
0.4821268
0.51940769
