staytract_black_male_mean
""
0.26031333
0.37229595
""
0.26003939
0.13627785
0.34058651
""
0.31955197
0.22739266
0.28593639
0.45065236
0.44608283
""
0.30905977
""
0.19368814
0.38750917
""
0.19846785
""
0.2783854
0.40534595
0.53415084
""
""
""
""
""
""
""
0.3214432
""
0.74278057
""
""
""
""
""
0.56414175
0.51919228
""
""
0.34982908
0.41831812
0.27629772
0.45199236
0.26529902
0.22791031
0.34433737
0.43370408
0.37354267
""
0.32906511
0.43449372
0.46514332
""
""
""
""
""
""
""
""
""
0.41905844
0.49019659
0.35111299
0.48262662
""
0.35022515
0.38158205
0.39417195
0.37531096
0.40313366
0.48543471
""
0.29111654
0.36041597
0.24240781
0.26104498
0.45793355
0.25068334
0.32059002
0.26165691
0.28874552
0.3683531
0.22037052
0.42110518
""
0.32037327
0.43171826
0.35342509
0.24461909
0.31277913
""
""
0.086615406
0.34022683
""
0.45360896
""
0.35907897
""
""
""
0.30136478
0.38688153
0.38943002
0.46325168
0.42469954
0.35271502
0.44485745
0.40583029
0.42386198
""
""
""
0.27704754
""
""
0.39714184
0.17101814
""
""
""
""
0.37022507
""
0.43989688
0.47828108
0.35323635
0.39713833
0.50823492
0.48032299
""
0.37993112
0.4574914
0.38462174
0.3298142
0.45308378
0.38666177
0.5178079
0.56983989
""
""
""
""
0.28467119
""
""
""
""
0.21782704
0.31344214
0.36786389
""
""
""
0.2128395
0.47949651
0.17658247
0.18565063
0.1566094
0.18818162
0.40391296
0.13909052
0.3926703
""
0.35040161
0.32817355
0.34542003
0.3102324
0.35756078
0.54022461
""
""
""
0.41886604
0.3354767
0.49696293
0.3223879
0.37648734
0.44491836
0.39771706
""
0.35053208
""
""
0.27905452
""
0.29988918
0.10867445
""
""
""
""
0.45033056
""
""
0.29423979
0.34851605
""
0.64927125
0.38712686
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28234679
""
""
0.13547647
""
""
""
""
0.36613271
0.36831093
0.17576607
0.27786821
0.22342098
0.29618901
0.35867178
0.23540524
0.22865029
0.31427246
0.34246898
0.11296467
0.28937733
0.22629488
0.37189156
0.28075641
""
0.22568643
0.18619116
0.42185268
0.24576873
0.37160337
0.33290026
0.29441339
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36246371
0.24893135
""
0.3695651
0.61831373
0.29132792
""
0.54032421
0.415315
0.33722404
""
0.39375585
0.1019448
0.20261474
0.30172342
0.46322981
0.29824418
0.22591408
0.18996105
""
0.10893895
0.43032578
0.48219228
0.23180254
0.26340011
0.40385267
""
""
""
""
0.35649872
0.39723662
0.32597172
""
0.36764276
0.29173928
0.33373401
0.2885035
0.33216733
0.10529466
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36335135
""
""
0.37293425
0.29445177
""
""
""
""
0.28120971
""
""
""
""
""
0.36593673
""
0.44969979
0.36574206
""
""
0.43418589
0.28591973
0.30333138
0.48175859
0.3828091
0.42831567
0.45888716
0.39018825
0.2689777
0.41076696
0.37464693
0.3680732
0.31300166
0.265964
""
""
0.41820964
0.33165845
0.23801015
0.30023783
0.047452796
0.33828351
0.27881908
0.16380842
0.46240103
0.19782059
0.28563565
0.40455744
0.43569183
0.3159835
0.32953379
0.28567848
""
0.22953387
0.3288545
""
0.26098418
""
""
""
""
""
0.47799894
""
""
""
""
""
0.23677954
0.27228287
0.38350931
0.24360351
0.2765615
0.34582546
0.30391812
0.28129962
0.28428662
0.26100323
0.24504749
0.28960523
0.25040105
0.31731841
0.31469205
0.2622214
0.23696938
0.28793561
0.21707441
0.19389181
0.26085994
0.26572001
0.28647706
0.30008757
0.2041925
0.25001025
0.32661462
0.23753224
0.30847695
0.32092521
0.32019144
0.29252943
0.24904206
0.27544183
0.28338331
0.26998344
0.22488542
""
""
""
0.13134025
0.16201256
0.12540948
0.35879424
0.09962561
0.28826153
0.24696736
0.24364834
0.14646545
0.27427068
0.2683906
0.23377098
0.28123653
0.28565845
0.16460568
0.21054006
0.24774869
