kir_stycz_pooled_male_p50
0.44619334
0.44599453
0.43045345
0.45829958
0.44477242
0.42669064
0.45099872
0.42364189
0.44221461
0.4718042
0.45728686
0.47600159
0.42047492
0.4348236
0.45042807
0.45576218
0.46144432
0.44683191
0.43024832
0.45009276
0.45758063
0.42540488
0.43795127
0.45162866
0.47869605
0.43689921
0.45841685
0.44534752
0.48397738
0.46193483
0.46368256
0.47555175
0.48460749
0.48122016
0.46386185
0.49410379
0.52488482
0.49508023
0.50132215
0.46940678
0.47655067
0.52118266
0.55280018
0.59605145
0.50050092
0.4574571
0.51768261
0.60436642
0.54793239
0.51555586
0.55350399
0.56808591
0.49774593
0.53204727
0.5018996
0.50583142
0.53263187
0.61525893
0.52070194
0.46101707
0.4898577
0.47243226
0.46823403
0.47558486
0.43575838
0.45648867
0.46292767
0.43056938
0.44432402
0.44162723
0.46334285
0.45341471
0.43709654
0.46347791
0.45743516
0.47771704
0.48154229
0.46348283
0.47963148
0.46085724
0.45820704
0.47560608
0.47160956
0.46287742
0.4904204
0.49186146
0.48918942
0.46627361
0.4802081
0.47888049
0.48639229
0.442761
0.44764787
0.47325239
0.47338748
0.42639759
0.47028562
0.4797937
0.47203475
0.47863173
0.4701632
0.50285566
0.48222855
0.48952115
0.44287518
0.48196363
0.45152259
0.47140977
0.48105985
0.45583522
0.44624662
0.4630118
0.47042003
0.45062503
0.48142964
0.47392839
0.4621616
0.44333348
0.48036829
0.43797928
0.45282435
0.48686075
0.44424841
0.47025144
0.46957603
0.47496766
0.45003745
0.48840663
0.42044392
0.44469893
0.48450196
0.46754095
0.45146471
0.46701345
0.48525542
0.47944814
0.48200572
0.43673211
0.45154002
0.46034133
0.44652137
0.4552826
0.45907474
0.44239667
0.43383259
0.46839255
0.47230756
0.4847357
0.47673768
0.46127912
0.48248938
0.49009791
0.48775136
0.51445442
0.46208134
0.50785804
0.5126574
0.47050205
0.52878797
0.4771764
0.44400737
0.46662003
0.50222069
0.51270121
0.47673243
0.55013466
0.49639294
0.52762443
0.45851415
0.48079062
0.48913237
0.47357127
0.4868812
0.47098264
0.47970763
0.4689289
0.48008561
0.50872916
0.47830251
0.45290509
0.45996234
0.45553231
0.48138002
0.46807376
0.44462827
0.50181907
0.4803991
0.51713729
0.4637678
0.45958158
0.46454233
0.49426037
0.49537927
0.52247244
0.51707274
0.52653515
0.51915044
0.53606749
0.50372219
0.51946902
0.49904531
0.54572743
0.52258456
0.4742071
0.45219234
0.50815588
0.48622689
0.48892456
0.49669808
0.49767649
0.49062711
0.533095
0.54339826
0.52504784
0.54078585
0.52144825
0.48930085
0.50060594
0.49744892
0.52305847
0.49992347
0.54515129
0.47660083
0.47171152
0.4920066
