wgflx_rk_white_pooled_mean_se
0.0056912587
0.0087945787
0.018347083
0.005329031
0.0067398325
0.016419178
0.0047846334
0.013896904
0.017216153
0.0078642908
0.0072653303
0.0041154441
0.01757475
0.011167909
0.0070604766
0.023826737
0.024424011
0.0074159116
0.020743981
0.019287582
0.0067444528
0.0067779142
0.0084320717
0.011957393
0.0045280154
0.024495244
0.011556682
0.0068859863
0.0045177499
0.015579795
0.013528879
0.0089057786
0.0048787482
0.0062123029
0.016560784
0.00734375
0.016196826
0.013326591
0.030232199
0.033631202
0.00785405
0.017290344
0.025427425
0.032528289
0.023922333
0.022395624
0.0047589079
0.0088371979
0.0061707757
0.011263499
0.0080229156
0.006915208
0.010414137
0.044858553
0.033488076
0.0074025053
0.020048525
0.027414884
0.031533714
0.013286446
0.015370897
0.0058018737
0.022362884
0.013907305
0.011884808
0.011706496
0.020215156
0.01539483
0.013393275
0.011245605
0.024659166
0.01632449
0.017135154
0.010321205
0.015099752
0.019326521
0.010184283
0.011748004
0.01754884
0.0050918623
0.015107513
0.0096112862
0.011751565
0.009267427
0.0040751584
0.011930794
0.010506163
0.0089493245
0.0065221936
0.0076773595
0.0095014088
0.013454612
0.013741847
0.0064490247
0.014232837
0.024274888
0.0097039444
0.0072534094
0.0033398091
0.0063560545
0.0055216015
0.0040295087
0.0045756912
0.0059650033
0.006100819
0.0041038152
0.0066299164
0.0044689644
0.013428309
0.0083066532
0.0098918863
0.011305179
0.0059898002
0.024360886
0.0062915199
0.0049360977
0.0072755679
0.024628835
0.031733427
0.025247177
0.011019659
0.014849921
0.019770259
0.014505
0.015025446
0.0083717359
0.0084362179
0.015998296
0.019406222
0.017567424
0.0029933311
0.013445123
0.010965848
0.015156715
0.0088284146
0.012274832
0.0067474903
0.0098632379
0.02209834
0.014913163
0.0077727619
0.0098495809
0.026551882
0.01892009
0.013097785
0.025072411
0.0077537354
0.014220023
0.017301099
0.017225869
0.011597281
0.0048261806
0.010978898
0.027087579
0.0057975962
0.0067681433
0.020198623
0.0081089633
0.01448422
0.010746771
0.027319115
0.016244577
0.0084887203
0.0031247002
0.021923551
0.0025061283
0.0088356808
0.0085618412
0.014810264
0.0058591133
0.0019323631
0.0052200989
0.0079355827
0.0044101449
0.0080563808
0.012463558
0.0048943199
0.0030759168
0.0082842754
0.0096809817
0.0095931329
0.0090939412
0.0034499266
0.010781085
0.0094941203
0.0029421425
0.018543536
0.0085558128
0.0057840957
0.02068083
0.013434149
0.008201628
0.0037447542
0.015861271
0.013095034
0.0088384459
0.0062172813
0.0056828982
0.0041474206
0.0096581746
0.0045831501
0.0054240082
0.0088159554
0.007743828
0.0057954323
0.0045410865
0.0035102104
0.0095397551
0.0071945596
0.0061250338
0.0071100113
0.005592471
0.012432223
0.013826101
0.0050942348
0.0043290844
0.0055661709
0.0026169268
0.0084489128
0.0075703142
0.010457642
0.0086224917
0.0084109763
0.010821429
0.0033967393
0.0060737473
0.0056611481
0.0047246153
0.0023752123
0.0041630603
0.0039731353
0.0067576924
0.01564257
0.0078907907
0.019502036
0.012286155
0.017102856
0.0076872003
0.023864254
0.011660479
0.0074569248
0.0097219879
0.010554189
0.0059325905
0.0096574994
0.011976883
0.009448248
0.0035592914
0.008382245
0.0066134972
0.0026493759
0.0056349607
0.0066746711
0.014247755
0.0072438954
0.0091795688
0.011084629
0.0039890539
0.0072111078
0.0039596381
0.006357335
0.0051161372
0.0034669861
0.0034491662
0.0049799848
0.0020576657
0.0042227879
0.0022750951
0.0019642208
0.0057340274
0.0066829873
0.010618375
0.025042253
