frac_years_xw_natam_female
0.69911271
0.59873664
""
0.67285442
0.71984816
""
0.71810031
""
""
0.76123798
0.66764927
0.76067734
""
0.57848006
0.71319777
""
0.58284342
0.63359368
""
0.69439101
0.64509165
0.63807422
0.6721071
0.68759298
0.67140257
0.60904062
0.65697169
0.62385631
0.75623536
""
""
0.65515268
0.79617447
0.73161668
0.59625256
0.65841752
0.56854224
""
""
""
0.65859061
""
""
""
""
""
0.76420158
0.7799046
0.74329716
0.7242654
0.74294734
0.71122259
0.7204929
""
""
0.70388138
""
0.73671311
""
""
""
0.70684361
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71676528
""
""
""
0.70867753
0.70797366
""
""
0.65489507
0.84692228
0.72948211
0.63777024
""
""
0.73268855
""
""
0.56629193
0.68304294
0.71233618
0.66346586
0.6796394
0.72941828
0.72121549
0.70581794
0.66755396
0.67660129
0.6182068
0.71811318
0.52658296
0.68533051
0.7108013
0.69941258
0.74928737
""
0.69088948
0.77654284
0.72901815
""
""
""
0.42740843
""
""
0.49976885
""
0.69500852
0.65224504
""
""
""
0.66705215
""
""
""
0.72346789
""
0.7050091
0.61316454
""
""
0.68243563
0.74334711
""
""
""
""
0.69140685
0.67822361
""
""
0.59815156
0.74336022
0.7118485
""
0.72810632
0.65068883
0.66682786
0.75744826
""
""
""
""
0.66184622
0.79918224
""
0.75477701
0.80771297
0.65002829
0.75905877
0.83473158
0.81199062
0.8250348
0.72831941
0.7549361
0.63787681
0.72582692
0.73722368
0.79987222
0.58209836
0.80035144
0.76616013
0.67100751
0.78605735
""
""
0.79804188
""
""
0.69517809
""
""
0.61112887
0.78715503
""
""
""
0.8092621
""
0.79253477
""
0.80974072
0.71011627
0.79097623
0.76067287
0.69391102
0.86891371
0.74223
""
0.64444631
0.68559372
""
0.7900244
""
""
0.74772507
0.79403442
0.76870036
0.80145419
""
0.78252286
""
""
0.73842508
""
0.7887398
0.67257839
""
""
0.763668
0.74624109
0.78350174
0.56149197
""
""
""
""
""
0.73398447
""
""
""
""
0.71057367
0.67529225
""
""
""
0.78928274
""
""
0.7939831
0.7436974
0.74687386
""
0.69940925
0.59545434
""
0.75925171
""
0.63874733
""
0.68329507
0.778404
0.78985161
0.73545593
0.74013025
0.79337281
0.74530214
0.78149533
0.77744079
0.68834102
""
""
0.73084491
0.58637363
0.74963367
0.74319351
0.70682925
""
0.58452988
0.77846646
""
""
0.75116843
0.74381518
""
0.7479161
0.77361739
""
0.63193715
0.6504721
""
0.58711326
0.56795412
0.64844191
""
""
0.67609388
""
0.5713979
0.69913083
0.49834698
0.59690392
0.69955772
""
""
""
0.69602197
""
""
""
0.787606
""
0.81998044
0.75617236
0.7447294
0.63943732
0.73041707
0.63520366
0.66896415
""
0.74929726
""
""
""
""
0.72003585
""
""
0.76422513
""
0.74069089
0.75184536
0.8219291
""
0.72233081
0.80259329
0.56294227
""
0.78535205
""
""
""
0.73222476
0.71501827
""
0.61295468
0.54919392
""
""
""
""
0.73436826
""
""
0.6382162
""
""
""
""
0.57955027
""
0.7227338
""
""
""
""
""
""
""
""
""
0.56435406
""
""
""
0.46253386
""
0.40383399
0.48004556
""
""
""
""
""
""
0.51829213
""
0.47368968
""
0.46828395
0.41897577
0.64502597
0.62170118
""
0.56636149
0.59532213
""
0.57037789
0.36823058
0.47989848
0.64111495
0.60542005
""
""
0.51628333
0.56259769
""
0.57434672
""
0.62539196
""
""
""
""
0.6332975
0.54995614
0.39165407
""
0.40267891
0.59851205
""
0.61789447
""
0.75977105
""
""
""
""
""
""
""
0.76517034
""
""
""
0.63446701
0.44980848
0.52037507
""
0.29543433
0.49352565
0.61507297
""
0.42700219
0.85276365
""
""
""
""
0.64447123
0.46928561
0.73884743
""
""
0.79349029
""
""
""
""
""
""
0.6770553
""
""
0.76936817
""
""
""
""
""
""
""
""
""
""
""
""
0.42581317
""
""
0.69324136
0.73380315
""
""
""
""
0.81252438
""
""
""
""
""
""
""
0.58408487
""
0.66464353
0.71865863
0.73095983
""
0.65215153
""
""
0.7347126
""
0.77091521
0.67186004
""
""
""
0.67623889
""
0.68319064
0.58860934
0.7252174
0.73537534
0.52984673
0.70179892
0.70147449
0.62508935
0.65076035
0.75254756
0.68417513
0.77446586
0.6829055
0.74402738
0.57141823
""
""
""
0.51055843
""
""
0.74954158
0.61697519
""
0.72345853
0.74121654
""
""
""
""
0.58334213
""
""
""
""
""
""
""
""
""
0.74602038
""
0.70684814
""
""
""
0.74654633
""
""
""
