kfr_native_natam_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042047832
""
""
""
""
0.063793994
""
""
""
0.088864781
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027680088
0.037897389
""
""
0.082312033
0.056178525
""
""
0.064290397
0.079447299
0.094283804
""
0.053773981
""
0.15411313
0.070291534
0.038360432
0.058990747
""
0.091165602
0.082253724
""
""
""
""
""
0.064106986
0.032296538
""
0.032134932
0.068768978
0.098456591
""
0.10613171
0.024178999
0.089558862
0.03004251
0.034338538
0.09174896
""
""
""
""
""
""
0.072979331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085727841
""
""
""
""
""
0.089641757
""
""
""
0.06965673
""
""
0.09209583
""
""
0.073534139
""
""
0.069038689
""
0.060002662
""
0.09333469
0.065084994
""
""
""
0.033789624
""
""
""
0.082486458
""
""
""
""
""
""
0.050078668
""
""
0.04178929
0.046717849
""
0.057814348
0.039600372
""
0.068775237
""
""
0.10080623
0.062458873
""
0.094330892
""
""
0.080550544
0.089424685
0.065543838
""
""
""
0.082174756
""
""
""
""
0.076731563
""
0.069323495
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070382372
""
""
""
""
0.066601381
""
""
""
""
""
""
""
""
0.07329803
""
""
""
""
""
""
""
""
""
""
""
0.090040959
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074282497
0.087670945
""
""
""
""
""
""
""
""
0.098260283
0.091452293
""
""
""
""
""
""
""
""
""
""
""
0.088651046
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093982019
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082141683
""
0.097487658
""
""
0.10043059
""
""
""
""
""
""
""
0.086791024
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095568657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057574678
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
