frac_years_xw_white_pooled
0.7436257
0.71726668
0.69295633
0.62666774
0.6998201
0.64012188
0.74019146
0.76512671
0.78720611
0.59130526
0.71656621
0.65056378
0.71943212
0.62327987
0.59053946
0.67373437
0.72087592
0.67889428
0.52731019
0.65394992
0.60456324
0.73342603
0.64046329
0.72862297
0.65722346
0.70002496
0.70014203
0.74593478
0.63718182
0.62620646
0.6641013
0.73618042
0.58482856
0.72799963
0.74082094
0.69301361
0.81553447
0.69994438
0.69249886
0.79823881
0.64953148
0.69213635
0.62814009
0.62319154
0.69719279
0.68657237
0.59433782
0.72861046
0.7939949
0.68224597
0.7664454
0.7086904
0.57764399
0.61364657
0.67909181
0.61713308
0.65811825
0.66970134
0.72688901
0.60403705
0.73957485
0.7239489
0.75124162
0.650235
0.66645491
0.6605221
0.59501469
0.22977924
0.33284843
0.72141576
0.29447377
0.30880398
0.46092808
0.29644448
0.6907382
0.51594007
0.42122516
0.7163685
0.61505872
0.62930185
0.51371306
0.25676671
""
0.51031864
0.36494824
0.24270004
0.35154319
0.35116336
0.342011
0.64144164
0.37005687
0.4996517
0.52329248
0.39392024
""
0.33689886
0.41387436
0.61159742
0.64460796
0.60753477
0.64842188
0.62016416
0.64359772
0.78886968
0.59125584
0.60710889
0.76113027
0.38850188
0.57606405
0.60262477
0.65111232
0.71625233
0.69205958
0.62567139
0.67781216
0.6447137
0.64437395
0.44909322
0.60681969
0.59345406
0.67207128
0.67839521
0.70008343
0.59486121
0.67254084
0.66783518
0.70330364
0.71980315
0.72678524
0.63250065
0.63549632
0.71547216
0.66091502
0.66339254
0.62189931
0.60374075
0.7153821
0.52793819
0.74523622
0.64100844
0.64701617
0.63554132
0.77483863
0.50960839
0.6628955
0.75216877
0.66137409
0.51736891
0.64897108
0.6344943
0.59665358
0.6038686
0.70195335
0.70441395
0.55362463
0.47424418
0.62141263
0.6925512
0.70616144
0.5418644
0.62786436
0.70052576
0.64192772
0.59295911
0.6487385
0.57856351
0.69408041
0.61027336
0.6634866
0.61571056
0.74476302
0.73297685
0.5882265
0.68136585
0.6437481
0.70189792
0.72139043
0.61541474
0.54185992
0.69129872
0.76909143
0.64146739
0.65677488
0.73406273
0.57224882
0.65756941
0.8031987
0.65753525
0.71730268
0.78189003
0.62788689
0.7085225
0.80797428
0.73446155
0.74338162
0.80916661
0.73629421
0.754008
0.76127833
0.71688515
0.79440302
0.77725583
0.65175873
0.67205381
0.79716259
0.71964276
0.80069011
0.68780547
0.77572179
0.74355614
0.64043599
0.46823844
0.77695513
0.79840767
0.75196409
0.75297505
0.74557728
0.61725116
0.71113199
0.8031919
0.74530846
0.76115674
0.79983568
0.76033449
0.77915817
0.78320175
0.82699525
0.79024941
0.82253778
0.80312383
0.7705934
0.4499225
0.73660725
0.76935923
0.82927239
0.80548328
0.75585634
0.75263482
0.43968853
0.77200896
0.71049005
0.79105306
0.75409973
0.63543183
0.7078287
0.67159879
0.76052272
0.55908567
0.71450824
0.64548337
0.74503487
0.71398568
0.68622619
0.47416726
0.621656
0.64543021
0.4898372
0.58427274
0.5209893
0.69992948
0.69908506
0.58845758
0.61894363
0.56658977
0.61300796
0.76247674
0.74838209
0.68307328
0.45266744
0.51154971
0.67903894
""
0.61187571
0.46187386
0.78058213
0.66237223
0.6937229
0.72681051
0.70250094
0.7809099
0.67443711
0.58852637
0.76481819
0.7422691
""
0.76815104
0.63319767
0.64927655
0.74242675
0.71423417
0.52894545
0.61633325
0.73850274
0.61676151
0.70538604
