staycz_white_female_mean_se
0.0031395273
0.0049382667
0.010387083
0.002812562
0.004176476
0.010621925
0.0028711753
0.0091863312
0.011017943
0.0046231807
0.0041239015
0.0024064707
0.0111234
0.0068892404
0.0043441053
0.013158754
0.015485522
0.0043879626
0.011743881
0.012443555
0.0040240102
0.0042302632
0.0048690541
0.007538252
0.0026134816
0.015796471
0.0068717478
0.0041493266
0.0027137792
0.0093540903
0.0088472525
0.0058761858
0.0028853465
0.0039401539
0.011416871
0.0037308554
0.0088981483
0.0071587912
0.019925721
0.020030206
0.0043441281
0.0099332742
0.013221671
0.018445285
0.012298395
0.011924574
0.0025957262
0.0046782224
0.0030123
0.0062974188
0.0043665981
0.0033391465
0.0057244319
0.023083713
0.017664295
0.0041241171
0.011182727
0.018765371
0.018582042
0.0080835829
0.01025304
0.0033139109
0.014960648
0.0084828893
0.006434435
0.0073146615
0.01317559
0.0097809695
0.0088186488
0.0070835743
0.012331633
0.0099960743
0.010914445
0.0063038678
0.009361377
0.010901124
0.0063205734
0.0070403963
0.011425441
0.0029187284
0.0090725916
0.0058882013
0.0079976609
0.0059321714
0.0021846283
0.006575366
0.0064816154
0.0055528176
0.0036443726
0.0045472016
0.0053215921
0.0082457354
0.0077303206
0.0035410454
0.0080638714
0.013527823
0.0053907153
0.003929337
0.0018552151
0.0036718263
0.0032750159
0.0022898037
0.002587561
0.0035592874
0.0034061014
0.0022825885
0.0036670971
0.0024007361
0.0076072388
0.0045653242
0.0054928428
0.0066912198
0.0036697555
0.014929174
0.0036552905
0.0027402458
0.0041712672
0.016951179
0.017848093
0.016654309
0.0062820753
0.0081944708
0.0097598294
0.0088655669
0.010079336
0.0047455435
0.0048283488
0.0092245983
0.012311441
0.011994176
0.0016629464
0.0077393139
0.0066137775
0.0094718011
0.0049946886
0.0076641752
0.0038260387
0.0057743806
0.014758196
0.0091024563
0.0048775664
0.0058987471
0.017276842
0.012552476
0.0078981239
0.016160145
0.0057547884
0.0078524919
0.011141272
0.010972118
0.0067366166
0.002709782
0.0063328375
0.016779315
0.0032577838
0.0036420464
0.012079358
0.0049896059
0.010446864
0.0063241976
0.017618841
0.01000878
0.0051109302
0.0018717571
0.014854068
0.0015969254
0.0070386869
0.0069643287
0.012161332
0.0043167421
0.0011859157
0.0038493399
0.0066635553
0.0033746762
0.0067751012
0.01006062
0.0035896581
0.0020851854
0.0062102214
0.0083491132
0.0079100505
0.007243732
0.0022343607
0.0067867669
0.0072431187
0.0016304132
0.010691855
0.0060006538
0.0034117897
0.01217437
0.0083139781
0.0054263212
0.0021477132
0.010636408
0.0086380197
0.0054047625
0.0046703275
0.0045310743
0.0027189536
0.0074462052
0.0031191327
0.0038701014
0.0064786342
0.0054487819
0.0039076521
0.0031314921
0.0019718797
0.0057933754
0.0047366293
0.0043722228
0.0048046964
0.0036973257
0.010229077
0.010231383
0.0032381215
0.0028357517
0.0037533902
0.0016573694
0.0053185029
0.0052632377
0.0071957586
0.0056869849
0.0047943979
0.0067836754
0.0019231167
0.0041038771
0.0048471414
0.0039061089
0.0015629219
0.0028512471
0.0030738497
0.0041193576
0.011670297
0.0050743097
0.01263135
0.0071012452
0.011371171
0.0044462821
0.016767174
0.0065471334
0.0041971044
0.0063555483
0.0060442667
0.0037335122
0.0065980656
0.0072819833
0.00554353
0.0024574185
0.0065311957
0.0047241738
0.0016789647
0.00426884
0.0055481964
0.011778891
0.005060791
0.0063868086
0.0077397889
0.0025796099
0.0058033667
0.0028624684
0.0052093696
0.0033439049
0.0023818442
0.0024261111
0.0031169516
0.0011421569
0.0025796732
0.00143182
0.001168909
0.0036304838
0.0041676243
0.0071229343
0.018468022
0.0048188358
0.015262921
0.0097652525
0.0030104208
0.0046388931
0.0085398126
0.0051526348
0.0021129395
0.032707017
0.036821268
0.0012740383
0.0022459209
0.007596903
0.003445758
0.0015739778
0.0064189932
0.010824798
0.012124074
0.01380865
0.0094685042
0.0076144445
0.0095546879
0.0082515646
0.011840845
0.0059871227
0.0069206678
0.0045124185
0.0014245858
0.010963657
0.0063684941
0.0049537616
0.0088526346
0.0082360227
0.0082080998
0.0070376014
0.0051155216
0.012734815
0.0057343049
0.0048037781
0.0062940754
0.0053457222
0.0031661985
0.0043167016
0.0095064053
0.0038093615
0.0043456014
0.0051365793
0.0065665795
0.0033574449
0.0056360331
0.0078803543
0.0072499402
0.0055526267
0.0043237056
0.0063173817
0.0066731954
0.0039470503
0.0084563969
0.0033166916
0.0032625829
0.0020692917
0.0069253924
0.0010885742
0.0031771052
0.0075367047
0.0061330697
0.0015721502
0.012696405
0.0084560048
0.0047310013
0.0037902303
0.0060765701
0.010753416
0.0080356868
0.0091859903
0.010893595
0.0099890009
0.0060603651
0.0077441595
0.0066044456
0.014639453
0.0063068485
0.0050595906
0.013377058
0.0056686234
0.0091036819
0.0085909292
0.0054484843
0.015885804
0.0044829352
0.04768721
0.021344842
0.009673588
0.010598764
0.014805899
0.019283909
0.02307944
0.013134094
0.013895311
0.0066881925
0.034639593
0.023685196
0.037126716
0.017505487
0.023585292
0.025509041
0.0084969299
0.017587733
0.047221586
0.065083325
0.042465508
0.022525225
0.068422914
0.028673906
0.033744119
0.023439704
0.01832635
0.01327478
0.016476441
0.01430816
0.011650701
0.016745551
0.005247639
0.010908673
0.015360631
0.016637472
0.045289725
0.02612244
0.010503707
0.0075972104
0.01245321
0.013693768
0.0069182585
0.0053711217
0.017401835
0.011300163
0.036862109
0.0064387345
0.0079731578
0.015820662
0.020880418
0.027204536
0.019941464
0.010412444
0.012892219
0.014891258
0.017072016
0.02395024
0.02771686
0.014653292
0.034565706
0.0076664784
