lpov_nbh_white_pooled_p10
0.33575982
0.39376497
0.08974167
0.50295919
0.16935065
0.13781357
0.17737645
0.1495005
0.10959695
0.052568328
0.11901677
0.10013329
0.098105498
0.095771372
0.075439431
0.23104471
0.17376883
0.097720005
0.17670691
0.14309089
0.22221768
0.14333726
0.18626766
0.20146723
0.088831462
0.30993903
0.10669409
0.24355161
0.18569367
0.10325694
0.0956771
0.20321554
0.37404674
0.1645163
0.13641371
0.11741035
0.43856624
0.12681951
0.25279033
0.21162981
0.29050362
0.24322577
0.22595377
0.22405198
0.28789163
0.24149428
0.14485677
0.14105064
0.28029317
0.17757504
0.37509975
0.26682165
0.21431972
0.15651365
0.10470305
0.10227861
0.29256329
0.23676752
0.39413428
0.30606794
0.19404188
0.1586812
0.49684575
0.14588034
0.068793274
0.25105634
0.13722043
0.10854025
0.61236352
0.55669886
0.47208357
0.32334235
0.86679238
0.31549501
0.57414031
0.50505334
0.76383799
0.57937485
0.54465169
0.32012132
0.50987995
0.77488559
""
0.4826223
0.52741522
0.8032738
0.41041836
0.52855533
0.40597638
0.4829345
0.62155014
0.68825173
0.44572705
0.6171419
""
0.23275007
0.45835209
0.33267847
0.40553418
0.38779217
0.29738826
0.20553786
0.24961111
0.45752448
0.33745205
0.37653467
0.39302945
0.38763189
0.34137616
0.34383625
0.29121983
0.13048258
0.20048875
0.22754952
0.31506708
0.13390493
0.063523538
0.089853041
0.1413959
0.077456519
0.10970014
0.097010247
0.1563393
0.16508679
0.12736244
0.096535608
0.18154627
0.12158889
0.29746833
0.25339878
0.14511217
0.12047909
0.088255309
0.25239012
0.11996185
0.13188082
0.19367303
0.50617576
0.20537874
0.1228741
0.2884779
0.10024048
0.045846522
0.098740816
0.07472641
0.36400321
0.21209514
0.12017064
0.11848076
0.13954712
0.13503425
0.25556338
0.21860369
0.27756992
0.16320319
0.23798212
0.22619286
0.14624435
0.1038965
0.12101166
0.23500396
0.050939471
0.10167277
0.13696662
0.16415885
0.13848275
0.093355134
0.14912435
0.16186717
0.14093234
0.31410974
0.098582506
0.16888817
0.30647919
0.14821702
0.083339334
0.23014092
0.27073014
0.1466793
0.088634059
0.1312788
0.18115048
0.16375878
0.16891494
0.1038493
0.1371931
0.52596533
0.64660954
