white_pooled_count
3613.1956
10770.843
1358.4885
1923.1654
5727.8589
206.22433
1398.0975
9230.7852
2176.4094
2897.1387
4383.9634
832.14276
1394.1471
1451.2721
1809.5225
3154.1707
4525.9375
876.55035
940.32385
4272.9443
1310.5635
9803.7334
3863.4529
1288.0681
8433.5293
4970.6919
2812.4597
10044.581
2147.2944
3432.1077
3132.8938
160.41638
706.96802
983.46893
6150.4619
6219.9326
23194.039
1735.4343
7331.1494
3159.1855
5300.4214
5323.3223
318.83035
330.15939
14523.463
729.72662
3883.4558
9744.7227
24208.801
1103.5498
6415.853
7903.936
368.24347
1072.4316
1771.7571
2230.8057
3495.2097
6821.7349
7104.5522
306.81125
5846.6362
3223.4849
7615.6953
7894.0645
1369.923
243.20694
3655.0603
16.941231
46.604511
11624.245
95.114799
55.186462
42.085033
77.72126
5159.2397
257.70447
86.169144
1040.5428
4387.4438
673.75311
778.78925
""
""
5796.6934
68.894516
80.082016
35.255997
365.92841
385.06546
362.89478
76.779839
699.08411
899.73047
200.06483
""
191.12279
1561.2684
6371.561
4854.7402
3348.9011
1804.7197
383.7576
881.16559
135444.91
14843.842
4789.9883
33957.355
8799.8271
422.20587
12801.854
4055.4395
1702.759
1624.2505
4057.4016
15297.106
4372.0615
873.35675
566.23419
3464.562
583.71191
1769.9353
2690.3015
3188.9451
899.79449
1167.2181
2242.0732
7875.2168
7290.8984
2586.8718
2111.0496
517.50635
817.28656
1558.6184
7633.4316
2609.3862
1933.4668
8393.501
1732.7028
5350.5405
1703.2823
3572.8992
1524.4814
4202.3325
1858.5526
1837.303
3437.9697
3238.5266
670.42432
2876.9414
592.45367
1195.6187
1217.9557
3623.6616
5745.1172
2470.1511
2587.823
3365.4102
4144.7358
845.04492
1366.7783
914.82312
1607.1624
1897.7791
1499.0824
1158.7273
1640.5895
3701.1577
3477.6423
6611.7041
1059.5646
16088.688
2786.0366
1627.6637
8574.4092
2028.4972
1503.6461
10318.605
1630.9122
2646.2729
1858.4918
2597.1501
2305.9985
14892.659
8026.4663
895.07184
2774.1821
20840.59
40.191673
1868.2524
15153.031
2505.4685
788.29254
21760.783
2102.2349
8309.4824
25550.711
1900.4686
9357.1455
1666.3324
959.7016
29169.742
4934.8657
4438.2729
1847.3929
165084.63
5181.1221
6826.8325
1403.1403
6199.8008
8624.623
906.65704
846.84326
8461.2998
4086.2974
6749.2134
68977.117
12614.886
1392.5118
60682.309
52609.879
1367.182
62467.813
86990.016
6682.165
