kfr_native_asian_pooled_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
37.0
""
""
""
32.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
312.0
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
476.0
""
""
22.0
""
""
333.0
""
26.0
202.0
""
31.0
""
""
102.0
22.0
""
""
1560.0
""
36.0
""
""
36.0
""
""
59.0
""
""
578.0
54.0
""
193.0
377.0
""
216.0
449.0
307.0
166.0
44.0
322.0
64.0
522.0
50.0
29.0
""
""
147.0
79.0
69.0
""
""
""
48.0
""
188.0
31.0
""
62.0
""
96.0
""
""
""
47.0
""
""
""
""
""
""
""
""
""
57.0
""
25.0
""
""
71.0
""
""
""
""
""
""
""
""
93.0
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
89.0
88.0
25.0
""
73.0
38.0
""
""
20.0
60.0
""
27.0
""
""
22.0
""
54.0
95.0
""
""
""
""
""
""
""
""
71.0
43.0
""
""
""
""
""
""
""
""
""
""
""
68.0
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
61.0
""
""
29.0
""
89.0
""
57.0
36.0
95.0
28.0
""
""
""
""
28.0
43.0
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
50.0
""
""
24.0
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
284.0
2246.0
114.0
208.0
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
425.0
""
""
""
""
""
128.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
99.0
20.0
""
""
""
""
""
33.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
""
36.0
""
""
27.0
""
