kfr_stycz_other_female_mean
0.34203076
0.36512426
""
0.39845768
0.35082108
0.38054144
0.37754774
""
""
0.39685369
0.37301433
0.43769819
""
0.37296823
0.32462296
""
""
0.37245804
""
0.34664464
0.30362466
0.36927369
0.355214
0.37431821
0.43137762
""
0.39403439
0.37888905
0.45549181
0.33655238
0.36272559
0.4255248
0.4474223
0.44664064
0.3255873
0.42030594
""
0.43220982
""
""
0.42007795
""
""
""
""
""
0.44582298
0.44603968
0.40175092
0.37938908
0.4146595
0.42914551
0.35692897
""
""
0.39323482
""
0.34769112
""
0.35089141
0.36885127
0.45253125
""
0.38996086
0.43276954
0.2430595
""
""
""
""
""
""
0.28032422
0.36931452
""
""
0.35605201
0.36033973
""
0.40647897
0.40271983
0.36589676
""
0.35867667
0.4277789
0.35725093
0.36915088
0.4045144
0.46716273
0.36630589
0.36780071
0.36837247
0.30198741
0.43036419
0.25548586
""
0.34238198
0.34241477
0.43701011
0.36147448
0.43252155
0.431844
0.42839047
0.41488186
0.41659752
0.44951552
0.35430169
0.45627743
0.42647955
0.34283766
0.40491211
0.34794065
0.38387635
""
0.43795142
0.40695626
0.39386967
""
""
""
0.37291601
0.40816227
0.38374335
0.34875217
0.33566687
0.37402967
0.40505776
0.40204516
""
""
0.460637
0.36513215
0.42268705
""
0.3783935
0.3213338
0.37841669
0.4229525
""
0.39957392
0.41008806
0.38724527
""
""
0.33192924
""
0.40011743
0.35556179
""
""
0.34220454
0.40891677
0.35084006
""
0.42236823
0.39366841
0.41970566
0.39597535
""
0.3318378
""
""
0.48038077
0.48742133
""
0.57553345
0.36386228
0.45154932
0.38302374
0.38658863
0.42200369
0.42810476
0.47453693
0.3789421
0.39650226
0.41993099
0.3699474
0.40093112
0.40521845
0.44477025
0.4288432
0.29721257
0.38463831
0.3033326
0.35824916
0.42280406
""
0.47132412
0.37166104
""
0.36863056
0.41443777
0.39713305
""
""
0.35542393
0.4320589
0.39029905
0.35415375
0.38512319
0.38525632
0.36292157
0.42377365
0.39286608
0.34662557
0.38872406
0.43881893
0.39005291
0.37064034
0.3954823
0.4186368
0.39364389
""
""
0.42468968
0.36241618
0.36440012
0.40918374
0.37418389
0.31646046
0.32013053
0.38280118
0.33507228
0.37858409
0.42122996
0.35163257
0.4495542
0.39692849
0.41860843
0.33806631
0.36426383
0.37618038
""
0.44594797
""
0.36682692
""
0.37635255
""
""
0.3917549
0.48689941
0.37481096
0.43009672
0.3301543
0.43493903
0.42615026
0.38233793
0.41265345
0.40107164
0.43353727
0.33880594
0.34724641
""
0.46452212
0.39849794
0.36455482
0.44244382
0.40582424
0.41275924
0.40429384
0.41928715
0.42577672
0.42560914
0.44611624
0.5241254
0.49270135
0.55575871
0.46468267
0.42271277
0.41758642
0.38796264
""
0.35049307
""
""
0.41358241
0.47164467
0.38653818
0.41561818
0.43029791
""
""
0.49244288
0.49091181
0.38306788
0.37823778
0.4716306
0.35344139
0.43022972
""
""
0.45823738
0.53724474
""
""
""
0.61047918
0.432946
0.40270644
0.49448463
""
0.47058323
0.5025894
0.42084169
0.40717131
""
0.31602699
0.45687121
""
0.48887691
0.4951497
0.40671232
0.4218857
0.45617485
0.42409518
0.40969327
0.42889738
0.41031957
0.40991664
0.54279089
0.42662358
0.4345274
0.32205075
0.47201481
0.43896312
0.4139778
0.35491061
0.378369
0.38539594
""
0.42011684
0.43345052
0.46143448
0.40452349
