somecoll_other_male_p100
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90818268
""
""
""
""
""
""
""
0.99604547
""
""
""
1.2230889
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76075161
""
""
""
""
0.82336706
""
""
""
""
""
""
""
""
1.2728703
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85212433
""
""
""
""
""
0.92818815
""
""
0.95591348
""
""
""
""
""
""
""
0.80719954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90608978
""
""
""
""
""
1.1083781
""
""
""
""
""
""
""
""
""
0.91170859
""
""
0.95873165
""
""
1.0168992
""
0.78686756
1.0627638
""
0.84959161
""
""
0.88187706
0.91528153
""
""
0.90129542
""
1.0277865
""
""
0.40711233
""
""
0.88106805
0.89080173
""
0.93198818
0.75052649
""
0.76065826
0.90075696
""
0.95682681
0.85080147
0.99520749
0.92681777
0.88183635
0.84149659
1.0061538
0.9112559
0.82925236
0.75371921
""
""
0.85184848
0.74489135
1.0399979
0.93531471
""
""
0.93614173
""
0.81385332
1.2293386
""
0.4270736
""
0.93384641
""
""
""
1.2877923
""
""
""
""
""
""
""
""
""
1.1507456
""
0.97078705
""
""
0.99732065
""
""
""
""
""
""
""
""
0.93129736
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73911995
""
0.94843835
0.89879316
""
""
0.95514911
0.95823473
""
""
""
0.83787549
0.64496732
0.89515674
""
""
1.1286269
""
0.79239768
0.92309701
""
""
""
1.1378555
""
""
""
""
0.96479839
1.0906483
""
""
""
""
""
""
""
""
""
""
""
1.0325997
""
""
""
""
""
""
0.63270766
0.89424497
""
""
""
0.50824952
""
""
1.021757
""
""
1.3739684
""
0.96465713
0.62744224
1.1341156
1.1766614
0.94975948
0.43821359
""
""
""
""
0.77800411
0.91203028
""
""
""
""
1.0135908
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.5028644
""
""
""
""
""
1.2245971
""
0.84662026
""
""
""
""
""
""
""
""
""
""
0.95595783
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0257301
""
""
""
""
""
""
1.0021733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1745491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.3780853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93003285
0.93878585
0.86876714
0.70997608
1.0730004
""
""
""
""
""
""
""
""
""
""
""
""
1.2013575
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91988719
""
""
