kfr_imm_white_female_mean_se
""
0.045916352
""
""
""
""
""
0.043280397
""
""
""
""
""
""
""
0.048815705
""
""
""
""
""
""
0.041881651
""
""
""
""
""
""
""
""
""
""
""
0.041379992
""
0.036353812
""
""
""
0.059070494
""
""
""
0.028351607
""
""
""
0.040563781
""
0.042268272
0.036417112
""
""
""
""
0.063877963
""
0.047838401
""
""
""
""
""
""
""
""
""
""
0.026742151
""
""
""
""
0.034398168
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03924185
0.053081639
""
""
""
""
0.0086138602
0.051551927
""
0.017406108
0.043576166
""
0.042460818
0.040824816
""
""
""
0.044788979
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047676645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064922318
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029924145
""
""
""
""
""
0.041245937
""
""
""
""
""
0.030905189
""
""
""
0.011891922
""
""
0.040885698
""
""
0.013957518
""
0.027704826
0.018634839
""
0.051769983
0.051964022
""
0.024709474
0.04255642
""
""
0.0044642063
0.059138011
0.022860294
""
0.059503254
0.023715522
""
""
0.026329339
0.037491363
0.049968559
0.0078380546
0.024498632
""
0.01225914
0.011401494
0.051687475
0.012371236
0.0086730039
0.017724188
0.020195242
0.032784153
0.013734735
0.024050679
0.0094336374
0.030381247
0.052048076
""
""
0.01908103
0.020468138
0.018397501
0.066254333
""
""
0.025963819
""
0.014454118
0.028617376
0.050774228
0.023946932
""
0.01585996
""
""
""
0.03037212
0.044340171
""
""
""
""
""
""
""
""
0.022349231
""
0.02535902
""
""
0.013983921
""
""
""
""
""
""
""
""
0.019736812
""
""
""
""
0.027187869
""
""
""
0.070371732
""
""
""
""
""
""
""
""
""
""
""
0.048981249
""
""
""
""
""
""
""
""
""
""
0.033313554
""
0.010627047
0.010863439
0.029946391
0.022956444
0.013644533
0.025659766
0.033455841
0.049945466
0.04291502
0.02358174
0.064538293
0.033722106
0.031540498
""
0.027773434
""
0.01867968
0.0099270223
""
0.02792402
0.04707979
0.035958711
0.029365588
""
""
""
0.014821506
0.029540405
0.058358442
""
""
""
""
""
""
""
""
0.033163503
""
0.014825022
""
0.061356802
""
""
""
0.035012171
0.0232483
0.02942968
""
""
""
0.031051835
0.032210812
0.046294935
0.0095464364
0.050491855
0.070815407
0.018942092
""
0.014250628
0.02633754
0.013193395
0.022590624
0.013444802
0.026165809
""
0.037209611
0.038335845
0.029038161
0.021503231
0.019560045
""
""
""
""
0.021666141
""
0.052414373
""
""
""
""
""
""
""
""
""
""
""
0.045970477
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036834855
""
""
0.046219703
0.063807487
""
0.036394726
""
0.021847617
""
""
0.040397417
""
0.052121848
""
""
""
""
""
0.023242159
""
""
""
0.046459701
""
""
""
""
""
""
""
0.03092885
""
0.045005474
""
0.020255225
""
""
0.06260711
""
""
""
0.017349286
""
0.05440354
""
""
""
""
""
0.034041632
0.047182117
""
""
""
""
""
""
""
""
""
""
""
""
0.047036454
""
""
0.046981551
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0288369
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026902422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075915985
0.019057672
""
0.046226855
0.023149587
""
0.044165019
""
""
0.060866859
""
""
""
0.043472618
""
""
""
0.044123288
""
""
""
""
""
0.047686972
""
""
""
""
""
""
""
0.03961274
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051530953
""
""
""
""
""
""
""
""
""
""
""
0.038156804
""
""
""
""
""
0.0047624586
""
""
0.063245595
""
""
0.011167356
""
""
""
""
""
""
""
""
""
0.052947488
""
""
""
""
""
""
""
""
""
""
""
""
0.021112675
0.065247498
0.059394084
""
0.013968368
0.051116496
""
""
""
""
""
0.02298527
0.054793201
0.078699358
""
0.029619396
""
""
""
""
""
""
""
""
""
""
0.062097419
0.041919257
""
""
""
""
""
""
