lpov_nbh_white_female_n
2085.0
5273.0
577.0
624.0
1956.0
70.0
577.0
4245.0
960.0
760.0
1339.0
317.0
640.0
377.0
490.0
1612.0
1902.0
299.0
244.0
1241.0
382.0
3173.0
1818.0
759.0
2215.0
2565.0
977.0
3615.0
583.0
1014.0
889.0
46.0
243.0
497.0
3037.0
1929.0
16889.0
443.0
3039.0
1166.0
2847.0
2380.0
128.0
136.0
8310.0
445.0
923.0
3314.0
10711.0
481.0
5589.0
4338.0
120.0
372.0
628.0
579.0
1396.0
2449.0
6251.0
71.0
2360.0
1259.0
4317.0
2366.0
367.0
127.0
867.0
""
""
9218.0
42.0
""
40.0
""
3254.0
35.0
34.0
1028.0
1267.0
420.0
357.0
""
""
1655.0
48.0
22.0
""
37.0
77.0
254.0
""
116.0
134.0
40.0
""
30.0
264.0
3102.0
3074.0
1178.0
732.0
212.0
223.0
82409.0
5381.0
1594.0
19844.0
3926.0
189.0
5438.0
2312.0
659.0
716.0
1489.0
6178.0
1397.0
324.0
135.0
980.0
258.0
642.0
718.0
1035.0
339.0
663.0
783.0
2894.0
2464.0
1411.0
593.0
190.0
399.0
553.0
3246.0
709.0
472.0
3278.0
597.0
1713.0
602.0
1207.0
386.0
1600.0
364.0
542.0
1949.0
816.0
139.0
652.0
175.0
299.0
370.0
883.0
2593.0
514.0
461.0
1461.0
1570.0
283.0
252.0
284.0
355.0
755.0
364.0
425.0
367.0
946.0
702.0
2322.0
229.0
10670.0
764.0
548.0
3916.0
345.0
286.0
4515.0
454.0
624.0
414.0
1428.0
695.0
5731.0
2776.0
192.0
657.0
22012.0
28.0
1131.0
6602.0
1040.0
390.0
22632.0
959.0
6109.0
13620.0
873.0
3896.0
1081.0
552.0
16040.0
2660.0
1391.0
920.0
93963.0
2763.0
6149.0
590.0
2489.0
4594.0
270.0
133.0
5996.0
3505.0
3664.0
53301.0
10246.0
444.0
33562.0
30534.0
1217.0
35934.0
54191.0
5430.0
12520.0
7471.0
11239.0
8091.0
27646.0
5991.0
6680.0
59.0
1557.0
10253.0
13612.0
12434.0
2633.0
2131.0
213.0
7065.0
1852.0
19166.0
4007.0
2136.0
11986.0
421.0
21098.0
275.0
170.0
182.0
8950.0
2320.0
584.0
36.0
272.0
129.0
""
117.0
131.0
1081.0
10348.0
27.0
8504.0
409.0
1035.0
21444.0
1830.0
1884.0
149.0
75.0
434.0
""
168.0
27.0
22937.0
75.0
302.0
238.0
1605.0
10255.0
363.0
178.0
890.0
5313.0
""
774.0
808.0
1476.0
995.0
667.0
109.0
687.0
214.0
332.0
481.0
3647.0
313.0
299.0
273.0
99.0
21.0
62.0
118.0
147.0
968.0
251.0
6491.0
534.0
21848.0
23413.0
7139.0
5428.0
22235.0
9385.0
5367.0
4274.0
4276.0
14445.0
4698.0
2847.0
5441.0
908.0
6489.0
807.0
17424.0
31860.0
381.0
5167.0
4131.0
7623.0
5876.0
1703.0
635.0
346.0
23860.0
9937.0
2029.0
242.0
631.0
522.0
202.0
390.0
259.0
479.0
667.0
5086.0
2347.0
26862.0
631.0
3842.0
1316.0
330.0
208.0
7120.0
13942.0
5932.0
1124.0
189.0
351.0
8386.0
7867.0
4308.0
15811.0
2278.0
2512.0
7414.0
1247.0
22827.0
5712.0
26072.0
12748.0
26208.0
14972.0
1848.0
5494.0
6337.0
5676.0
10578.0
14980.0
1266.0
1257.0
588.0
388.0
14880.0
887.0
1549.0
746.0
555.0
141.0
370.0
41.0
867.0
570.0
1762.0
3004.0
540.0
521.0
3578.0
332.0
369.0
392.0
1080.0
1264.0
493.0
634.0
30.0
1746.0
208.0
3361.0
2395.0
227.0
5810.0
597.0
836.0
6178.0
1953.0
40.0
5296.0
182.0
17939.0
1049.0
1082.0
4588.0
420.0
3450.0
392.0
554.0
566.0
659.0
532.0
8492.0
517.0
187.0
1984.0
4077.0
206.0
83.0
1635.0
569.0
522.0
245.0
612.0
4794.0
2591.0
3749.0
754.0
13675.0
764.0
92.0
2183.0
1802.0
507.0
391.0
18150.0
1064.0
4738.0
70.0
1050.0
912.0
701.0
459.0
4977.0
4484.0
303.0
1772.0
403.0
406.0
257.0
149.0
171.0
823.0
493.0
177.0
1152.0
1153.0
1436.0
222.0
199.0
2463.0
864.0
587.0
161.0
210.0
863.0
182.0
471.0
145.0
521.0
776.0
184.0
490.0
1475.0
4755.0
1908.0
1324.0
338.0
3250.0
586.0
955.0
641.0
502.0
1290.0
151.0
555.0
27.0
315.0
80.0
4327.0
2386.0
74.0
327.0
204.0
1943.0
829.0
69.0
589.0
92.0
31.0
458.0
133.0
240.0
122.0
1136.0
1024.0
792.0
259.0
166.0
1934.0
