pos_hours_asian_female_p10
""
""
""
0.85787529
""
""
0.79903185
""
""
""
""
0.82761139
""
""
""
""
""
""
""
""
""
0.71392095
""
""
0.66499835
""
""
""
0.80657613
""
""
""
0.88683873
0.72996879
""
1.0004048
""
""
""
""
""
""
""
""
""
""
0.81905341
""
0.97714114
""
""
""
""
""
""
""
""
""
""
""
""
1.0563588
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80937606
""
""
""
""
0.8109501
""
""
""
0.5800699
""
""
""
""
0.71526021
""
""
""
""
0.78442556
0.74796224
""
0.76392663
0.80509436
0.9487952
0.85807765
0.79277027
""
0.78424096
""
""
""
""
0.95983326
""
0.7337116
0.74889565
0.78340805
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91520023
""
""
0.80029362
""
""
""
""
""
""
""
""
0.91613871
""
0.82279587
""
""
""
""
0.70115215
0.61466807
""
""
""
""
""
0.88723695
""
""
""
""
0.55379707
""
""
0.65244341
""
""
""
""
""
""
0.82412082
""
""
""
""
""
0.90849471
""
0.94058532
""
""
""
""
0.76110214
0.69464612
""
""
""
""
""
""
""
0.93864614
""
""
0.86980301
""
""
""
""
""
""
0.84796792
""
""
""
0.87898248
0.61748719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72292459
""
""
0.84533423
""
""
""
""
""
""
0.6763097
""
0.90433025
""
0.83860373
0.67760199
0.87641335
0.73423833
0.81580538
0.70134622
0.78991884
0.86467773
0.84836042
0.85112232
""
""
""
""
""
1.1019679
""
""
""
0.80255097
""
""
0.88007593
0.93277889
""
0.72398144
0.79225415
""
""
""
""
""
""
""
""
""
""
""
""
0.83526337
""
""
0.91907662
""
""
""
""
""
""
""
""
""
""
0.94040072
""
""
0.76099992
0.9460758
""
""
0.80441833
""
""
""
""
""
""
""
""
""
1.046309
0.62610751
0.92672276
""
0.82190567
0.64995718
""
""
0.95576274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91374022
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0697399
""
""
""
""
""
""
0.81963933
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90363443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69592559
""
""
""
""
""
""
0.80730093
""
""
""
""
""
""
""
""
""
""
""
0.59919071
""
""
""
0.91101336
""
""
""
0.81163377
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.855896
""
0.72993904
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70548171
0.76698983
0.31067669
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87063515
0.76111406
""
""
""
""
""
""
""
""
""
""
0.89349842
""
""
""
""
""
0.86830544
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83876139
1.0424763
0.83943611
""
""
""
""
""
0.95719457
""
0.83161926
""
0.76603657
""
""
""
""
""
""
0.94396746
""
""
0.83170229
""
""
""
""
""
""
""
0.37567943
1.0716119
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87038141
0.77028996
0.72866952
0.51941979
0.85704154
0.83789754
""
""
""
0.88361531
0.72775573
0.88427657
0.93278772
""
""
0.91178131
""
0.59369284
0.83960253
""
""
""
""
0.81918293
""
""
0.89352536
""
0.65595043
""
""
""
""
""
""
""
""
""
""
""
0.82484859
