kir_29_other_male_p25_se
0.020993581
0.030048601
0.067115389
0.018996028
0.025008781
0.049171221
0.014272681
0.060747512
""
0.029687604
0.025123339
0.013229122
0.068700679
0.040512271
0.026210234
""
0.061607126
0.022582412
0.05992372
0.04597947
0.021474797
0.010828209
0.026084127
0.032487247
0.01356076
0.049567524
0.029911127
0.016484324
0.010845766
0.047088794
0.038223881
0.030500634
0.014548155
0.014817691
0.04615837
0.017648408
0.058319777
0.037756316
""
0.066775672
0.024731543
0.049849566
""
""
0.061998155
0.050656054
0.012003007
0.02461558
0.020542385
0.032738958
0.020388523
0.0194791
0.029816044
""
""
0.020724572
0.060688231
0.063974291
""
0.043631151
0.038145982
0.018050043
0.060946174
0.059330028
0.040542938
0.047701173
""
0.055787943
0.044718694
0.050111692
0.046952233
0.044740651
0.041932192
0.03513227
0.051540848
""
0.04180494
0.043707568
""
0.012830324
0.042315796
0.038293663
0.046363596
0.041306678
0.013196344
0.043988205
0.036853861
0.017446861
0.018341545
0.028309636
0.033472888
0.065353714
0.0497935
0.024029603
0.045545645
""
0.034125227
0.02456644
0.0084841428
0.015600326
0.016153378
0.0062955525
0.010524766
0.016137447
0.015829047
0.0085417908
0.014999011
0.011059046
0.040735196
0.020373236
0.02354352
0.026203033
0.016530894
0.0634396
0.016269086
0.018578567
0.016013112
""
0.066488884
""
0.027062358
0.042030916
0.047543399
0.025440561
0.052838366
0.021010842
0.021117585
0.046399076
0.066815354
""
0.0076214564
0.042358652
0.036189742
0.058042914
0.027928779
0.042764574
0.021993473
0.018437408
0.060545739
0.043562446
0.021775633
0.020457406
""
0.052916657
0.035865083
0.065190576
0.025792491
0.040568449
0.040877514
0.067768417
0.042894542
0.018126104
0.034472778
""
0.012616456
0.018844495
0.050133348
0.024122935
0.069466636
0.058746107
""
0.054945108
0.026338354
0.0096641071
0.05558509
0.0065063015
0.034420148
0.05138367
0.033146933
0.026973266
0.0057893116
0.017696708
0.039269254
0.018397389
0.032407194
0.060289163
0.01789443
0.01202901
0.033705622
0.033702489
0.039460331
0.044675503
0.011389333
0.036008485
0.03578132
0.010896199
""
0.063896634
0.017952129
""
0.048341051
0.023153227
0.015005856
0.072492599
0.065443024
0.039434589
0.029012447
0.030374201
0.016042704
0.057613928
0.016500814
0.029431392
0.043110099
0.031872023
0.024833731
0.018603789
0.012628205
0.042257953
0.031122446
0.02648885
0.032622028
0.027844353
0.064418919
0.091265835
0.021746822
0.016050858
0.019568091
0.0093318941
0.037669249
0.026922584
0.044964686
0.041166723
0.029189941
0.043177366
0.0098632025
0.025398361
0.032275673
0.027057556
0.011066919
0.015805563
0.019386236
0.024985258
0.068065628
0.031778269
""
0.038635489
0.080995053
0.024890047
""
0.051255118
0.033399448
0.046346445
0.034709286
0.022943046
0.049541231
0.04223378
0.031118298
0.014067971
0.042577945
0.025647892
0.01212855
0.024886053
0.035379529
""
0.024602478
0.045893602
0.045873787
0.015947834
0.051961496
0.020587564
0.032961756
0.019698814
0.01753208
0.015534156
0.018351657
0.0038293668
0.017289035
0.0071265418
0.0064331065
0.01970719
0.020555401
0.037391111
0.059837114
0.031999689
0.080359086
0.045434918
0.017729547
0.028987873
0.041194838
0.031921938
0.0097281374
""
""
0.0065298602
0.015516268
0.0420078
0.018751306
0.0098104924
0.041674297
0.052338675
0.083609298
""
0.060049746
0.051077537
0.051078927
0.095932387
0.089019455
0.040457167
0.050175473
0.036917862
0.008829168
0.058905318
0.038302392
0.038305826
0.065743648
0.058855355
""
0.052115783
0.035774849
""
0.040583238
0.039433479
0.04859456
0.040021654
0.025082115
0.031907912
0.047361895
0.030918416
0.033703987
0.040799566
0.054812927
0.018952653
0.054161422
0.063529752
0.052298937
0.031889092
0.021933196
0.035161506
0.037728962
0.02133709
0.091197781
0.021592794
0.021649787
0.011645714
0.043063868
0.0061374693
0.018541299
0.030796766
0.043425877
0.0095571782
""
0.062378339
0.028314671
0.026427498
0.031931937
0.050453749
0.041597474
0.045784704
0.068142176
0.05459448
0.03734567
0.051494524
0.039956998
""
0.045067042
0.02951454
""
0.046190012
0.047343895
0.041360468
0.033532757
""
0.023401972
""
""
0.05722744
0.052920431
""
""
""
""
""
0.037752148
""
""
""
""
""
""
0.049920697
""
""
""
""
""
""
""
""
""
""
""
""
0.063762717
0.079299189
""
0.030647827
0.0570531
""
""
""
""
0.090712234
0.029779613
""
""
0.030659063
0.03568149
""
0.093954265
""
0.052338544
0.055702195
""
""
""
""
""
""
""
""
""
""
0.069606014
""
0.082708649
0.072848372
0.078066282
0.064720519
0.06514544
0.082141899
0.060667265
0.047420543
0.021283496
""
""
""
0.022327354
0.064023048
""
""
""
0.062100861
0.03332698
""
""
0.074189603
0.080943428
0.05804107
""
0.062635317
0.029477421
""
0.02413388
0.078406349
0.0933486
0.013251678
0.070969991
""
""
""
""
0.066887118
0.011031869
""
""
0.028714173
0.065498568
""
""
""
""
""
""
""
""
""
0.099041723
""
0.065772317
""
0.095482193
0.024456076
0.009645707
""
""
0.056954261
0.066129193
0.03781705
0.063698992
""
""
""
""
""
0.051193871
0.068900682
""
0.022980211
0.020271594
0.015838338
0.05189408
0.041743811
0.051021736
0.04757347
0.020588351
0.033870555
0.009510953
0.032919139
0.041219328
""
""
0.024369333
0.048093621
0.016521845
0.032830007
0.01816638
0.055188246
0.036985151
0.012259681
0.014445898
0.016751433
0.027857272
0.0079536419
0.023847518
0.078602344
0.026896592
0.014868053
0.034063771
""
0.06285388
""
0.040029552
""
0.053455658
0.029915005
0.034391329
""
0.028936382
0.056555808
""
""
""
0.07946866
0.071081251
""
""
0.059908509
""
""
""
0.047762778
""
""
0.015513347
0.064821273
0.011128662
0.072205
0.050306488
""
0.030437101
""
""
""
""
""
0.058200009
0.025544848
0.022845203
0.038958427
0.030525766
0.0073620682
0.021795647
0.032861892
0.059136391
0.038964853
""
""
""
0.092909403
""
0.071932063
""
""
0.030698966
""
""
0.02952162
""
""
""
0.052304208
""
0.030030023
0.038270485
0.012810838
0.010759147
0.0085320668
0.029000431
0.022043765
0.026745427
0.026262918
0.015617891
0.040002689
""
0.021008745
0.047929708
0.027586855
0.0079588853
0.023463735
0.022303671
0.026205715
0.025507117
""
0.012417111
""
""
""
0.087397553
""
0.074323297
0.041929793
0.056302398
0.058310777
0.055052187
""
""
0.024737889
0.057927355
0.058230527
0.027838716
""
0.091388777
""
0.063257724
0.062068008
""
""
""
0.032099608
""
""
0.0451033
0.041146513
0.049496509
""
0.070725955
0.027058695
0.028826583
0.096570283
""
0.051353224
""
0.0041146833
0.01603597
0.010317822
0.0650464
0.036531504
""
""
0.060941093
0.013014259
""
0.0071871178
""
0.013074783
0.030594965
""
0.030805854
0.024727175
0.061702725
0.027744854
0.0086131133
0.036914479
0.052822549
0.016575349
0.041907191
""
0.035051275
0.089731477
""
0.078501247
""
0.021186247
0.0084735937
0.040269572
0.025716327
""
""
0.098146297
0.051628027
""
0.048626535
0.023043834
""
""
0.01890029
0.022727443
0.020029157
0.052339371
0.021275392
0.010805226
0.013693018
0.0099543193
0.014462417
0.0056448062
0.0078637721
0.053143419
0.10011965
""
0.014356331
0.015255084
0.0048529608
0.0078217871
""
0.07645759
0.0061263125
0.03106181
0.015541972
0.0031107161
0.038257621
0.065764748
0.041445248
0.039499477
0.013185659
0.034314919
0.020227414
0.0082921432
0.038666204
0.010093457
0.032930195
0.021419469
0.022987856
0.057450242
""
0.029192589
""
""
""
0.024197511
0.032857466
0.0048607667
