has_mom_asian_male_p75_se
0.0088904668
0.032448839
""
0.013608148
0.026281841
""
0.016479203
""
""
0.024219872
0.018032556
0.0099657262
""
0.036762349
0.024718449
""
""
0.008477604
""
""
0.018605847
0.011529355
0.010142406
0.03913096
0.0063343002
""
0.02309924
0.012051807
0.0035168321
0.043122321
0.10937607
0.049934216
0.010230695
0.010610169
0.064827055
0.013320963
""
0.11410531
""
""
0.01185306
""
""
""
""
0.03510759
0.010369182
0.015500366
0.018022038
0.046002101
0.022475155
0.026076041
0.026896501
""
""
0.031902853
""
""
""
0.017246844
0.034350608
0.012864032
""
""
""
0.031644225
""
""
""
""
0.086452216
""
0.042004764
0.013960844
""
""
0.11465798
0.024719281
""
0.01595697
0.017383322
0.024502836
""
0.031865895
0.0080438247
0.033977613
0.021975897
0.0060534407
0.017077565
0.030721633
0.090466402
""
0.04585243
0.022852294
""
""
0.02847676
0.017708378
0.0076456266
0.012342838
0.012664342
0.0048218532
0.0074822344
0.012586741
0.012121463
0.0051927217
0.013616955
0.0057045277
0.097601078
0.031869378
0.018173451
0.044194601
0.010917068
""
0.013656448
0.017625706
0.0048328163
""
""
0.034231719
0.010913019
0.021850979
0.13091703
0.070116982
0.058311705
0.037477724
0.025807384
0.077514812
0.049039621
0.028273102
0.0057062344
0.039009005
0.016281808
0.046188992
0.032980487
0.035063945
0.019446794
0.018459763
0.062957831
0.027919389
0.027831567
0.021033444
""
""
0.022743668
""
0.023179727
0.044574995
0.073879436
0.026878618
""
0.019634873
0.030461997
""
0.0093167517
0.026354993
""
0.020770937
""
0.03209465
""
""
0.025725273
0.0037703684
""
0.0027352474
0.015588952
0.044124585
""
0.018859524
0.0034753366
0.01126169
0.088248722
0.012405577
0.041672233
""
0.020472761
0.011191886
0.043383934
0.024400007
""
0.13686386
0.011392484
0.10368393
0.052337267
0.0084243221
""
0.018400533
0.015492724
""
""
0.014322542
0.0095684975
""
""
0.054247137
0.040500838
0.027678361
0.012367344
0.05138303
0.014797342
0.015767619
0.006981093
0.059964851
0.0089361081
0.015302705
0.0061617224
0.032147687
0.004628859
0.018426036
0.051456552
0.029748313
""
""
0.015450506
0.021223247
0.026155163
0.0064148353
0.026452528
0.012276608
0.1144354
0.012214396
0.056517318
0.04189406
0.0093855644
0.014625981
0.015357349
0.02681317
0.0052121649
0.013021398
0.018934038
0.017147213
""
0.032534253
""
0.05140847
""
0.014326115
""
0.020337442
0.033141274
0.023203066
0.083427958
0.016162787
0.051761221
0.026157679
0.028190607
0.0094490843
0.023110978
0.01804829
0.0043304712
0.017109243
0.022516973
""
0.058840651
0.062159553
0.045205649
0.0081237396
0.054819707
0.012530392
0.020985698
0.01107109
0.0082741836
0.0093113193
0.0058585773
0.0024059345
0.005443498
0.001325823
0.0036990414
0.0073513938
0.014562563
0.010621704
""
0.0093390765
""
0.088803917
0.035347834
0.01974893
""
0.028942814
0.0068374109
""
""
0.0037356438
0.0091999099
0.0370868
0.020246321
0.0044819331
0.017143106
""
""
""
""
0.033032224
""
""
""
0.037363287
0.070359841
0.023115804
0.0047112666
""
0.045203783
0.020605491
0.085925803
0.052039687
""
0.025924807
0.0084929075
""
0.015254522
0.0039006581
0.048370998
0.022095053
0.011576293
0.02881992
""
0.0044615776
0.013960027
0.018472418
0.011170739
0.013694788
0.02382762
0.014317253
0.010295882
0.02392615
0.011130455
0.018847195
0.059578322
0.01427493
""
0.011163673
0.014190972
0.0067199212
0.029680582
0.0019105808
0.012516048
0.031254809
0.078008384
0.0068945782
""
""
0.019847201
0.034071662
0.018907592
""
""
""
""
""
0.076081708
0.11200153
0.10230631
""
0.0064105145
0.026108453
""
0.026499514
""
0.031024119
0.025851233
""
0.022823544
""
""
""
""
""
""
""
""
""
0.069218293
""
""
""
""
""
""
0.008887344
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038495351
""
""
""
""
""
""
0.054733943
""
""
0.084300339
0.041445229
""
""
""
0.067386135
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042010132
0.029229227
0.020548131
0.022664692
0.012342623
0.031677704
0.02712879
0.018636957
0.0083144885
""
""
""
0.042462975
""
""
""
""
0.058863807
0.028903611
""
""
""
""
0.13471112
""
0.018858509
0.031024605
""
0.022657728
""
""
0.012022757
""
""
""
""
""
""
0.0089063467
""
""
0.078993879
""
""
""
""
""
""
""
""
""
""
""
""
0.068376727
""
""
0.022594085
0.0060565276
""
""
0.029628595
""
0.03978892
""
""
""
""
""
""
0.0088904621
""
""
0.018144228
0.021006832
0.015574424
0.019480988
0.036877614
""
0.099210456
0.014963903
0.01332269
0.0057705501
0.019274913
0.022712821
""
""
0.011693097
""
0.035962429
0.039435107
0.0084145451
""
0.036412783
0.01263582
0.036219202
0.041495491
0.071514405
0.010407648
""
""
0.031479638
0.013617868
0.018225649
""
""
""
0.027619392
""
""
0.021003678
0.02549598
""
0.013835884
""
""
""
""
""
0.016148724
""
""
0.022384465
""
""
0.058567714
0.045332558
""
""
0.0068142395
""
0.0077515002
""
""
""
0.015253386
""
""
""
""
""
0.045408912
0.0053401389
0.012697293
0.022231363
0.016646547
0.0025488078
0.029994281
0.079888389
0.060009863
0.046817046
""
""
""
""
""
""
""
""
0.013304465
""
""
0.014796671
""
""
""
""
""
0.023648521
0.060632247
0.013510876
0.0081334626
0.0041839918
0.014975362
0.0074902037
0.024643265
0.017140603
0.036167551
0.023338726
""
0.087350279
""
""
0.0096178222
""
0.090596378
0.0351918
""
""
0.0079009067
""
""
""
""
""
0.028187733
0.012852635
0.057544291
0.016497293
""
""
""
0.018423054
""
""
0.017090486
""
""
""
""
""
""
""
""
0.0089243492
""
""
""
""
""
""
""
0.036437619
0.081481576
""
""
0.050469741
""
0.0020322271
0.0075490382
0.0050801411
""
0.011086967
""
""
""
0.015996799
""
0.0056605581
""
0.0095358882
0.053431537
""
0.026504373
0.024431521
""
0.035090741
0.0064932471
