kir_imm_asian_male_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
44.0
""
""
""
45.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
139.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
425.0
""
""
109.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
2084.0
""
""
44.0
""
""
1069.0
""
""
490.0
""
""
""
""
254.0
39.0
""
""
9382.0
""
96.0
""
""
124.0
""
""
198.0
67.0
""
3425.0
56.0
""
665.0
1004.0
""
877.0
2247.0
1645.0
543.0
25.0
1332.0
117.0
3105.0
32.0
22.0
""
""
644.0
118.0
184.0
79.0
""
""
115.0
""
422.0
63.0
41.0
137.0
""
180.0
""
""
""
46.0
""
""
""
""
""
""
""
""
""
106.0
""
25.0
""
""
86.0
""
""
""
""
""
""
""
""
107.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
227.0
185.0
26.0
""
129.0
44.0
""
""
""
102.0
""
82.0
33.0
""
29.0
""
57.0
301.0
""
""
""
32.0
""
""
""
""
216.0
55.0
""
""
""
""
""
""
""
""
""
""
""
173.0
""
""
""
""
""
""
21.0
33.0
""
""
""
""
""
""
256.0
""
""
45.0
""
278.0
32.0
127.0
38.0
140.0
45.0
""
""
20.0
""
""
107.0
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
111.0
""
155.0
""
""
36.0
""
""
""
""
""
""
""
227.0
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
139.0
""
""
""
""
""
""
343.0
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
84.0
1717.0
58.0
199.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
2081.0
""
""
""
""
""
776.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
96.0
""
""
""
304.0
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
