kir_29_asian_female_p25_se
0.036455177
0.045984354
""
0.024158236
0.030487487
0.087636843
0.012723295
""
""
0.025246339
0.029149633
0.010250081
""
0.031742971
0.018070266
""
""
0.0415923
""
""
0.029449774
0.017869122
0.038518459
0.068862341
0.012726813
""
0.034418404
0.024922082
0.010956559
0.062138472
0.073321953
0.043187402
0.01406298
0.019301571
0.088546164
0.015399924
""
0.064698964
""
""
0.031022163
""
""
""
""
0.091618739
0.0092020631
0.02315909
0.015537886
0.040853184
0.036534425
0.018112872
0.054068796
""
""
0.027529968
0.090799995
""
""
0.078648493
0.082503363
0.025096837
""
0.069094665
""
0.087706879
""
""
""
""
0.079814263
0.087075807
0.064048566
0.060141589
""
""
0.077184327
""
""
0.01540792
0.09389089
0.046581682
""
0.070160978
0.012985396
0.064168394
0.072552063
0.036315653
0.028089765
0.057991877
0.056341425
""
0.093834728
0.026245754
""
""
0.048461027
0.030234149
0.0086356867
0.022363424
0.023029018
0.0072961268
0.013361529
0.02425376
0.020836679
0.0085954471
0.021946827
0.012078663
0.065067917
0.026810756
0.029133789
0.039280459
0.020798024
""
0.02386521
0.022253487
0.02625395
""
""
""
0.03260297
0.075846232
0.080497488
0.03922268
0.077327162
0.025279557
0.029918522
0.069412611
0.077290259
0.087052107
0.0054330835
0.055042662
0.031832628
0.071089678
0.026447453
0.078526333
0.028451419
0.029413667
""
0.049013004
0.029545205
0.026179953
""
0.08049535
0.070124246
""
0.036316969
0.071250677
0.069302075
0.088850789
""
0.025389841
0.057349544
""
0.013760262
0.018477507
""
0.032758839
""
0.092032544
""
""
0.035009414
0.007943308
""
0.003611854
0.064250641
0.074546717
""
0.057761874
0.0071581602
0.020269128
0.059190504
0.034422912
0.071089454
0.11760276
0.030005084
0.014902627
0.074155696
0.10932461
0.096823975
0.062826425
0.018532051
0.088553295
0.069608301
0.01570911
""
0.12713368
0.029538615
""
0.085208371
0.038426001
0.019985406
""
""
0.069774039
0.046504084
0.050402507
0.023554008
0.066737704
0.025652621
0.035680957
0.074749663
0.053540133
0.044702951
0.024745436
0.016511407
0.056980733
0.054626476
0.038602576
0.053071354
0.038137913
""
""
0.027327741
0.029732082
0.052389681
0.011443576
0.061017606
0.065153152
0.093841888
0.0722453
0.070067279
0.07726644
0.012380155
0.043476418
0.0407927
0.045198757
0.015529419
0.027736496
0.026314735
0.027559383
""
0.050846502
""
0.077494726
""
0.045943305
""
0.13385594
0.06127381
0.04659728
0.04444563
0.027981205
0.066701353
0.070567332
0.036231928
0.016787209
0.053850625
0.028709885
0.012671995
0.032267902
0.057518166
""
0.046893328
0.061668068
0.07245402
0.016597552
0.07405483
0.024348881
0.055331606
0.019891715
0.016611315
0.016700616
0.017748972
0.0018881373
0.014737145
0.0034406458
0.0051082601
0.017969528
0.021998424
0.043292541
""
0.061958902
""
""
0.023595206
0.035639472
""
0.04275978
0.011986868
""
""
0.0052236575
0.017397394
0.058656771
0.021146694
0.0080041643
0.049900468
""
""
""
0.11343545
0.082963578
0.097362965
0.086452894
""
0.04947082
0.044580512
0.034498878
0.0062778965
""
0.070478506
0.023887372
0.049721472
0.073415525
0.074900113
0.050600119
0.060186364
""
0.035916835
0.034237724
0.048465982
0.023457943
0.01954711
0.021457924
0.081414744
0.015972657
0.023210635
0.023485079
0.078709386
0.01850641
0.097447842
0.10411317
0.089950055
0.081274137
0.028583679
0.048641145
0.048856113
0.031013707
0.098555163
0.033586565
0.026033858
0.011733035
0.071407132
0.0038573486
0.022208303
0.051900998
0.082842961
0.011763535
""
0.087868549
0.039059397
0.056165531
0.073802777
""
""
""
""
""
0.069678701
0.077916794
0.055536695
""
0.083144173
0.04772009
""
0.072942697
""
0.089556716
0.096537508
""
0.047096141
""
""
""
""
""
""
""
""
""
0.088889733
""
""
""
""
""
""
0.063244671
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039656367
""
""
""
""
""
""
0.057710622
""
""
0.083413057
0.050465994
""
""
""
0.063034669
0.06723845
""
""
""
""
""
""
""
""
""
""
""
""
0.072728448
0.053797394
0.075723045
0.043768611
""
""
0.044078596
0.076032601
0.018148428
""
""
""
0.048035774
""
""
""
""
""
0.067138076
""
""
""
""
0.066775426
""
0.049592
0.024218639
""
0.019345701
""
""
0.022142103
""
""
""
""
""
""
0.01820519
""
""
0.044424113
""
""
""
""
""
""
""
""
""
""
""
""
0.091166861
""
""
0.030236723
0.0085785137
""
""
0.063039556
""
""
""
""
""
""
""
""
0.054078069
""
""
0.037521631
0.036024325
0.01747334
0.088290744
0.060010184
""
0.060272381
0.048472855
0.051829092
0.011914916
0.061923627
0.081005536
""
""
0.031803116
""
0.025765162
0.063923709
0.042656966
""
0.04775269
0.018918877
0.062627785
0.025868608
0.06650269
0.019934794
""
""
0.059260476
0.021896314
0.064336181
""
""
""
0.08155404
""
""
0.040153909
0.047243748
""
0.025606796
""
""
""
""
""
0.042643566
""
""
0.047344677
""
""
0.102529
0.053460468
""
""
0.012828703
""
0.012725619
""
0.090161063
""
0.036733162
""
""
""
""
""
0.06022767
0.025611561
0.024528731
0.041599061
0.023135044
0.0046182373
0.014668911
0.061654773
0.0793477
0.052095588
""
""
""
""
""
""
""
""
0.036016278
""
""
0.039201375
""
""
""
""
""
0.037612133
""
0.020925893
0.0077244178
0.0061485032
0.06838204
0.033349629
0.046495441
0.059925027
0.032437138
0.067624085
""
0.075230114
""
0.081141114
0.011195065
""
0.058270168
0.045744624
""
""
0.016933817
""
""
""
""
""
0.037447769
0.061531521
""
0.078274325
""
""
""
0.040965192
""
""
0.048600923
""
""
""
""
""
""
""
""
0.064512528
""
""
""
""
""
""
""
0.078687526
0.05080267
""
""
""
""
0.004403058
0.022721097
0.013247243
""
0.056537382
""
""
""
0.018305907
""
0.0088019399
""
0.015251718
0.041358888
""
0.07478296
0.045943115
""
0.081090257
0.018240843
0.049127176
""
0.023753032
0.086765669
""
0.068706125
""
""
""
""
0.032373287
0.012380102
0.04217647
0.043678865
""
""
""
""
""
0.11175139
0.04321963
""
""
0.024327813
0.034233321
0.038879868
0.056586027
0.05599175
0.0088176914
0.011291048
0.0059160884
0.012559514
0.003765506
0.0034914766
0.081856988
""
""
0.015731296
0.016944151
0.0024813339
0.0071842675
""
""
0.0043146918
0.026546385
0.01526922
0.0016703751
0.1052626
0.061913971
0.058369823
0.074014977
0.021253807
0.070598781
0.029404182
0.0070587154
0.085473485
0.017240703
0.080081321
0.047366709
0.023472145
0.095549308
""
0.061175231
""
""
""
0.027560426
0.071006306
0.0041066641
