has_mom_white_female_mean_se
0.0015871059
0.0023890845
0.0050863777
0.0014058275
0.0017348471
0.0044456888
0.0013339604
0.0036488452
0.0046083205
0.0020455937
0.0021025143
0.0010481247
0.0047961497
0.0031940739
0.0020089687
0.0055440501
0.0068304944
0.0019732811
0.0047786152
0.0064126542
0.0018497159
0.0018908718
0.0022387847
0.0031551516
0.0011225838
0.0073845717
0.0029691576
0.0018033977
0.0011762644
0.0039901058
0.004098983
0.002466649
0.0012745785
0.0016355716
0.0048913443
0.0019381752
0.0041160653
0.0032115201
0.010259685
0.010003871
0.0020840913
0.0044602873
0.0058098808
0.0091558956
0.0059226579
0.0057274555
0.0013177097
0.0024141686
0.0015330148
0.0029335194
0.0021260323
0.0017650219
0.0029433661
0.01335098
0.00666579
0.0021730808
0.0048177037
0.0087983841
0.0089505929
0.0038973088
0.0040351022
0.0015731021
0.0073025995
0.0033832046
0.0032051916
0.0033665767
0.0050493563
0.0046845367
0.0036858574
0.0034717789
0.0057317745
0.0048688902
0.0053197541
0.002956839
0.0046858541
0.0051701223
0.0028424377
0.0033565329
0.0054923799
0.0013711861
0.0043751877
0.002905312
0.003667993
0.0027140498
0.0011077308
0.0031088784
0.0029512236
0.0026161831
0.0017376774
0.0021916688
0.002531613
0.0039349687
0.0036441516
0.0017609725
0.0038100854
0.0062814676
0.0025992084
0.0020391229
0.0009577357
0.001864663
0.0015425101
0.0011598008
0.0012621919
0.0017490556
0.0016425533
0.0010912658
0.0018029769
0.001175519
0.0039661136
0.0022505661
0.0025306914
0.0030059861
0.0015709433
0.0073284889
0.0017160893
0.0012882258
0.0019118589
0.0079938704
0.0089898994
0.0074329576
0.0029181482
0.0042158952
0.0047191945
0.00414726
0.004451958
0.0021144557
0.002260007
0.0045008841
0.0061834482
0.0056386706
0.00074163388
0.0035784938
0.0028543854
0.0044295746
0.0024472212
0.0040503023
0.0018324266
0.0027324029
0.0058946135
0.0041649314
0.0023102786
0.0026789303
0.0087842736
0.0060500694
0.0037060012
0.0075773378
0.0027235341
0.0035714726
0.0046648402
0.0049633118
0.0031784927
0.0013107883
0.0030160537
0.009848753
0.001546959
0.0017364975
0.0053371536
0.0023510591
0.005232322
0.0028091217
0.0076871235
0.0044627925
0.0020844901
0.00088426087
0.0075443326
0.00067940395
0.0029471121
0.0029062228
0.0050441464
0.0019254043
0.00055289775
0.0016583697
0.0026209487
0.0014066829
0.0029353495
0.0044867578
0.0015901964
0.00094305823
0.0024182987
0.0032670083
0.0031279756
0.0030903243
0.0011570712
0.0034186034
0.0035996488
0.00088271772
0.0051123174
0.0027947121
0.0015878231
0.0062241447
0.0039093322
0.0024658442
0.0011720073
0.005422384
0.0039525544
0.0026273192
0.0023529613
0.0020901288
0.0013889212
0.0036159493
0.0014872717
0.0018319832
0.0029781184
0.0024943412
0.0019743065
0.0014801491
0.0010456891
0.0027709538
0.0022014051
0.0020349491
0.0023731547
0.001780455
0.0047767856
0.0046754377
0.0015919751
0.0014684849
0.0019456752
0.000848339
0.0024848969
0.0027412807
0.0036935515
0.0028093967
0.0025726445
0.0034619183
0.0010695467
0.0022048212
0.0020558566
0.0016426193
0.00068276282
0.001397864
0.001403561
0.0017772391
0.0052481759
0.0023368117
0.0058906632
0.0030238575
0.0055024037
0.0020273039
0.0072774752
0.0030148814
0.0019962466
0.0028192131
0.0025926745
0.0018115941
0.0029848784
0.0034613118
0.0024223276
0.0011719628
0.0031401771
0.0021631992
0.00084963068
0.0020286713
