proginc_white_female_mean_se
0.010648219
0.0072793113
1.521509e-05
0.03977574
0.01895418
""
-0.0019359223
0.0077776974
-0.0027518435
0.0061096344
0.020847229
0.0019349762
0.011770597
0.00099204388
0.015119053
0.013374547
0.0063999975
0.0047282907
""
0.010808337
-0.0052587236
0.013713149
0.012391069
0.019690238
0.012106568
0.0039792163
0.0044427961
0.0073193158
-0.0045781266
0.024478847
0.0080777323
""
""
-0.00063573237
0.0077468185
0.0079406379
0.0043621841
0.0090310397
0.0074502607
0.024495265
0.011126948
0.015101464
""
""
0.005596722
0.06813927
0.018412361
0.0062773544
0.0050458922
-0.0041075451
0.0045374003
0.0072991136
""
0.058491893
0.027560275
0.034861613
0.019507464
0.012920116
0.0025402145
""
0.011186844
0.01067932
0.010177131
0.012588258
0.046627883
""
0.013711371
""
""
0.006548346
""
""
""
""
0.0088275541
""
""
0.018974517
0.011702369
0.017137161
-0.0108477
""
""
0.017432464
""
""
""
""
""
""
""
""
""
""
""
""
""
0.007982499
0.010682893
0.021037977
0.034426443
0.021304958
0.038776029
0.0021651504
0.012205207
0.013392799
0.0041732891
0.010630418
""
0.0080251992
0.016243324
-0.0015443237
0.022187052
0.021074943
0.008231461
0.018118955
-0.0042694593
""
-0.0021316884
""
0.017095048
0.026193796
0.0066584749
0.052197784
0.0012401806
0.035580412
0.0066588852
0.014566841
0.010026455
0.035430335
-0.0067513059
0.013656775
0.022373669
0.0056079621
0.025815157
0.024135875
0.0065277312
0.0058680819
0.015278975
0.013629586
0.01133367
""
0.01362709
0.016335247
0.011211698
0.014488296
0.027286693
""
0.0011650707
0.032465763
0.06590011
-0.0023494232
0.0092049055
0.0090974476
0.013741931
0.045721531
0.0088556036
0.016803987
0.055488065
""
0.044141445
0.039524093
0.002121032
0.038848344
0.013172125
0.021542907
-0.00056244654
0.024729561
0.016153792
0.013309033
0.0054734861
0.0027165946
0.0096168006
0.01097066
0.024953565
-0.0043619187
0.0084645711
0.037019938
0.00094724528
0.0007578017
0.01326545
0.012637887
0.0077596623
0.012596726
""
0.031642303
0.0038601395
""
0.028066566
0.010735638
0.021707404
""
0.0041418043
0.021756046
0.0085304603
0.0062498748
0.03942864
0.012024036
0.015912846
0.0094388248
0.007322947
0.013450288
0.013917881
0.025289176
0.0020885197
0.021650746
0.0066338344
0.042995267
0.011052355
0.015508244
0.0079367571
""
0.0081063779
0.0086064897
0.0087294718
0.0022620726
0.0074301865
0.038782414
0.0038559774
0.004942623
0.012221891
0.0044433237
0.0024841416
0.0032281289
0.0067477808
0.0087955389
0.0039036963
0.0063345805
0.0031861272
0.0084168818
0.010970199
""
0.022025732
0.0078965081
0.0047262022
0.0083490852
0.018450055
0.018978002
""
0.010149893
0.0082790134
0.004109751
0.0079132421
0.015733836
0.0058259922
0.0037532782
0.0032088785
0.041441709
""
0.0046176929
0.007319422
0.010311484
-0.0035172219
""
""
""
""
""
""
0.020057181
0.0045486777
""
0.0066300025
0.0037518716
0.0067300927
0.0040329606
0.013235648
0.0035608204
""
""
0.027728166
""
""
""
0.0032610525
""
0.0021318651
""
0.0056940992
0.0049220547
0.0013110772
0.0083251232
