staytract_black_female_mean
0.34325796
0.32951087
0.27640316
0.38894448
0.39903942
0.36397707
0.38957626
0.23509845
0.34726891
0.32643995
0.37646478
0.35024607
0.38472527
0.42870075
0.173706
0.23323543
0.25449285
0.32785851
0.26753515
0.3324579
0.32249668
0.36247629
0.26923445
0.21152891
0.12376966
0.39201981
0.32728443
0.29358572
0.33939835
0.27776861
0.34521604
0.28809503
0.39810109
0.29490405
0.24069156
0.35317901
0.20281059
0.30393943
0.20764302
0.31847173
0.25657094
0.29038081
0.34326431
0.25637767
0.20194909
0.34497011
0.11756003
0.3418349
0.18763806
0.28449473
0.20903124
0.27592635
0.37412548
0.40888643
0.32759744
0.42717159
0.2878803
0.41329539
0.18964325
0.35132071
0.32219431
0.35041225
0.22636399
0.28493479
0.30867121
0.38132772
""
""
""
0.16688882
""
""
""
""
0.1358221
""
""
""
""
""
""
""
""
0.1243078
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14540616
0.079981007
""
""
""
""
0.1364243
0.094271876
0.28494379
0.13586381
0.24989943
""
0.11835115
0.10856953
0.31162688
0.26470032
""
0.17147662
""
0.20634304
0.19724895
""
0.2752682
0.30904654
""
""
0.26516083
0.34718484
0.33071974
0.15810139
0.17214228
0.25345901
0.38156617
0.40267023
0.26983494
0.2545006
0.18378147
""
""
0.20279294
0.23324534
""
0.36523432
0.30747119
0.30868682
0.14923373
""
0.31777278
0.18204467
0.16268554
0.44944578
""
0.18526569
0.25206929
0.2328922
""
0.3425335
""
""
0.18997216
0.27968997
0.23935242
""
0.37278911
""
0.2722756
""
0.1965231
""
0.36218685
""
0.16613322
0.27279329
0.21215506
""
0.26681292
0.21211015
""
""
0.18304074
0.4951731
""
""
0.30010602
""
0.2213975
0.33533147
0.2706725
""
0.18173541
""
""
0.18528293
""
""
0.17969815
""
0.14065318
0.16143857
""
0.28221956
0.1673142
""
0.18309601
0.17293748
0.057882749
""
0.19707987
0.14722613
0.17341855
""
""
0.13634948
""
""
0.15950982
0.17387615
0.23236196
0.17485484
0.16826299
""
0.15548123
0.14481303
0.1753068
0.15777756
0.15295111
0.22721918
0.13829553
0.12659921
0.19591767
0.19077368
0.17346123
0.11764108
0.14260195
""
0.090185076
0.16241227
0.2073991
0.10649609
0.17883831
0.0048751263
""
0.13311768
""
0.16238207
0.15598911
0.13147028
0.15536653
""
0.135791
""
""
""
0.13450387
0.15213506
""
""
""
""
""
""
""
""
0.17121549
""
0.053349607
""
""
0.13174577
0.097523302
""
""
""
""
""
""
""
0.10528803
""
""
""
""
0.12022069
""
""
""
0.17142166
""
""
""
""
""
""
""
""
""
""
""
0.1034272
""
""
""
""
""
""
""
""
""
""
0.036445457
""
0.2196306
0.20683584
0.18056381
0.22437796
0.22735889
0.23558637
0.092752509
0.19271554
0.22111337
0.2069947
0.26362014
0.22372606
0.21044023
0.29355863
0.18696344
0.47468024
0.21568483
0.22889493
0.39014706
0.19494914
0.27662691
0.2088792
0.15716548
0.24540654
0.30124751
0.41926125
0.18246281
0.19562687
0.11983886
0.15581428
0.34985739
""
0.27976993
0.25915971
0.28014013
0.27259263
0.34267738
0.16838083
0.26597339
0.19404703
0.33602682
0.34440061
0.34889594
0.30476898
""
0.24916846
0.19926912
0.20168045
0.39749107
0.26693448
0.32205579
0.2376228
0.25195977
0.21539025
0.23166177
0.22628082
0.25382653
0.1993615
0.26862112
0.21942458
0.24767606
0.21849567
0.18578826
0.20717236
0.24237376
0.24482499
0.26371649
0.21844488
0.22677308
0.23721674
0.22818585
0.24789394
0.28869906
0.33360007
0.24710594
0.23190896
0.33598438
0.32823411
0.34197575
0.33904722
0.1577087
0.48861822
0.052071296
0.27238017
0.23878154
0.2680206
0.29310921
0.33045027
0.3164548
0.19804224
0.3572019
0.63834351
0.27302629
0.20622267
0.2802352
0.32681158
0.41661459
0.32427308
0.23585398
0.43462828
0.29410896
0.33944657
0.46623629
0.19886427
0.15172036
0.44700995
0.19203261
0.23775122
0.42518079
0.17736398
0.43612731
0.16170833
0.29451123
0.28841662
0.1765483
0.31254202
0.32537109
0.34730485
0.31983989
""
""
0.27938023
0.1972633
0.27898467
0.41014525
0.21521422
0.18256243
0.29325876
""
0.24640995
0.35493836
0.34762901
0.33840278
""
0.22807904
0.21333434
0.11002536
0.43356997
0.18809704
""
""
0.27622408
0.24865559
0.29982439
0.3611432
0.15794563
0.27384016
0.2411585
0.33905107
0.32093352
0.30060422
0.47527349
0.28522831
0.24224827
0.25022829
0.46890512
0.3353692
0.52234828
0.35302415
0.39531329
0.41089967
0.3705681
0.32225192
0.42455342
0.34508851
0.30537161
0.20832179
0.18278567
0.37200364
0.24433891
0.21896863
""
0.37543902
0.33114406
0.28578052
0.19328353
0.4971495
0.34185421
0.23764502
0.28209293
0.42046562
0.38300109
0.33457002
""
0.1903705
0.26211101
0.2323308
0.30709225
0.22842507
0.32556158
""
0.26684368
0.2947714
0.33709916
0.41510969
0.514781
0.31373304
""
0.40612423
0.20383844
0.25184882
0.24911599
0.27799684
0.33004433
0.30634534
0.29879844
0.33297524
0.26509964
0.2992653
0.34807038
0.28790921
0.4050374
0.3697778
0.35159633
0.27970651
0.35178798
0.32117438
""
0.54883748
0.33710518
0.46646413
0.24796933
""
0.31580302
0.24775399
0.38286689
0.27032337
0.38354409
0.42341077
0.30718568
0.22053473
0.3980608
0.40418029
0.26089391
0.41567415
0.36473307
0.39740819
0.26490778
0.0896964
0.11858195
""
0.22527574
0.12937883
""
0.16648632
""
""
""
""
""
""
0.21953185
""
""
""
0.048090789
""
""
""
""
""
0.13092929
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21936232
0.24798374
0.41103649
0.081915371
""
""
""
""
""
0.19450796
""
""
""
0.11002938
0.2099814
0.19797152
""
""
0.24743271
""
""
0.11464302
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19365184
""
0.21340841
""
0.27707154
""
""
""
0.15977223
0.17847933
0.15533614
0.19841936
0.15264544
0.23058511
""
0.29460561
0.16872726
0.16448976
0.21553855
0.064771287
0.14394252
0.15554769
0.28978851
0.20188732
0.2145258
""
""
0.28972456
""
""
""
""
0.21847327
""
0.1292588
0.17934623
0.18996707
""
""
""
0.25823611
""
0.43473679
""
0.1460101
0.17225197
0.27591926
0.18712859
""
""
""
""
0.27821821
0.15093842
""
0.20471586
""
""
""
""
""
0.13998659
0.19610474
0.2318626
0.16479921
""
""
0.14725873
0.16502593
""
""
0.33516651
""
""
""
0.21771689
""
""
""
""
0.053850021
""
""
0.1985655
""
0.18939281
0.11008345
0.17762326
""
""
""
0.22607516
0.22745484
""
0.1256748
0.25332713
""
0.18227579
0.23445287
0.21326646
""
""
""
""
""
""
0.21207391
0.23034792
0.058860183
""
0.15808879
0.17466567
""
0.19325313
0.13863567
""
""
0.13144292
0.063739955
""
""
""
""
""
""
""
""
""
""
0.15271927
0.39977744
""
0.2008374
""
""
""
0.12910996
""
0.16650647
""
""
""
""
""
0.064253241
""
""
0.17452084
""
0.14796995
""
""
0.15564537
""
0.20252042
""
""
""
""
""
""
""
""
""
0.17537971
""
""
""
""
""
""
""
""
""
0.11134546
""
""
""
""
""
0.2025039
""
0.17114221
""
""
""
0.24371161
""
0.13674933
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15258715
""
""
""
0.0393099
0.19290702
""
""
""
""
""
""
""
""
""
""
""
""
0.28186032
""
""
""
""
""
""
0.13897927
0.21742161
""
""
""
0.18642364
""
""
0.10268798
""
""
""
""
""
""
""
""
0.21629436
""
""
0.13255288
""
""
""
""
0.32027212
""
""
0.14108081
""
0.18465889
""
""
""
""
""
""
""
""
""
0.23440281
0.19663124
""
""
""
0.13858417
""
""
""
""
0.21105354
0.23105656
""
0.1184785
""
""
""
""
""
""
""
""
0.20266715
""
""
""
""
""
0.12624344
""
""
""
0.22662818
""
0.14804976
""
""
""
0.24544756
""
""
""
""
0.33101052
""
0.20880415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21627459
""
""
0.15095145
""
""
""
0.24737491
""
0.15627904
0.23893237
0.16853268
""
""
""
""
""
""
0.2124678
""
""
""
""
""
""
""
""
0.13825391
""
""
0.30253777
""
0.36552781
""
""
0.17452918
0.36252236
0.22133531
0.34238747
""
""
0.49730679
0.11943596
""
0.36670768
0.39447802
0.17398831
""
""
""
""
0.25212955
0.3363235
""
""
""
""
0.25427884
""
""
""
0.19001047
""
""
0.2561343
0.52318823
""
""
""
0.3030163
""
""
""
""
0.16035105
0.07589519
""
0.38842842
0.18949096
0.56848395
""
0.2988559
""
0.16717416
0.14622958
""
0.13986419
""
""
0.31912908
0.26184297
""
""
""
""
""
""
""
0.33391574
""
0.22760589
""
""
0.16600797
""
0.33429104
""
""
0.30829406
0.20942053
""
0.32931745
""
""
0.48731855
""
0.30664963
0.41891757
""
""
0.15676323
""
""
""
0.20142609
""
""
0.078658156
""
""
""
""
0.21715258
0.28936559
0.38273561
""
0.24232852
0.2939271
0.26577169
""
0.31391728
0.23074551
0.29062557
""
0.17643429
""
""
0.23845799
0.37560949
0.31365675
0.36975971
0.38366684
0.42733139
0.24692719
0.38171694
0.22350238
0.20969829
0.2437516
0.24827702
""
0.40243408
0.45025575
0.34690666
0.30294448
0.23870289
0.27686191
0.38755167
0.35872221
0.36769012
0.32488182
0.3286435
0.38360545
0.31973577
0.19916405
0.2849808
0.26331997
0.30423793
0.55834526
0.26248196
0.30970463
0.22099745
0.26561397
0.32243523
0.14090678
0.19785626
0.25032994
0.38599768
0.25088671
0.32241482
0.342253
0.36870047
0.22152831
0.32378227
0.42700627
0.40542191
0.29395401
0.33011165
0.35267088
0.29816213
0.29512522
0.35944557
0.2207033
0.32081535
0.37328222
0.37948516
0.18410859
0.38770738
0.29349399
0.28896859
0.24991879
0.41516608
0.3136805
0.10391001
""
0.1025512
""
""
0.25110587
""
""
""
0.062192023
""
0.24912332
""
""
""
0.11833557
0.24520959
0.24459839
0.20753282
0.27768528
0.28142586
0.22749418
0.30488551
0.26532769
0.30853572
0.19863996
""
0.2339564
0.20529576
0.35287827
0.17310305
0.20758314
0.33726743
0.22706477
0.34550637
0.29260939
0.19291764
0.24476598
0.3416799
0.18193455
0.24238551
0.26593038
0.18871972
""
0.14828756
0.19582026
0.21227297
0.16293195
0.160263
""
0.21250099
0.1897188
0.21764445
0.18860334
""
""
0.23016879
""
""
""
""
""
0.1583184
""
