kir_26_asian_pooled_p25
0.44779083
0.40841421
""
0.44425163
0.4304024
0.52819014
0.43792829
0.47143471
""
0.48840338
0.48606929
0.48317918
""
0.46857381
0.4650712
0.51424021
""
0.50438738
""
0.46207348
0.48652881
0.44894505
0.46268573
0.48604697
0.4751167
0.60939109
0.41346836
0.47042456
0.51837164
0.40859419
0.47870687
0.55764937
0.52045155
0.50543219
0.48099947
0.45360494
0.55954736
0.40070701
""
""
0.46006763
0.50143564
""
""
""
0.43088311
0.46253258
0.43097246
0.48256466
0.4491744
0.49277771
0.48065299
0.43370453
""
""
0.45495152
0.44767988
""
""
0.47599941
0.57729751
0.48904365
""
0.52514648
0.53054047
0.47006375
""
0.6428417
""
0.37845802
0.42840466
0.5198617
0.50130612
0.54986441
0.43024847
""
0.43730736
0.59231478
""
0.47433293
0.5482648
0.35171747
0.46599138
0.37171617
0.48953205
0.48409939
0.38390288
0.47276616
0.49933195
0.58373326
0.47592416
0.50634795
0.5530414
0.48450404
0.47146088
""
0.46075609
0.48323119
0.47921062
0.49156195
0.51901668
0.49747804
0.50740826
0.48762497
0.49889567
0.48553088
0.49697214
0.47784683
0.41467628
0.47832865
0.46524167
0.49353963
0.48387238
""
0.50301445
0.45653862
0.50553089
""
""
0.39569387
0.4479925
0.42913792
0.50155985
0.43189728
0.45256916
0.50549597
0.44064119
0.50653648
0.65152973
0.43917027
0.47184768
0.45191145
0.51086563
0.47574154
0.45760334
0.45894995
0.46288827
0.45235986
0.59838033
0.44139716
0.53399658
0.4912563
""
0.44520903
0.49237064
""
0.44923434
0.47785696
0.55095708
0.42639041
0.42532751
0.49380362
0.52719736
""
0.45738983
0.45197985
""
0.47189718
""
0.4774422
""
""
0.48266813
0.51767832
""
0.57116282
0.45064822
0.46155083
0.24314383
0.43889049
0.4808149
0.48604175
0.43106091
0.47427341
0.53269982
0.492089
0.50573581
0.47964299
0.48129979
0.72382921
0.48866844
0.44750646
0.47737721
0.26986951
0.44999757
0.51217264
""
0.37851873
0.48848033
""
0.46671727
0.47743186
0.47110245
""
0.38378856
0.50546396
0.45684567
0.47925961
0.47666368
0.47840285
0.48945546
0.47895163
0.54879314
0.46666554
0.4980303
0.44300145
0.49583322
0.53996187
0.42102885
0.50741571
0.50241619
0.50591207
0.64354289
0.47236943
0.55355924
0.47920141
0.45382786
0.4956995
0.39915967
0.35770422
0.36667863
0.5843699
0.43126652
0.51887566
0.50729632
0.47964549
0.4335677
0.46832046
0.49984103
0.48932683
0.5141995
0.52686101
""
0.49840763
""
0.46093938
""
0.41103387
""
0.43952286
0.44050589
0.53647625
0.52996284
0.55210239
0.51437914
0.53827125
0.51389676
0.49858811
0.58185446
0.48725775
0.50336581
0.4786863
0.3875787
0.63307655
0.45456424
0.47822884
0.51880765
0.54671717
0.49311888
0.55938017
0.5929144
0.52825814
0.54888839
0.53899014
0.53684735
0.53736681
0.54837489
0.57745636
0.53397536
0.54134285
0.5106169
0.39749092
""
0.47907519
""
0.49265784
0.50767809
0.52173513
0.3804971
0.53547674
0.53212726
""
""
0.56964165
0.50358081
0.54374057
0.51544297
0.55178589
0.48013425
0.57921386
0.52318913
""
0.583211
0.45713064
0.39803803
0.56335473
0.43859437
0.53706461
0.55363822
0.44281551
0.52829206
0.49581453
0.48069116
0.49162048
0.49716637
0.51009738
0.57193762
0.49158964
0.5581274
""
0.50982207
0.44090611
0.49106765
0.52998769
0.48190922
0.4902409
0.48225528
0.49073389
0.46720827
0.49639058
0.37070996
0.5085746
0.50640142
0.37864202
0.49830523
0.46172073
0.52489716
0.54938781
0.50814021
0.47478911
0.5154205
0.53522295
0.45936999
0.49487653
0.38381565
0.52644783
0.47098219
0.46500364
0.36696851
0.47073534
""
0.41840076
0.53148609
0.53079724
0.52694237
""
""
0.47221056
""
0.51203871
0.50017583
0.48076487
0.39135426
""
0.62741101
0.46199471
""
0.4799737
0.52208906
0.48113251
0.52606767
0.48036686
0.48646331
""
""
0.33298147
0.37144783
""
""
""
""
0.2817834
0.429389
""
""
""
""
""
""
0.44495767
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29339698
""
0.48859721
""
""
""
""
""
0.51822919
0.41493568
""
""
0.44067681
0.47748107
""
""
""
0.54584366
0.33174053
""
""
""
""
""
""
""
""
""
""
""
""
0.52012569
0.457809
0.46790057
0.49069858
0.69724774
0.57171524
0.49865851
0.49104109
0.51974875
0.44339484
""
0.51987684
0.40955377
""
""
""
""
0.45070004
0.47889087
""
""
0.52308023
""
0.37542677
""
0.43590197
0.48696002
""
0.48873293
0.61815292
""
0.49776819
0.52673572
""
""
""
""
""
0.49220416
""
""
0.46606353
""
""
""
""
""
""
""
""
""
0.40930268
""
""
0.43372893
""
""
0.52286541
0.51183647
""
""
0.43658781
0.49126717
0.49576405
0.42323327
""
""
""
""
""
0.49367666
""
""
0.47302911
0.48406145
0.51507622
0.40723076
0.52546853
0.53369147
0.5044136
0.57234728
0.51503152
0.48306105
0.52338839
0.44919083
""
""
0.45652524
0.45005462
0.43078357
0.4271796
0.50073725
0.46579963
0.45319441
0.45988086
0.42416883
0.47014642
0.63813347
0.50670326
""
""
0.3551169
0.47097951
0.44368714
""
""
""
0.47225302
""
0.58622682
0.47526339
0.46681595
""
0.48474643
0.50968987
""
""
""
""
0.49403819
""
""
0.34635884
""
""
0.47449133
0.49479437
""
""
0.49084213
""
0.49050733
""
0.41797572
""
0.52530611
""
""
""
""
""
0.54971439
0.53657722
0.47019583
0.5300929
0.48643309
0.51941168
0.49707448
0.39272818
0.38212374
0.52267432
""
""
""
""
0.40309799
0.40970305
""
""
0.48871142
""
""
0.51653969
""
""
""
0.37446529
0.55267406
0.49728036
0.35952115
0.45920566
0.50876302
0.51056063
0.40354607
0.45093212
0.53807575
0.55073476
0.46466166
0.54084784
""
0.54498363
0.57717049
0.38250545
0.47357962
0.34304807
0.41435525
0.53950864
0.58386147
0.61643046
0.55640876
""
""
""
""
""
0.56406069
0.69013399
0.59166652
0.60333139
""
""
""
0.4876138
""
""
0.41343036
""
0.71628278
""
""
""
""
""
""
0.49808457
""
""
0.27039829
0.29139343
0.40678903
""
""
0.47148746
0.5297752
""
""
0.60855901
""
0.50615352
0.5029915
0.54142016
""
0.52712905
""
""
0.44244218
0.51314414
""
0.54380828
""
0.48129842
0.52473027
""
0.54282975
0.50551981
""
0.56974125
0.54267943
0.50523514
""
0.48581988
0.45266852
""
0.50814062
""
""
""
""
0.50393534
0.49070221
0.49967986
0.37183914
""
""
""
""
""
0.54938328
0.46347153
""
""
0.50289261
0.44131619
0.52632803
0.55307376
0.44031632
0.50817049
0.51319551
0.49817845
0.48066509
0.53389102
0.55322242
0.47895163
""
""
0.5429762
0.54459971
0.56977135
0.53297716
""
0.41042727
0.5293715
0.50981927
0.52703416
0.53031725
0.3090142
0.60799259
0.46749192
0.53391021
0.50699568
0.44193238
0.51794988
0.4960396
0.44720721
