grad_hisp_male_p75_se
""
""
""
0.012112019
0.060732752
""
0.07667049
""
""
""
""
0.080643438
""
""
0.067460053
""
""
""
""
""
0.04813233
0.051830754
""
""
0.045599703
""
0.052962266
0.20327368
0.043891892
""
""
""
0.046794441
0.071369797
""
0.10404979
""
""
""
""
0.028886175
""
""
""
""
""
0.054445222
""
0.058431622
""
0.10924798
0.023995738
""
""
""
0.19971623
""
""
""
""
""
0.023521241
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099662319
""
""
""
""
0.016501816
""
""
0.24229278
0.10386065
""
""
""
""
""
""
""
""
0.12072899
0.025938904
0.061300844
0.068354644
0.012685887
0.032045092
0.059998967
0.065918677
0.027156506
0.057593871
0.020214038
""
0.13732286
0.075809024
""
0.09417478
""
0.055264685
0.02384177
0.080031678
""
""
""
""
""
""
0.035648581
""
0.044628829
0.094967641
""
""
""
0.027026644
""
0.11300293
""
0.036107011
""
0.052986518
0.059418611
""
""
0.10642717
""
""
""
""
""
0.043372903
""
""
""
""
0.013394215
""
""
0.081757113
0.017016407
""
""
""
""
""
""
0.1056027
0.037565116
""
0.020320404
""
""
""
0.078606404
0.01652129
0.028962495
""
0.039041027
""
""
0.058624804
0.036036097
""
""
""
""
0.059561167
""
""
0.046949066
""
""
0.11176673
""
""
0.20519713
0.068592496
""
""
""
0.058014847
0.11104515
0.033604074
0.0159442
0.061133519
0.059286721
0.02024327
0.016024292
0.093219489
0.05661355
0.028387273
""
""
0.05881108
""
""
""
""
0.02593841
""
0.056324478
0.031510502
""
""
""
""
""
""
0.056918237
""
""
""
0.096361987
0.11112866
0.026857696
""
""
""
""
""
""
""
""
""
""
""
""
0.17276737
""
""
""
0.087214909
""
0.11433414
0.025618544
0.1286435
""
""
""
""
""
0.061689138
""
0.0039181374
""
0.040812552
0.052259117
0.017969033
0.034901876
0.010980112
0.0336577
0.011334084
0.016809376
0.037774559
0.12681074
""
""
""
""
""
""
""
""
""
0.07926634
""
""
0.022055177
0.060094815
""
0.050489709
0.022258913
""
""
""
""
""
""
""
""
""
0.11543284
""
""
0.01946816
""
""
""
""
""
""
""
""
""
0.039492149
""
""
0.020239653
0.052776016
0.022798793
""
0.018957237
0.047142133
""
""
0.044224292
""
""
""
0.087599315
0.10162523
""
""
0.023988884
""
0.059636969
0.024479011
0.033193953
0.07435815
0.0094020218
0.0071659703
""
""
0.031904507
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37015045
0.035887562
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021028776
""
""
""
""
""
""
""
0.098976158
""
""
""
0.18844795
""
""
""
""
0.11958908
0.039832268
""
""
""
0.04580662
""
""
0.04005377
0.029847242
""
0.032719012
""
""
0.033356182
""
""
""
""
""
""
0.033594787
""
""
0.054194968
0.016040228
""
""
""
""
""
""
""
""
""
0.036932554
""
""
""
""
0.040557615
0.011687284
""
""
0.050422646
""
""
""
""
""
""
""
""
""
""
""
0.086659566
0.045760237
0.047497183
0.061682746
""
""
""
0.051827002
""
0.029004604
0.17847505
""
""
""
""
""
0.086767465
""
0.20329192
""
""
0.20766477
""
0.031274583
""
0.039713718
""
""
""
0.022643507
0.079296984
""
0.12949182
""
0.095833942
""
0.20513929
0.030521994
0.010713944
0.040394325
0.071003444
0.065089151
""
""
""
0.013641896
0.032917373
""
""
0.047582127
0.074702002
0.2492696
0.047659975
0.054993093
0.24926184
0.5681414
0.017010383
""
0.015233031
0.14601021
0.047686052
""
0.028065447
0.1200923
0.052451491
0.34256858
0.026149133
0.54967248
0.043929238
0.026363024
0.024780864
0.07565394
0.030922385
0.014182074
0.051890016
0.31590405
""
0.055748235
0.12902413
""
0.32361576
0.076306805
0.24195562
0.02053803
0.471149
0.18837446
0.082014278
""
""
0.053007934
""
""
""
0.044952471
0.068184145
0.081243895
0.052291401
0.015811842
0.019080577
0.014631509
0.054872826
0.024686487
0.037086014
0.039218552
0.24452148
0.079703435
""
0.07710126
""
""
0.046532314
""
0.18343884
""
""
""
0.034557719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22770597
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020141112
""
0.012435852
0.011590945
0.038837608
""
""
0.18072556
0.017857172
""
0.011548032
0.014444086
0.016314285
0.057688165
""
0.11898718
0.079218507
""
0.012271888
0.073467217
0.019022344
0.52035636
0.062098399
0.034953039
""
""
""
""
""
""
0.12296389
0.027467301
0.15357383
0.011702982
""
""
""
""
""
0.087318368
0.1204743
""
""
0.083755046
""
0.17484705
""
""
0.018488564
0.022535466
0.015763324
0.017801614
0.010425775
0.0050855028
""
""
""
0.051113509
0.025831034
0.00920616
0.0055406806
""
""
0.011157899
0.027546644
0.022705505
0.0041728495
""
""
0.067366228
0.023348259
0.068219289
""
0.035302892
0.035921302
0.17997524
0.038548041
""
0.062076114
0.045161597
""
""
0.040932968
""
""
""
0.10337603
""
0.016800025
