wgflx_rk_pooled_female_p75
0.47783023
0.45627129
0.4096542
0.47379148
0.46693188
0.4359501
0.48135027
0.4590033
0.48315999
0.46335083
0.47450152
0.48668504
0.43899044
0.46337301
0.47339559
0.43785426
0.45587733
0.48048449
0.48214522
0.52824026
0.49007314
0.50575846
0.50954175
0.51552522
0.50696605
0.5046522
0.51441479
0.49397528
0.50373298
0.44687143
0.5311963
0.49353588
0.53157955
0.49638292
0.52248412
0.48947158
0.3906233
0.4854469
0.70605534
0.46216747
0.48140556
0.4893226
0.56681812
0.46533692
0.48253861
0.48068675
0.52480161
0.50979221
0.51139426
0.50048637
0.48398149
0.49105445
0.48405135
0.66844386
0.52620989
0.48232725
0.44947934
0.55256212
0.54908723
0.52619731
0.40815198
0.47190392
0.56001765
0.46324667
0.46249554
0.47643253
0.3981615
0.54253715
0.4964518
0.54719782
0.53475112
0.47576001
0.49420264
0.47705534
0.40472835
0.52614546
0.46191582
0.48886046
0.4484919
0.47072047
0.48576167
0.48373362
0.46893033
0.43529576
0.47131965
0.43509066
0.44994956
0.47476119
0.47696364
0.47846034
0.50271869
0.48371381
0.44522306
0.4585962
0.4669624
0.47189155
0.44310245
0.48549974
0.51543844
0.4904286
0.4975704
0.53574419
0.51599693
0.50011921
0.49164265
0.50429142
0.4903872
0.49268919
0.4464801
0.52230781
0.5186668
0.48529556
0.50123399
0.47546992
0.48628968
0.46879083
0.49406356
0.4064154
0.60694224
0.47755432
0.47442949
0.53986126
0.5270462
0.50067931
0.43143523
0.47849062
0.47625956
0.48521319
0.47279236
0.44439179
0.51738858
0.49738961
0.49613252
0.46221638
0.4595806
0.46154225
0.49425647
0.46718305
0.47405675
0.50209904
0.52391952
0.50620115
0.48713657
0.50312406
0.4896366
0.45727682
0.45981833
0.50166124
0.49578309
0.50107419
0.47704396
0.48149255
0.46202856
0.49357572
0.47379833
0.47894916
0.47158933
0.50205469
0.52046156
0.51694924
0.64554965
0.45991528
0.54879475
0.56237286
0.49156654
0.60162574
0.48894292
0.47737041
0.47125646
0.47892278
0.49660471
0.50405073
0.4537653
0.47909579
0.45953885
0.47304952
0.4575488
0.46593919
0.47285631
0.44604352
0.45579472
0.49239096
0.48623174
0.45789576
0.42050672
0.51078498
0.47022167
0.47526631
0.48054165
0.50217521
0.48173675
0.48422301
0.49375391
0.53076547
0.52400416
0.46607873
0.47407138
0.51291305
0.49491477
0.47605589
0.47425583
0.4581742
0.43469667
0.4300791
0.45769098
0.47528389
0.4830825
0.49225286
0.4852007
0.46752042
0.45883366
0.47244537
0.41252202
0.48700619
0.502707
0.47869888
0.48318779
0.52316529
0.50491297
0.46336189
0.51671207
0.48082685
0.49524021
0.55875391
0.50340617
0.4841947
0.4911485
0.52823961
0.53094316
0.52470678
0.50351411
0.50046957
0.49376166
0.52337575
0.40784004
0.5051412
0.48901173
0.49627709
0.54164118
0.50691217
0.49484855
0.48357764
0.49266568
0.51953745
0.49868172
0.48374766
0.50285834
0.53719896
0.50933379
0.54169184
0.53283274
0.50745809
0.48889554
0.49311897
0.54372454
0.49203992
0.51300353
0.55756074
0.50269854
0.54576808
0.49580297
0.54986155
0.53099978
0.51941633
0.57621711
0.6220662
0.59779674
0.61816299
0.57672399
0.54428601
0.53354186
0.50492471
0.56032324
0.4960781
0.43718827
0.5129903
0.50081533
0.51065272
0.46482921
0.51619977
0.58018076
""
""
0.59854877
0.53649914
0.47682044
0.56563997
0.57850081
0.4977797
0.47777095
0.47757092
0.48597685
0.51245922
0.4848659
0.49562824
0.52612776
0.52057701
0.48912829
0.49270806
0.5019716
0.53487897
0.5018732
0.48229998
0.54168105
0.55194193
0.53226835
0.53006232
0.44529378
0.5046522
0.4883661
0.50329113
0.47885111
0.50850224
0.50172681
0.48547494
0.51331878
0.47493848
0.50137138
0.49890894
0.4919984
0.49709946
0.5133214
0.51360029
0.47261569
0.46496752
0.48450303
0.48295894
0.45208904
0.48762956
0.48593444
0.4667196
0.48850372
0.489638
0.52229202
0.49853328
0.5469768
0.48806402
0.52665079
0.4134959
0.50818461
0.44041771
0.48666066
0.51224053
0.48998427
0.46611178
0.51072568
0.44745296
0.45392787
0.38644367
0.501472
0.44884291
0.46447363
0.50887489
0.447377
0.49626243
0.47154209
0.46902856
0.47953576
0.45139796
0.47199506
0.49406645
0.45570907
0.52098507
""
0.47901574
0.50054377
0.48624977
0.40216774
0.4288736
0.51571393
0.53138471
0.47096822
0.53563654
""
0.69640535
""
0.44187066
0.44212437
0.72661144
0.52730936
0.40496004
""
""
""
0.52737612
""
0.71805787
0.54709315
0.47306678
0.53787237
0.5435971
0.46408147
0.53510278
0.52863944
0.41984531
0.50792122
0.46860027
0.47201645
0.53227019
""
0.43116513
0.4925074
0.44850966
0.52703369
0.47640681
0.51060677
0.50893289
0.48274887
0.54042411
""
0.49201593
0.47599447
0.53595155
0.44535491
0.29505795
0.46194983
0.49718922
0.51519752
0.48973072
0.40941709
0.42163262
0.58962494
0.49720719
""
0.49846599
0.51647049
0.44355038
0.51673442
0.51604462
0.51469511
0.53781843
0.51085562
0.50616604
0.49750504
0.57794183
0.53146154
0.47696123
""
""
""
0.7064755
0.46335045
0.4977861
0.59887558
0.41139027
0.48671663
0.50431627
0.49720234
0.49897906
0.48905009
0.49230585
0.41227722
0.48601994
0.51248783
0.45693594
0.49773788
0.45169067
0.43477902
""
0.48628291
0.31479442
0.46322638
0.47805279
""
""
0.48129946
0.55553776
0.51553237
0.54632163
""
0.3608602
0.53047937
0.38202655
0.54683107
0.45240572
0.45243475
0.50955456
0.39466891
0.50020021
""
0.46672651
0.48439348
0.51594031
0.50514936
""
0.56180269
0.50430113
0.41942015
0.44182131
0.69271761
0.48179469
0.47414926
0.4726927
0.54620701
0.39633429
0.47285438
0.45550391
0.4715898
0.4971289
0.47274107
0.45250034
0.41428718
0.47125423
0.48187375
0.46366075
0.51781535
0.49020812
0.45535278
0.45767805
0.44162241
0.42060548
0.47327697
0.47928435
0.44414404
0.46510828
0.44031197
0.33026803
0.40435556
0.43948531
0.45800138
0.48054981
0.44885349
0.45895743
0.48736328
0.49875402
0.48374265
0.51156616
0.46358639
""
0.50250947
""
0.52709138
""
0.48442256
0.45376319
0.49637899
0.52570778
0.46244359
0.46466812
0.42324677
""
""
0.52248204
0.48340407
0.52437633
0.53390813
0.37513894
0.63235283
0.36150238
0.46185896
0.51692265
0.55178857
0.49151683
0.5110718
0.48444676
0.50712031
0.51266015
0.49572444
""
0.5158689
0.50068933
0.58799034
0.53182143
0.51762575
0.49424207
0.52445996
0.52198523
0.48392475
0.50355113
0.50055563
0.52868444
0.4869864
0.47586468
0.50167543
0.43606788
0.49469092
""
0.5590893
0.54361224
0.61101258
0.46049887
0.40588546
0.43876714
0.47367013
0.30911413
0.3227396
0.50508285
0.5308587
""
0.41907284
