work_29_hisp_male_p75
0.8917222
0.81131369
""
""
0.74810135
""
""
0.81916898
""
""
0.96733493
""
""
""
""
0.94432473
0.86077744
""
""
""
""
0.92151272
0.83253616
0.42485613
0.97629166
0.69209158
1.1954697
0.79810524
""
0.93390858
0.82911748
""
""
""
0.892407
0.90950829
0.81156123
""
0.79113036
1.040976
0.83855385
0.87465286
""
""
0.89535624
""
""
0.62337995
0.83389252
""
0.85958129
0.87601393
""
""
""
""
0.9500671
0.99867845
0.91401523
""
0.70480168
0.77313453
0.94731772
0.76210153
""
""
""
""
""
0.86871433
""
""
""
""
0.86700261
""
""
0.8606748
0.95115143
0.98637968
0.9064101
""
""
0.84513366
""
""
""
""
""
""
""
""
""
""
""
""
0.94389713
0.87669718
0.92083043
0.85767221
0.80716944
0.86821193
0.83575338
0.85367024
0.83641148
0.90504873
0.85495967
0.88269293
0.88612515
0.84443188
0.88223755
""
1.0623603
0.8350895
0.87788093
0.729747
0.84632593
""
0.8940354
""
0.8858338
""
""
""
""
0.86369133
0.78327721
0.90378004
0.84072191
""
""
0.7702201
""
0.7341224
0.81528491
""
0.91100651
""
0.74463481
1.0018278
0.79868025
1.0566528
0.91085535
""
""
0.75713325
0.94822955
""
""
""
""
""
1.2057523
0.74063396
""
""
1.0654744
0.80258709
""
""
""
""
""
""
0.33572403
""
0.82543308
1.0581075
0.7188161
""
0.86758012
""
1.1156636
0.89002353
""
""
0.86401111
0.84063888
""
""
0.80804276
1.0296589
0.85897475
0.74355525
""
0.77328271
0.81597596
""
0.90094048
0.81942457
0.80391252
0.74915743
0.82997614
0.79308236
0.84364438
0.83249724
0.82492167
0.86671758
0.84814852
0.76115328
0.85495263
0.80976176
0.79865432
0.85869962
0.83047193
0.86493582
0.80658203
0.77193147
0.76535791
0.83693731
0.78238928
1.0489063
0.84052932
0.86280018
0.82917774
0.8419928
0.85251439
0.83563775
0.82508022
0.82413191
0.84592664
0.82698905
0.83750486
0.81628937
0.81754482
0.82667297
0.84923595
0.81685066
0.82879788
0.831496
0.85069299
""
0.88345051
0.85583037
0.8174715
0.81247526
0.85410178
0.78118724
""
0.83439445
0.77278161
0.83876967
0.83770692
0.82775456
0.8685472
0.85623395
0.86670506
0.86248505
""
0.79400933
0.82880968
0.81014091
0.91682607
""
0.96982127
0.9513694
0.89502889
0.79801559
""
0.91014814
0.83553171
""
0.89829868
0.88616431
0.93628061
0.85925418
0.865161
0.77984709
""
""
0.83776432
""
0.98771065
""
0.87057126
""
0.81842452
0.82570207
0.7794863
0.84536302
0.92063779
""
0.93540162
0.8770858
""
0.89081919
0.93090767
0.86107081
0.86957037
0.92422479
""
0.93437982
0.8493371
""
0.90978217
0.8714813
0.96475869
0.94055289
""
0.78837878
""
""
0.9424355
""
0.93423361
1.0330009
0.85118186
0.90100157
0.8462981
0.85232627
0.89059603
0.7739163
0.8413043
0.84166878
0.88093239
0.85552913
0.89430505
0.87373042
0.88384753
0.82351065
0.82419622
""
0.9226175
0.77236587
0.84819657
0.8379575
""
0.84141403
0.84837747
0.90035397
0.86031973
0.76416796
0.89394552
""
0.84080809
0.79942358
0.83436805
""
0.83051538
""
0.78955597
""
""
0.85828322
0.88826257
0.8485961
0.86431408
0.8500039
""
0.86826986
0.91954577
""
""
0.85853338
0.84565711
0.88681841
0.88165689
""
""
0.82776111
0.83976686
0.8432157
0.83644122
0.8638382
0.9238345
0.87927347
0.9421345
0.84244639
0.8625235
0.8417334
0.84263617
0.84096664
0.8437078
0.82891673
0.92134053
0.84959936
0.86639929
0.81428057
0.83966929
0.90024358
0.98087519
0.81846267
""
0.84102875
1.0180342
1.0136533
1.0534066
""
""
""
""
1.1258667
1.0528533
0.89345622
0.88789231
0.9435153
""
0.98442024
""
""
""
0.84085745
1.0086129
1.0187914
0.93175
""
0.9247129
1.0523312
0.89088237
0.91471964
""
0.87426311
0.82497525
0.99127442
0.76501137
0.81521738
""
0.87806469
""
0.85815376
0.90311879
0.99176908
0.88492191
""
0.86593646
""
""
""
""
0.78846103
0.81646591
""
""
0.79901677
0.86122745
""
""
0.88614768
""
""
""
""
0.84342992
0.91844255
0.84192938
""
0.81824142
0.35161665
""
0.96676403
0.78931701
1.0241915
""
0.84832579
0.46966496
0.85547119
""
""
0.8842451
""
""
0.8551544
0.90724701
""
0.91500652
""
""
""
""
""
""
""
""
1.0489519
0.79847342
0.96504366
""
0.97426862
0.78969675
0.95161664
""
""
""
0.97077805
""
""
""
1.0980674
""
""
""
0.74051028
0.89508665
0.94082117
0.83016956
""
0.9150387
0.93755978
0.95895571
""
""
0.76417184
""
0.77127075
""
""
""
0.80737531
0.88035989
""
""
""
0.88644642
""
""
1.0128185
""
""
0.71529204
""
""
""
0.77854806
0.9250862
0.73906147
""
""
0.9882673
""
""
""
""
0.63066512
0.7854057
0.74626839
""
""
0.947007
""
""
0.71546263
0.93724346
""
""
""
0.62021303
0.83361501
0.8880899
0.91427994
0.85102415
0.82715464
""
0.90751022
0.97850043
""
0.86606675
0.56429183
""
0.81216419
0.83626801
0.82179487
""
""
0.85463744
""
0.93847924
""
""
""
0.88419443
0.8628341
0.5636797
1.0035242
1.099349
""
0.92542303
0.76167876
0.86619765
0.93184471
0.73769742
""
0.89485478
0.85674232
0.94753355
0.87125283
""
1.0778476
0.79125869
0.99370855
1.0056962
""
0.92144018
""
0.74334383
0.95802456
""
""
0.86149019
""
0.95358467
""
0.83729374
0.83529371
0.85010564
""
""
""
0.90971768
0.74710619
0.85387409
0.84606743
""
0.96172172
0.913019
0.84527856
0.85793078
""
""
0.94533545
""
""
""
0.7458598
""
""
0.89140326
""
""
""
""
0.90278435
0.85358334
0.75457466
""
1.03729
""
""
""
0.85629869
0.8802278
0.84402853
0.87564838
0.86073446
0.94053346
""
0.96504408
0.82040954
0.86820841
0.92562735
0.85834563
0.83832866
0.80332398
0.36176059
0.82158136
0.57746553
""
""
""
""
0.87095451
""
""
0.97665817
""
0.86731309
0.91294962
""
""
""
""
""
""
""
""
0.90933716
0.92000765
0.69910049
0.90534276
""
""
""
""
0.84435445
0.98718631
1.090297
0.86925983
""
0.85965586
""
""
""
0.88590181
0.86514729
0.77881521
0.84198368
0.97934818
0.64133447
0.8292073
0.86836386
""
""
1.0034896
""
0.78751647
0.93724585
0.85582525
""
0.87557256
""
0.87369519
0.88249731
""
0.94909972
0.95269454
0.93590289
0.85066593
""
0.82400298
0.96758401
""
1.077081
0.82573313
0.84904313
""
0.92413098
0.95340365
""
0.86415315
0.96612549
0.7679168
0.78452867
0.9768309
0.79563797
0.6398471
""
""
0.8637132
0.76356685
0.84157044
0.92281669
0.85502356
0.91229063
0.91577083
0.88709658
0.85877752
0.87995374
""
0.90921795
0.74699253
0.903822
0.8953371
0.86270541
0.94031298
""
""
""
""
""
""
0.86432892
""
""
0.71822852
0.30830351
""
""
0.84939033
""
0.98092002
""
0.78377986
0.8565979
""
""
0.86988562
""
""
0.87983841
""
0.89720291
0.91193295
""
1.0186875
""
0.90006006
0.86385071
0.77639312
""
""
""
""
""
""
0.90611309
0.9156484
""
""
0.92044801
0.92134345
""
""
""
""
""
0.99612349
""
""
""
""
""
0.89743775
0.99695885
0.84055048
""
""
""
0.93068475
""
0.89398265
0.92851329
0.79289681
""
0.52036721
""
""
""
""
""
1.1281986
1.0030673
""
0.98844576
""
""
""
""
""
0.85089499
""
0.86765897
""
""
""
0.92889464
0.89621526
0.92132324
""
""
""
""
""
0.76291555
0.85122484
""
""
""
""
0.90357506
""
""
1.0172461
""
0.79701191
""
0.86650884
0.89065278
""
""
""
0.88028592
""
1.0831513
0.82905853
1.0384336
""
""
""
0.65296072
1.0096008
0.98291934
""
0.83992273
""
""
0.85090268
""
""
0.86461365
""
""
""
0.89804637
""
""
0.9393844
""
""
0.89974546
""
""
""
""
""
""
0.92832059
0.8779
""
0.92692757
""
0.87433082
""
""
0.91246682
""
0.92539346
0.86084408
0.8906076
0.92585069
""
""
0.81683034
""
""
""
""
""
0.94429225
0.90222168
""
""
0.98393768
""
0.8659085
0.67664117
""
""
1.0857443
""
0.89428735
""
""
""
0.93732989
0.83700979
""
""
""
0.75196958
""
1.0037578
""
""
""
0.74525476
""
""
1.0043548
""
""
""
""
0.88493794
1.0168469
""
0.91961652
""
0.9108789
0.89321101
""
""
""
0.82370293
""
0.88010669
0.88286632
0.8953222
""
0.97780263
""
""
""
0.9777928
1.0439494
""
""
""
""
""
""
""
""
0.85486591
""
""
""
""
1.0574673
""
""
0.88420898
""
0.86585951
""
""
""
""
0.82684392
""
""
0.44219008
0.88146853
""
""
""
""
0.91883081
0.99857086
""
""
""
""
0.69216985
""
""
""
0.85104948
""
""
0.96260136
""
""
""
""
0.98600554
""
""
0.76439917
""
0.79305047
""
""
""
0.80151612
""
""
0.87737942
""
0.89977175
1.0180112
""
0.89869022
""
""
""
0.65090179
""
""
""
""
""
""
""
0.7759496
""
0.78596807
""
""
0.89964807
""
""
""
""
""
0.79664779
""
""
""
""
""
""
""
0.63414061
""
""
0.84800398
""
""
""
""
""
""
1.2723691
""
""
""
""
1.0137396
0.78828287
""
""
""
""
""
""
""
0.8008799
""
""
""
""
""
0.8781566
0.64210689
""
0.80569893
""
0.80324966
0.96504676
""
0.86600804
0.80887908
0.7584573
""
""
""
""
""
0.84548765
0.89997518
""
""
""
""
""
0.94957054
0.90999889
""
0.86496973
0.86374342
0.82221061
0.80288053
""
0.6358639
0.97812682
""
""
0.84741187
0.87293041
0.86434734
0.96243882
""
0.81661677
""
""
0.62342316
0.79149073
0.88412046
""
""
0.98002553
0.60280442
0.80586749
0.6238625
0.85607708
0.78757614
""
0.99770665
0.76765203
0.93227243
0.9743194
0.84678972
0.81900489
""
""
""
""
0.74106604
0.96487409
0.83760607
""
0.76521945
0.86545843
0.66694075
""
0.9004553
0.91870379
""
0.6303907
0.70382065
""
""
0.88254666
0.98999119
0.8645888
0.87038928
0.91718292
0.84136784
0.80573446
0.86630702
0.87353271
0.64137053
0.86718929
""
0.87599432
0.85274571
0.58403432
0.86328495
0.83128709
0.95064151
0.91971362
0.95811361
1.0042528
0.90916151
0.86826998
0.95984542
0.80064714
0.81928617
0.92454994
0.8454597
""
0.82731569
0.88216132
0.83496666
0.89811534
0.85065907
""
0.87597251
0.7977016
0.80243164
0.85558289
""
""
0.89126235
0.79071063
""
0.87809461
""
0.8988331
0.80633938
""
0.95095885
0.89236706
0.85037965
0.94867128
1.0147667
""
0.80979377
0.62518138
0.87823415
""
0.78421342
""
0.85404742
0.92486894
0.82666695
0.80606735
""
0.83388102
0.81735688
