kir_white_male_mean
0.52472591
0.61874396
0.52935523
0.57033837
0.60602272
0.54627234
0.50748646
0.56692487
0.55346644
0.54406565
0.58472729
0.52493334
0.60785556
0.51554936
0.61661881
0.58633268
0.64135212
0.54719591
0.60866809
0.60824198
0.57270354
0.59253162
0.6412195
0.51763934
0.50620508
0.57227743
0.47726279
0.48196721
0.5491026
0.59626544
0.63572311
0.55095416
0.56521171
0.4848901
0.47265789
0.54374075
0.53716958
0.52947932
0.57433492
0.49265686
0.47576889
0.52623683
0.50312531
0.63136077
0.51980275
0.66507512
0.54723716
0.5901534
0.47518694
0.54958266
0.61938369
0.56537098
0.53457505
0.51145542
0.57667035
0.58526981
0.51382661
0.53574556
0.53644317
0.47895309
0.50667882
0.49161735
0.55005318
0.54094803
0.53190076
""
0.69144678
0.66439044
0.56182432
0.57527256
0.63929516
0.56412667
0.53533894
0.56442565
0.5145815
0.5141775
0.58967668
0.54322666
0.48130503
0.38042369
0.34214288
0.40338936
0.51432246
0.44010788
0.61186105
0.58826387
0.57082391
0.53506905
0.54161841
0.41824788
0.50192529
0.49109474
0.50365347
0.53177094
0.51829052
0.51058066
0.38333496
0.57214534
0.52652961
0.47133386
0.50099099
0.52732849
0.52794987
0.53197801
0.49350178
""
0.51619405
0.55301219
0.48099911
0.50560433
0.50928849
0.375139
0.51910383
0.49880189
0.51046336
0.45535451
0.40953025
0.53367567
0.5235278
0.50472927
0.47550243
0.50392723
0.53496772
0.52969503
0.50348425
0.55983728
0.53656852
0.59115779
0.5388881
0.52666247
""
0.67011994
0.6314618
0.62789512
0.63998383
0.56749547
0.58499479
0.67838788
0.64302254
0.61404228
0.57226038
0.75015187
0.65977353
0.52436352
0.51378387
0.51447231
0.53046465
0.49615753
0.5462634
0.50606418
0.54040611
0.5442009
0.48584789
0.56814992
0.58906811
0.53016293
0.48434851
0.52734739
0.54210782
0.5148893
0.49598911
0.5080716
0.62442076
0.58542252
0.54877776
0.54397792
0.48813045
0.49319589
0.60169655
0.5769465
0.58122718
0.56325144
0.58158982
0.57402986
0.58877295
0.52025121
0.52846646
0.55462265
0.53889602
0.49372822
0.51441544
0.57509786
0.54556561
0.57373786
0.52853644
0.54977119
0.59514678
0.55572724
0.5584051
0.53936094
0.56134266
0.57967013
0.50166929
0.55697769
0.61817652
0.64595145
0.50940323
0.55108231
0.58377767
0.58724713
0.4997476
0.55334574
0.47691932
0.59346557
0.60671908
0.55930048
0.4986077
0.4564366
0.49413097
0.56304747
0.52813399
0.47285956
0.51231205
0.46976823
0.53856003
0.58326823
0.51790446
0.4908542
0.51796752
0.51589084
0.4800584
0.48432091
0.49296635
0.54956996
0.55973488
0.59748435
0.55498135
0.55266702
0.58741093
0.65067393
0.59492159
0.54122025
0.54485798
0.53748137
0.50078589
0.51547825
0.47984013
0.59658098
0.53173119
0.58084327
0.5876773
0.53193814
0.61620498
""
""
0.48197767
0.65946382
0.64270687
0.58442611
""
0.55332893
0.68298501
""
0.53183317
0.54603124
0.47187608
0.52439952
0.48879731
0.48605895
0.51604319
0.48879567
0.53613025
0.4876577
0.51620305
0.47976458
0.59494996
0.49808484
0.5143131
0.53042144
0.52460575
0.58305478
0.52215034
0.54342675
0.52440006
0.56290412
0.59647208
0.54535156
0.5692926
0.56685042
0.57807505
0.51440346
0.55272806
0.51935732
0.52603716
0.55765694
0.58428746
0.56783921
0.56550688
0.55398726
0.59075564
0.49432352
0.553608
0.44209319
0.37803969
0.55275899
0.39026389
0.3838788
0.35525581
0.41837242
0.36954564
0.38485339
0.62380916
0.49484387
0.37225434
0.48236662
0.52087486
0.43949583
0.46948379
0.49037072
0.49382043
0.57883447
0.58318853
0.49975538
0.57271588
0.47967109
0.48963085
0.49813765
0.49910784
0.50096595
0.44125524
0.48974678
0.4552711
0.46729854
0.57182521
0.54370379
0.52719975
0.52682012
0.52242416
0.53859574
0.48743683
0.49529013
0.59462857
0.49706274
0.55529314
0.53008008
0.50396061
0.56115431
0.50913763
0.50797093
0.52144444
0.48189369
0.50514835
""
0.52949035
0.58459318
0.62268835
0.51250821
0.56490844
0.4689438
0.57583606
""
0.55051112
0.55599988
0.50791115
0.52133262
0.54940218
0.519418
0.53744602
0.62131071
0.6209569
0.5870114
0.50870728
0.67793983
0.60589141
0.45249996
0.48768571
0.56040919
0.58697128
0.47994187
0.46470585
0.4426313
0.4138113
0.5562281
0.51156455
0.45910308
0.54230189
0.52124375
0.50060254
0.53154743
0.4997609
0.53917289
0.51728916
0.52911061
0.5264951
0.52131927
0.53329098
0.54453069
0.57069796
0.57104528
0.52343369
0.51330626
0.3947261
0.36412615
""
""
""
0.44404101
""
""
""
0.39455116
0.44276887
0.51916516
0.43424749
0.53150576
""
0.5823338
0.57773519
0.56775582
0.64447951
""
""
""
""
""
""
""
0.35797468
0.47255442
0.45142788
0.45671907
""
""
""
""
0.4199048
0.56507313
0.60400921
0.74334806
0.56582338
0.54872036
0.49598989
""
""
0.54253048
""
0.58040565
0.4529736
0.60929239
""
""
0.47732055
0.54484755
0.49744925
0.54666245
0.47978935
0.61032212
0.60757792
0.56946117
0.56218249
""
0.43032241
0.53397101
""
0.42070609
0.57557142
0.44050744
0.46605787
""
0.57373905
0.61266184
0.70575565
0.64308602
0.60408831
0.61316758
0.70712471
0.74493295
0.62904006
0.7380954
0.69555998
0.47010818
0.56634885
0.48184305
0.54508567
0.58472705
0.63133562
0.62928462
0.59489399
0.57587737
0.60054314
0.58395487
0.57028747
0.55795628
0.56609994
0.51381576
0.52484089
0.53032643
0.53956085
0.53570569
0.53472453
0.56862068
0.5787316
0.57048976
0.55168545
0.5475449
0.52754742
0.44272411
0.4830552
0.47173443
0.53224736
0.542445
0.51270074
0.49375367
0.49625295
0.5518347
0.54790282
0.61683273
0.52494526
0.50950497
0.53581762
0.47323063
0.5050835
0.54385453
0.6264531
0.54512614
0.64392757
0.6035881
0.6958952
0.64323241
0.61325133
0.54804486
0.64328879
0.70428318
0.55415374
0.48344505
0.66460472
0.63453656
""
""
0.61001426
0.4882803
0.54657394
0.47631657
0.3322973
0.50727022
0.6068697
0.57536674
0.61676931
0.54818171
0.53825396
0.48989838
0.56127352
0.62833381
0.47076869
0.54635984
0.64474559
0.63995546
0.64871103
0.60722035
0.6474539
0.69797862
0.64470857
0.66138488
0.49530506
0.58825547
0.60062087
0.5033803
0.56839764
""
0.50409645
0.50706798
0.37788269
0.47282779
0.56109071
0.50768024
0.58676451
0.58763146
0.55900156
0.49840584
0.54233736
0.6422106
0.55789196
0.51629335
0.53622156
0.59149563
0.57853246
0.50237417
0.55657697
0.51005316
0.53740311
0.5825907
0.57247108
0.55441326
0.53210557
0.51166975
0.5774138
0.45648706
0.61688703
0.61644119
0.58118272
0.63687748
0.60461783
""
0.61454362
""
""
0.60776561
0.51382786
0.60052991
0.56176996
0.61350405
0.56016964
0.56398726
0.43375605
0.51419669
0.41284931
0.51087934
0.56627381
0.43884009
0.51607221
0.49781248
0.46935424
0.46894971
0.61320263
0.54993123
0.51636988
0.48877177
0.48928103
0.57186818
0.50332767
0.52783066
0.59072763
0.50713086
0.48368609
0.51823342
0.55211014
0.58100444
0.53694952
0.52284664
0.48981053
0.5888772
0.50677359
""
0.6059593
0.40133116
0.50379539
""
""
""
""
""
""
""
""
""
""
""
0.48532417
0.46864453
0.48681408
0.46781993
0.36219051
0.59113014
0.44864768
0.53473479
0.47916007
0.463956
0.49693102
0.56750852
0.5073269
0.51006675
""
0.43697819
0.53538734
0.58437169
0.52498531
0.51565349
0.52478141
0.58001214
0.67872047
0.676485
0.707174
0.55093002
0.38379416
0.47424388
0.48398113
0.45471469
0.35123342
0.40725499
0.63031995
0.57570791
0.62824774
0.6519134
0.61541122
0.53329498
0.60221952
0.63505906
0.56999135
0.63321763
0.39168555
0.67115349
0.49980024
0.54483289
0.52166277
0.5115453
0.4632448
0.46021038
