kir_imm_black_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062358003
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044651583
""
""
0.085464552
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040648371
""
""
""
""
""
0.06457597
""
""
0.095985413
""
""
""
""
""
""
""
""
0.017576229
""
""
""
""
""
""
""
""
""
""
0.042022537
""
""
0.048587233
0.052899487
""
0.046333779
0.048788898
0.080843106
""
""
0.082131803
""
0.036313727
""
""
""
""
0.062643677
""
""
""
""
""
""
""
""
""
""
""
""
0.051043764
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086938441
""
""
""
""
0.067921929
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025473155
0.025153762
""
""
0.044291485
""
""
""
""
0.048488732
""
0.034209009
0.12698485
""
""
""
0.059617002
0.014850412
""
0.077785783
""
""
0.090043567
""
""
""
0.065224871
""
""
""
""
""
""
""
""
""
""
""
""
0.045620564
""
""
""
""
""
""
0.071532227
0.086828426
""
""
""
0.11304774
0.073659144
""
0.014010834
""
""
""
""
0.032647073
0.057319857
0.025918763
""
0.056462258
0.07478977
""
""
0.082423389
""
0.12787738
0.051875036
""
""
""
""
0.1030117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053126894
""
0.045178026
""
""
""
""
""
""
""
""
""
""
0.025207171
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045023803
""
""
""
""
""
""
0.044688236
""
""
""
""
""
""
""
0.076317564
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10214682
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089322045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080695018
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082114816
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02412522
""
""
""
""
""
0.053481169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090570562
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
