staytract_white_male_mean
0.30858994
0.33708125
0.43284667
0.25731465
0.23202205
0.29478675
0.24690509
0.38563496
0.36361271
0.28259134
0.27263698
0.21645467
0.35299346
0.33511075
0.26648426
0.30008906
0.40152639
0.26657256
0.35986599
0.39376256
0.29280549
0.24903871
0.25346977
0.24969618
0.19728918
0.31084603
0.31624725
0.25105533
0.19952592
0.31146044
0.32642123
0.2393326
0.20247793
0.20016888
0.29514888
0.30358151
0.39408934
0.34015086
0.32107663
0.32665944
0.24468243
0.37284455
0.42232186
0.45329478
0.32755518
0.2484722
0.2299936
0.33066663
0.27475959
0.32826248
0.31701306
0.30663255
0.28822985
0.39274445
0.31218848
0.24378535
0.27307546
0.34148717
0.25627381
0.28972197
0.27102444
0.23429866
0.31296685
0.32309759
0.40251777
0.34459174
0.4279429
0.44970357
0.40613014
0.39519018
0.28135857
0.32594377
0.24412251
0.28841385
0.31398749
0.4113571
0.35577294
0.40934727
0.43084165
0.19825098
0.26047158
0.31243381
0.39176261
0.31298184
0.2176436
0.31180999
0.33538511
0.2613048
0.26415089
0.33199024
0.32841149
0.36968231
0.33820143
0.27657127
0.35583812
0.37323919
0.33331531
0.31097132
0.18620929
0.20365071
0.17035881
0.19170576
0.1853389
0.15505838
0.18969247
0.19033383
0.20385376
0.21876496
0.3155379
0.20775768
0.22681056
0.27470282
0.22536479
0.33370999
0.21131924
0.25164607
0.22828069
0.32267606
0.32588464
0.34797746
0.28182679
0.37342674
0.28272855
0.32943916
0.33589792
0.22325365
0.21085097
0.39994317
0.2863442
0.34260055
0.16514352
0.291145
0.22230272
0.32610875
0.26328811
0.31818429
0.28803578
0.23242253
0.27569237
0.2363099
0.24343689
0.24568807
0.34121054
0.25559664
0.23776661
0.26115578
0.27503958
0.34299001
0.2825492
0.29871336
0.38630921
0.2481916
0.28268185
0.35095215
0.2229367
0.26499599
0.33424604
0.22333318
0.32007623
0.34062061
0.40157083
0.381971
0.18822503
0.20700604
0.30776086
0.15949617
0.23651902
0.25085902
0.23545659
0.22712505
0.17800027
0.17569603
0.24150315
0.224098
0.26117411
0.23054458
0.20259975
0.19749741
0.23727606
0.2447134
0.23123129
0.22443716
0.20929174
0.30342016
0.26365983
0.20174952
0.38447332
0.31128404
0.25037903
0.39930519
0.31740445
0.30141544
0.22690983
0.32979652
0.38419741
0.29110444
0.2452303
0.26295117
0.20307176
0.25703093
0.21523614
0.24576059
0.25745881
0.23369887
0.2440277
0.20656982
0.18679439
0.28807959
0.26750517
0.22213711
0.2942121
0.24267016
0.32022923
0.29337314
0.21546607
0.2398074
0.22177358
0.18282183
0.29497543
0.31076187
0.29501897
0.29943737
0.33907431
0.38323557
0.19768205
0.24299549
0.2978279
0.30195382
0.24180292
0.2458182
0.2495292
0.26251891
0.38165399
0.3180134
0.36533594
0.3307249
0.40852264
0.30850354
0.38682628
0.42001638
0.3248291
0.32607627
0.30322739
0.28060243
0.34476319
0.24826998
0.25791216
0.22519895
0.28457564
0.23846661
0.20946831
0.25179768
0.28653032
0.34810731
0.28636912
0.30909708
0.27857107
0.22839095
0.30305362
0.27590543
0.28785118
0.22890784
0.23295529
0.23198561
0.2355123
0.25332645
0.21878758
0.2156211
0.2204015
0.22082597
0.25791672
0.26698425
0.34359279
0.26971114
0.34021664
0.29807347
0.23761226
0.23467478
0.28683403
0.25768054
0.25046846
0.27698457
0.30273616
0.21679129
0.20961624
0.24138498
0.23503654
0.21294269
0.25755739
0.22977065
0.26365456
0.24500361
0.22489943
0.24038549
0.27219859
0.26212406
0.25484851
0.23066618
0.22420873
0.22151257
0.15394561
0.27678856
0.24413705
0.21710865
0.21072209
0.2318965
0.26530021
0.23395258
0.21608397
0.27242598
0.22436583
0.18755373
0.25017187
0.21933396
0.20348793
0.19241552
0.26176941
0.232035
0.23857106
0.24121502
0.27914789
0.19725621
0.24261659
0.30496857
0.31644088
0.21248955
0.22042347
0.25033286
0.23933268
0.19547379
0.25672993
0.23003599
0.19875297
0.16713758
0.22720505
0.17832559
0.20684327
0.27105832
0.32348636
0.18858857
0.27805141
0.28248927
0.21575706
0.26396829
0.27864119
0.23890527
0.31719422
0.31334296
0.34876665
0.31797627
0.31462038
0.32122424
0.29805636
0.26747686
0.30143192
0.31635398
0.30252197
0.29713374
0.31275976
0.31526029
0.30863965
0.2941407
0.23160936
0.31012192
0.28277907
0.30759194
0.27457684
0.33134881
0.31527197
0.29700962
0.26459578
0.26497984
0.21254756
0.36435223
0.29035127
0.27894101
0.25282237
0.26695991
0.27866808
0.22684842
0.23964605
0.34210259
0.35870099
0.27441335
0.2814931
0.026192421
0.20241387
0.32590732
0.2785449
0.31289786
0.23632087
0.32808936
0.27132329
0.22574034
0.24918307
0.19408105
0.22418185
0.28206509
0.28409773
0.36945814
0.29191729
0.22738838
0.2436334
0.23660007
0.25609085
0.20372729
0.18997957
0.27624521
0.25978804
0.40212992
0.24519567
0.2829946
0.23144959
0.29160151
0.26622075
0.27658072
0.23856834
0.25077471
0.20251611
0.32631451
0.35179901
0.27379933
0.20445499
0.38555932
0.24456276
0.21880659
0.28214389
0.25280422
0.2297737
0.25074601
0.24252507
0.24340019
0.17780063
0.29320976
0.2236585
0.22556984
0.19790743
0.26074436
0.25239408
0.32642782
0.26437476
0.20678537
0.19167076
0.23669927
0.28107038
0.21132009
0.22606052
0.17290884
0.26140821
0.19361164
0.22245798
0.26317275
0.17024793
0.28988072
0.24354643
0.16446434
0.26892668
0.22880009
0.26584446
0.31439951
0.2345783
0.22358716
0.14864136
0.30268106
0.22614346
0.1881173
0.21763389
0.30071306
0.26863968
0.32001406
0.26552314
0.2632305
0.2963329
0.37554994
0.24706522
0.22110707
0.25602639
0.17216602
0.22679619
0.20843536
0.16535775
0.15547347
0.15041254
0.24402438
0.24006617
0.21826376
0.2529932
0.21855645
0.2567845
0.3911348
0.24275936
0.28951752
0.26999739
0.31673118
0.21079855
0.30905744
0.36131874
0.2341134
0.20679347
0.18316673
0.2385629
0.24505268
0.29383332
0.22401331
0.24750747
0.23044622
0.17195441
0.26026541
0.24902347
0.29893339
0.36328089
0.24172454
0.30010179
0.21604711
0.25109696
0.24899407
0.32223788
0.31777841
0.2621944
0.24481225
0.21511495
0.24018179
0.18676308
0.31287822
0.27201235
0.23372257
0.16055956
0.18988314
0.2187833
0.21379933
0.047158632
0.22973853
0.31863546
0.2241289
0.16914165
0.18846354
0.2114334
0.17140226
0.19993161
0.30511209
0.29101843
0.43827501
0.17473036
0.16499332
0.2157222
0.30344895
0.19729555
0.22163725
0.25737756
0.2204421
0.26340544
0.30119765
0.30583191
0.17536463
0.26524448
0.18838823
0.25422388
0.18065889
0.26514813
0.19585682
0.19277751
0.23270029
0.17484216
0.27940196
0.3584851
0.19434847
0.21605705
0.18865624
0.21940392
0.20850553
0.18014602
0.24037455
0.26544094
0.29130086
0.19443373
0.32043785
0.30666998
0.2142601
0.16015002
0.30034631
0.21060182
0.21199153
0.26539111
0.21589686
0.34317538
0.26184985
0.2018462
0.26008034
0.39427572
0.30814415
0.22380283
0.25858584
0.22041929
0.24923751
0.19994049
0.17835267
0.16480193
0.26228511
0.22794548
0.24375543
0.27371314
0.21900013
0.2504499
0.24894114
0.30216226
0.29941708
0.27948949
0.1869607
0.31275064
0.25531384
0.29101956
0.32306954
""
0.18316811
0.13991161
""
""
0.16667952
0.30284613
0.19426709
0.22362001
0.3153432
0.27612212
0.040477931
0.15299955
""
0.22923453
0.25966141
0.22479795
0.18132389
0.28661686
0.25886169
0.20491435
0.2406271
0.2189299
0.25075197
0.43770412
0.18205865
0.18921433
0.32864457
0.21084526
0.19214541
0.17696707
0.22497012
0.28691509
0.22524685
0.23150052
0.19455986
0.22053574
0.24219163
0.19637308
0.18087195
0.17983274
0.29759541
0.27390423
0.17049423
0.15202017
0.19225146
0.25864065
0.23703499
0.15459314
0.11747171
0.13725714
0.21792547
0.16122809
0.18426062
0.19350369
0.19159499
0.1622171
0.23000786
0.17783844
0.18933703
0.20566374
0.18136637
0.15631278
0.22445302
0.21890773
0.17365147
0.22993661
0.28117988
0.26173386
0.3310715
0.17111821
0.16616704
0.20783006
0.17455706
0.2285033
0.24082471
0.23044792
0.28006923
0.24424922
0.21644092
0.18740655
0.2708917
0.26041919
0.18130226
0.22091299
0.18879311
0.22932902
0.21677729
0.19823478
0.17717767
0.19108939
0.20578124
0.16984665
0.19210641
0.191094
0.19179344
0.27039069
0.15602906
0.20202687
0.18742917
0.14374329
0.1680073
0.17553622
0.18273354
0.17607026
0.19336285
0.19693233
0.20468599
0.18361887
0.24174172
0.20063952
0.16670839
0.19459122
0.22558913
0.16754027
0.24691692
0.18362623
0.23464108
0.18800244
0.19495478
0.21782593
0.24799599
0.17976804
0.28782201
0.24091603
0.30613291
0.21669063
0.21142934
0.16876793
