kfr_hisp_pooled_p50
""
""
""
0.50611556
0.38785133
""
""
""
0.53307652
""
""
""
""
""
""
""
""
""
""
""
0.64239782
0.4615472
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52419776
0.64000601
0.47519132
0.30428085
""
0.41247088
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51330811
""
""
0.5759871
0.35739088
""
""
""
""
""
""
0.58727205
0.46868646
""
""
""
0.48401421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36819822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52145922
0.5490998
0.55924475
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4946638
""
""
""
""
""
""
0.60714018
0.48281789
0.47873381
0.4126443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53672314
""
""
""
0.3305836
""
""
""
""
""
0.41789523
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44987181
""
0.37662217
0.58234113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45945284
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32507285
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39575893
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45440426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50153774
""
""
0.4174453
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39266822
""
""
""
""
""
""
""
""
""
""
""
""
0.42484888
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41514301
""
""
""
""
""
""
""
""
""
0.47209311
0.55561912
""
""
""
""
""
0.23861849
""
0.3228122
""
""
""
0.44858527
""
""
""
""
""
""
""
""
""
""
""
""
0.57406682
""
""
""
""
