kir_white_female_mean_se
0.017829696
0.029623834
0.016237848
0.015882112
0.012702089
0.016871536
0.017658841
0.0246324
0.011189884
0.017121438
0.02625441
0.03501277
0.022592725
0.022098739
0.015269839
0.01746395
0.019602055
0.024916476
0.01559661
0.017050156
0.015018154
0.013485404
0.0175189
0.021176884
0.013893829
0.016075371
0.019826548
0.017540783
0.016941853
0.027868874
0.016772671
0.01741772
0.022355491
0.012661907
0.019105213
0.021358358
0.026470887
0.020817032
0.052748252
0.016856762
0.015949335
0.01547174
0.020154847
0.026345817
0.047368336
0.040070198
0.040179115
0.01822062
0.024150789
0.035288099
0.030574977
0.023395816
0.027998338
0.015693635
0.020044265
0.017722381
0.014518076
0.01543531
0.023654044
0.015344433
0.016652783
0.014244423
0.020481056
0.015258736
0.013940594
""
0.044124365
0.036609661
0.032568295
0.024909975
0.03657217
0.0353515
0.029794103
0.021998625
0.023464451
0.038624536
0.027911033
0.030264793
0.028784644
0.018070696
0.038860869
0.031394973
0.017671134
0.0501329
0.022909425
0.01521015
0.012196694
0.019501677
0.017577978
0.016901189
0.016084949
0.011908903
0.015016306
0.012448717
0.012373757
0.015241624
0.031547483
0.020427514
0.016349126
0.01856035
0.017196316
0.016000895
0.013285635
0.015979752
0.014299522
""
0.023747953
0.026545523
0.021618111
0.020951873
0.01901309
0.023069037
0.01978429
0.017465968
0.017927863
0.02557214
0.020827405
0.018010002
0.0191132
0.023581384
0.019749273
0.019585494
0.017614467
0.01856425
0.020524116
0.017901996
0.015429109
0.026906352
0.018502673
0.016186776
0.073957764
0.023165913
0.020422589
0.045954559
0.042495266
0.039964296
0.021119637
0.058165349
0.023778116
0.02232659
0.021405339
""
""
0.021674365
0.026692363
0.023797967
0.023706036
0.029075181
0.024146233
0.019097667
0.019692704
0.025488157
0.03376263
0.021765769
0.031064948
0.019160448
0.029731506
0.031120824
0.028353641
0.024433855
0.020117221
0.028139738
0.014261691
0.013130691
0.02640699
0.018538415
0.023649985
0.023338785
0.026085012
0.018092861
0.02131984
0.016677015
0.015717594
0.016948197
0.019706488
0.017333195
0.01787187
0.016936766
0.019361693
0.033715457
0.031133337
0.027702434
0.034818955
0.026547102
0.0281699
0.018948063
0.039610367
0.023931608
0.019203546
0.022834539
0.031699538
0.024573855
0.025584653
0.02243023
0.019559149
0.02638399
0.021012602
0.028455274
0.028160295
0.027221341
0.020395713
0.03161392
0.028241828
0.02638163
0.023008395
0.046244562
0.038988408
0.013633328
0.013480595
0.014653169
0.016310699
0.016376244
0.017251058
0.015524593
0.01703001
0.013832336
0.013507367
0.017892879
0.022897225
0.015162604
0.019657742
0.018840153
0.015114504
0.02474444
0.019303389
0.013614932
0.023448069
0.025772259
0.030398017
0.02718276
0.026311195
0.023130458
0.020006269
0.014852676
0.017432244
0.019872105
0.022996651
0.020427126
0.020252666
0.016614653
0.028345797
0.023663713
0.033157181
""
""
0.034941219
0.023756141
0.03270926
0.032151274
""
""
0.065945745
""
0.035430782
0.016301919
0.020619893
0.016304765
0.017077561
0.016905507
0.016681148
0.014066658
0.021697719
0.022613019
0.01717731
0.019048145
0.025906341
0.016418805
0.017290551
0.014036152
0.016811132
0.024414677
0.014990471
0.016059233
0.017157707
0.021778533
0.020086296
0.019300178
0.015506138
0.02258311
0.016320858
0.015098677
0.030928064
0.018196741
0.016340952
0.019268814
0.019609561
0.042288668
0.025748622
0.025836857
0.021136425
0.043905191
0.020861888
0.019349558
""
0.020152312
0.019710395
0.017129572
0.028603619
0.029731479
0.018215219
0.030050762
0.018047573
0.022243887
0.025175212
0.022340296
0.029058995
0.023723474
0.015679115
0.022909153
0.017693462
0.017791411
0.01429798
0.014389416
0.015058006
0.016456306
0.018566996
0.019293021
0.02669332
0.017467659
0.015380662
0.014353719
0.022794819
0.033830285
0.02089357
0.020467112
0.020672355
0.021712122
0.019935401
0.017814625
0.025312262
0.020433728
0.023982245
0.025272386
0.032300804
0.027865639
0.017944396
0.017584551
0.02714582
0.014561987
0.016206637
0.024469405
0.019228665
""
0.062598146
""
0.030156054
0.058823306
0.055405237
0.045891047
0.028126933
""
0.029157287
0.026918702
0.022504607
0.029682102
0.016877467
0.031006636
0.020351235
0.016044378
0.011910237
0.018744558
0.020801859
0.026938796
0.019538527
0.037265856
0.023578804
0.015042203
0.018839261
0.015394648
0.015582322
0.029405881
""
0.028062392
0.01710815
0.028023373
0.027996989
0.017512964
0.016380072
0.013458199
0.014103099
0.022238361
0.015554396
0.023163816
0.017993284
0.011393338
0.01580595
0.015726523
0.017342743
0.020908581
0.015396819
0.02003523
0.027739592
0.02839238
""
""
""
0.05808099
""
""
""
0.050332054
0.040989082
0.03316085
0.020804759
0.042679247
""
0.030265851
0.022699077
0.043860927
0.051844757
""
""
""
""
""
""
""
0.030119477
0.04753387
0.039378963
0.035274494
""
""
""
""
""
0.034716275
0.024271673
0.04226888
0.069186926
0.040113129
0.032983419
""
""
0.031560749
""
0.022200154
0.03760663
0.021329591
""
""
0.037387468
0.018081428
0.017663963
0.029372057
0.019828018
0.033361617
0.016981751
0.015726527
0.015898287
""
0.029879119
0.028834628
""
0.026859805
0.041309379
0.034311555
