grad_other_pooled_p100
0.43261769
""
""
0.51008832
0.64528728
""
0.21764955
""
""
""
-0.26401401
0.47073123
""
""
""
""
""
1.7935995
""
""
0.80576968
0.42142555
-0.46419191
""
0.44266295
""
1.8987375
0.33601663
0.56947243
""
""
""
0.34125942
0.57771116
""
0.53185183
""
""
""
""
0.82892823
""
""
""
""
""
0.63555038
1.4475276
0.64442402
""
0.11540767
1.0744102
""
""
""
0.47556564
""
""
""
""
""
0.48245844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43514028
""
""
""
""
0.61565655
""
""
0.82772839
0.37420583
0.48131877
""
""
""
0.41642252
""
""
""
0.63180315
0.57915288
0.83717448
0.35541153
0.66614211
0.39608297
0.02742517
0.68381089
0.20743135
0.42621535
0.52598584
""
0.42825547
1.3018013
0.09437947
0.86412746
""
0.30257958
0.33552578
0.67223805
""
""
""
0.2790015
""
""
0.5333482
""
0.60034281
1.8432063
""
""
""
0.31593066
""
""
""
0.56897533
""
0.059603214
0.85152048
""
""
0.87903696
0.092793204
""
""
""
""
0.5200693
""
""
""
""
0.6035192
""
""
0.70071018
0.023696003
""
0.71092969
""
""
""
""
0.45072374
0.22481202
""
0.44424835
-0.0045256265
""
1.3303806
0.17197256
0.4496952
0.24903658
1.1567219
0.4736467
""
""
0.3583149
0.11362989
""
-0.23367208
""
""
0.56507456
""
""
0.29078805
""
""
0.81837279
""
""
0.1729293
0.75779617
""
""
""
""
0.55190468
0.64798278
""
0.53329104
-0.057033814
""
""
0.43245551
0.75623924
0.35014683
""
""
0.08211872
0.20931584
0.71597898
""
""
0.17525078
0.39232376
0.36122712
0.44032481
""
""
""
""
0.96804094
""
0.65645379
0.35832223
0.49598044
0.039310835
0.67514843
0.52806187
0.37198639
0.5026505
""
""
""
""
""
0.44333741
""
""
0.55120176
""
""
0.61350632
""
""
0.72101766
0.22176781
""
0.324462
0.4562659
0.5778358
1.2970928
""
0.010407592
""
""
0.42730352
""
0.7620939
""
0.69201851
0.41707975
0.59275794
0.72521174
0.53192544
0.45157954
0.394638
0.44296992
0.40253639
1.207126
""
""
0.62965983
""
""
0.40973926
-0.046329405
""
0.93222266
0.45636103
""
""
0.50247353
0.50392205
""
0.64220333
0.48764682
""
""
""
""
""
""
""
""
""
""
""
0.69188285
0.41948545
""
-0.40700653
-0.12325404
""
""
""
""
0.70245165
""
""
""
""
-0.65050513
0.22827876
-0.10364912
0.20005074
0.52350301
-0.0077756457
0.69143289
""
0.8189984
""
""
""
0.10795626
0.72276294
""
-0.0090306858
0.34611845
""
0.26839772
0.14496109
0.4426899
""
0.50762767
0.44390723
1.7742702
""
0.4947007
""
""
0.15348285
0.4644646
""
""
""
""
""
""
0.26442233
""
""
""
""
3.9148903
""
""
""
""
""
""
-0.022936229
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65521038
""
""
""
""
""
""
0.33946007
""
""
""
0.88597476
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81983054
""
""
""
0.41183519
""
""
""
""
""
0.83011436
""
""
""
""
""
""
""
""
""
0.32683223
""
""
0.44303501
""
""
""
""
""
""
0.22169875
""
""
0.015529797
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14405447
0.22905229
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0383016
0.5329392
0.6256299
""
""
""
""
0.38530645
0.44979325
0.40524492
-0.35278216
""
""
""
0.47697914
""
0.18085247
""
0.65422297
""
""
0.34564272
0.39864996
0.0068552322
0.014690384
0.47870788
0.57009548
""
-0.045670722
0.31659225
""
""
""
""
""
""
""
0.45399144
""
""
-0.062749952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45685601
""
0.45883393
""
""
""
-0.064692564
""
""
""
""
""
""
0.18158843
0.49196634
""
0.45367038
0.41050437
0.058814023
""
""
""
""
""
""
""
""
""
""
""
-0.085904941
""
""
0.466809
""
""
""
""
""
1.3077382
""
0.28420192
0.3634946
0.49858785
""
1.1257781
0.2937274
1.6421155
0.27945992
""
""
0.35402751
""
1.2346809
0.52561468
-0.020797161
2.2836664
""
-0.32977042
""
0.24786049
""
""
""
""
""
""
""
-0.049404483
""
""
""
""
0.77300799
""
""
1.5756001
""
""
""
""
""
""
""
""
0.52853596
""
""
""
""
""
""
""
0.17548943
""
""
""
""
""
0.33833972
0.19126534
0.1380088
""
0.27898639
""
""
""
0.4554396
""
0.44974259
""
0.66692245
0.64674133
""
0.88985914
0.30863544
""
0.0061736731
0.3891021
""
""
0.60369849
""
""
""
""
""
""
""
0.16170961
0.25491807
""
0.26343122
""
""
""
""
""
""
0.31196815
""
""
0.5367732
0.12914716
0.29906744
""
0.085799851
0.375074
0.37410375
0.42083523
0.46338585
0.28814593
0.40113521
""
""
""
0.78977287
0.37667185
0.27589729
0.41091684
""
""
0.18698137
""
0.16721642
0.32994902
""
""
""
""
0.47927111
""
0.16148131
0.43076333
""
0.50345683
""
0.64170134
0.40899372
""
""
0.26478449
""
""
""
0.93012393
-0.15405934
0.32000428
