frac_years_xw_hisp_male
0.71412116
0.62993944
0.56694293
0.67660028
0.66560924
0.5900563
0.6722284
0.60894352
0.54724288
0.66765308
0.65781391
0.67277855
0.50966632
0.64924055
0.60626185
0.55521756
0.40149179
0.63070673
0.51701015
0.58874184
0.60505223
0.65549773
0.61072087
0.58617032
0.65145195
0.6160332
0.61465293
0.6371842
0.71796137
0.58569437
0.65231234
0.68440902
0.72549224
0.68185258
0.63983124
0.63884324
0.57908756
0.63322508
0.62413138
""
0.66987967
0.71670043
0.60813445
""
0.66365367
0.66026694
0.80331719
0.75849491
0.73718804
0.72442222
0.62868965
0.72859281
0.65170914
0.6692546
0.58412719
0.7205115
0.68041319
0.70728278
0.58049548
0.65309536
0.5788964
0.68566716
0.58907765
0.5973497
0.61645585
0.70263362
""
""
0.61005872
0.6393612
0.6813575
0.60850471
0.70397228
0.64951026
0.63408679
0.62247831
0.59766513
0.63123447
0.54402733
0.70164019
0.62329262
0.67605078
0.68877339
0.73505658
0.6802963
0.67531973
0.6021564
0.68533301
0.64928669
0.60495913
0.64056116
0.59434772
0.62102538
0.71837652
0.500054
0.44403973
0.61878484
0.65119612
0.71046764
0.63595968
0.70157629
0.81831801
0.72887671
0.61640769
0.71659714
0.71361321
0.67293543
0.70891494
0.50739902
0.63036221
0.66535836
0.66963989
0.69967347
0.46957207
0.68168038
0.68984675
0.69338787
0.63397473
0.64202571
0.4720104
0.59745514
0.57976252
0.69851094
0.58026677
0.60946399
0.62646639
0.64178014
0.51190543
0.59660888
0.69163567
0.63809937
0.62494975
0.63864934
0.56138659
0.64528251
0.63250196
0.63092923
0.68677324
0.54731631
0.57042265
0.6349256
0.64805895
0.37303397
0.53496134
0.61001557
0.56610465
0.62859178
0.63266665
0.61633867
0.54546922
0.54015851
0.68626225
0.66207784
0.66993284
0.68067014
0.71435869
0.65073925
0.67471337
0.50843072
0.60063261
""
""
0.61976093
0.76640236
0.49879721
0.7997703
0.76835907
0.72023392
0.69777977
0.83297575
0.81358296
0.8344416
0.74470174
0.83048391
0.66958684
0.75303108
0.71896362
0.76903403
0.60920966
0.76582938
0.65896755
0.63628709
0.76024681
0.62949914
0.68543977
0.76384568
0.6083107
0.63627267
0.72277588
""
0.70527112
0.63959461
0.72959888
0.54577547
0.71556789
0.69518268
0.80184025
0.80585462
0.81791919
0.762187
0.75444192
0.70483053
0.67218632
0.72378647
0.73400748
0.80344844
0.72335517
0.6995185
0.68750691
0.71959794
0.67585933
0.73513424
0.63185859
0.6903649
0.81718141
0.7599988
0.82693952
0.77688813
0.68105727
0.75148076
0.69026846
0.73040044
0.6798749
0.70508862
0.7512809
0.77276707
0.69288933
0.71659464
0.79795766
0.79685169
0.7520321
0.6381889
""
0.60927242
""
0.54204679
""
0.74740887
""
0.54456323
0.69009584
0.60116339
0.63955599
0.65181857
0.69269031
0.64914495
0.63310236
0.74466884
0.56222045
0.72466779
0.78681821
0.73112202
0.62074286
""
0.56005311
0.68652999
0.63811743
0.71540743
0.73439866
0.62498504
0.69695133
0.708606
0.76201075
0.73139459
0.6899491
0.74721497
0.7809279
0.72014123
0.76389086
0.77063113
0.66393024
0.67190289
0.45051068
0.6615811
""
0.67027873
0.66805917
0.68851709
0.52223909
0.6386171
0.67038232
""
""
0.70750242
0.71207017
0.60669535
0.71192253
0.73705322
0.70144367
0.71554631
0.62894803
""
0.62495768
0.65261668
0.6896373
0.61720389
0.57354885
0.68960661
0.58552647
0.64559561
0.76603043
0.67993128
0.67617804
0.72339875
0.73577756
0.80439091
0.7648198
0.63778478
0.75683457
0.75370342
0.73900682
0.78472966
0.60108995
0.80977732
0.73308736
0.72248268
0.69794399
0.75097227
0.71732306
0.66570145
0.72342211
0.77994323
0.76364058
0.70352829
0.71638334
0.75238359
0.6934219
0.79564959
0.78366721
0.83155972
0.79113895
0.79734832
0.78224975
0.83018386
0.71351123
0.75088418
0.79013401
0.48969409
0.69263566
0.78753549
""
0.67764509
0.73041606
0.76993293
0.71945083
0.55097944
0.55301875
0.54753923
0.52605879
0.55199462
0.66534847
0.55318344
0.66645133
0.53766477
0.72556102
0.63379377
0.57151967
0.61488831
0.65014935
0.63942838
0.63570786
""
0.75784504
""
""
0.65997154
0.60088629
""
""
0.53052992
0.72683227
0.66727048
0.68072987
""
""
""
""
""
""
0.58672851
""
""
""
""
""
""
""
""
""
""
""
0.70480752
0.59455603
""
""
0.61680859
0.6341179
""
""
""
""
0.70206046
0.60149699
0.55384964
0.55199254
0.65746158
0.63180339
""
0.75555074
""
0.64222699
0.63804352
""
""
""
""
0.4985503
""
""
""
""
""
""
""
0.60858548
0.57161897
0.65404564
0.64055026
0.63836795
0.66064924
0.58161235
0.7446695
0.73846853
0.54903084
0.63311291
0.52931279
0.69307029
""
""
""
""
0.75641644
0.79959273
0.75808567
""
0.56365126
0.66877574
0.68828064
0.62452322
0.72530091
0.71369189
0.48177451
0.78060663
0.65056831
0.61480945
0.78842223
0.72175795
0.69979179
""
""
""
0.80079377
0.74765503
""
""
0.8325752
0.75886595
0.60884023
""
""
""
0.69883829
0.67985392
""
0.7699635
0.64875478
0.67200303
0.73977745
0.60566115
""
0.68561077
0.73169816
0.80438077
0.75292856
""
0.67369545
0.76423597
0.80351728
0.6970253
""
""
""
""
""
0.80521065
0.67628413
""
0.63651294
0.7639702
0.73653936
0.78589678
0.68929154
0.6794107
0.73451024
0.73963785
0.63000667
0.80652386
0.8077563
0.59815681
""
""
0.72245777
0.55055112
0.66164917
0.55455703
0.61966264
0.55205655
0.55364436
0.65373403
0.60260057
0.62358099
0.62963545
0.73050267
0.61635828
0.66562855
0.67224807
0.80386895
0.66849679
0.56074691
0.67157823
0.361146
0.68029809
0.67034101
0.72116792
0.7846157
0.71417701
0.69782645
0.75889081
0.73244691
0.64015007
0.61990118
""
0.73087943
0.7121585
0.69976526
0.66172457
0.65882319
0.73689991
0.61924058
0.73261118
0.75949389
0.71081829
0.68904424
0.77912891
0.63189846
0.83670509
0.74581397
0.7409848
""
0.7886194
0.75100577
0.73816204
0.4820067
0.71716499
0.77145374
0.7691341
0.72468638
0.80970788
0.77088732
0.74936593
0.83636761
0.78414428
0.6970048
