grad_white_male_p100
0.44994512
0.29888418
0.27185047
0.56303912
0.12739745
""
0.87055165
0.45100138
0.19042195
0.32584232
0.44276068
-0.044304337
-0.11796854
-0.050262392
0.48146948
0.41879982
0.42747694
""
""
0.083853871
-0.029166184
0.19741346
0.31987825
0.22419882
0.44050664
0.39086363
0.066823244
0.42574689
0.12139106
0.048531339
0.44571018
""
0.046602659
0.33534023
0.18278508
0.46716449
0.38074425
0.0083709825
0.4747104
0.39977381
0.26761088
0.21559733
""
""
0.32547531
1.0740464
0.56568766
0.43376186
0.42308697
0.046297703
0.35345763
0.26649919
""
-0.00051452708
0.12938082
1.2045014
0.036072526
0.28482902
0.1855337
""
0.31525925
0.62914938
0.35936111
0.46894041
0.046343897
""
0.27942798
""
""
0.25853795
""
""
""
""
0.32759553
""
""
0.45235601
0.13284069
-0.075224325
-0.0054726554
""
""
0.074666835
""
""
""
""
""
0.56926465
""
""
""
""
""
""
0.0016676286
0.28244156
0.34936374
0.46299517
0.12927431
-0.027719937
0.067992911
0.24811745
0.23126189
0.25387475
0.22923468
0.082856648
""
0.13551244
0.15929271
0.26414096
0.064069204
0.56553894
0.37581399
0.77729833
-0.28886417
""
0.28833565
0.63074082
0.6889841
0.44315326
0.95482796
0.20819278
0.3235015
0.32642698
0.15580907
0.70806897
0.73667306
0.82876217
""
0.39776471
0.78589582
0.23943761
0.11748057
-0.0054161493
0.37512124
0.33981788
0.22524489
-0.089728467
0.21922769
0.70214576
0.67301899
0.058187276
-0.068523578
0.76693219
0.45909807
0.42042971
0.58442134
""
-0.017248658
-0.16932276
0.47905919
0.41072544
0.20080672
-0.042698383
0.30306658
0.44958395
-0.19743654
0.26893666
1.5103768
0.29506499
0.083321892
-0.17434727
0.86141962
0.60688478
0.021202618
0.37881416
0.40130547
""
0.31104523
0.27077407
0.8080315
0.34619364
-0.03540105
2.3512056
0.35591117
0.15392922
0.26873699
0.40942928
0.25255671
0.1374861
0.31209537
0.28031334
1.9872386
0.078903064
0.27470925
""
0.054792911
0.27578679
0.0041280515
-0.025122212
0.23942406
0.22063102
0.21107173
0.33370942
-0.0073812446
0.20155075
0.18875119
0.64794153
0.31449765
0.38415647
0.11187319
0.56020004
0.30710867
0.0085828044
0.31839859
0.74339777
0.37434283
0.089092419
-0.0085587315
""
0.2757872
0.20596611
0.26704389
0.26414916
0.2071815
0.63337272
