kfr_stycz_pooled_pooled_mean
0.41935453
0.4000307
0.38808787
0.44272473
0.42979252
0.37775329
0.42030621
0.41440338
0.41514674
0.41698974
0.41662279
0.44941589
0.4145976
0.40858993
0.42389604
0.42735314
0.4232882
0.42742679
0.41408479
0.35376132
0.38207194
0.36160254
0.40522248
0.38696304
0.47886544
0.34432408
0.40562481
0.40287623
0.43957657
0.40815765
0.40740207
0.45219475
0.47136754
0.43247956
0.35901949
0.42259482
0.41654581
0.41531101
0.36634406
0.32343879
0.41042677
0.39893049
0.44306597
0.50846142
0.39052889
0.36300343
0.44766277
0.51246876
0.47420055
0.43047902
0.48070237
0.48659006
0.4084321
0.37966698
0.42113855
0.41867721
0.4417595
0.50855219
0.42288449
0.37344
0.40759459
0.44246507
0.38502505
0.43550864
0.39781499
0.41300023
0.40100351
0.3976666
0.41662556
0.39849031
0.34746537
0.35973465
0.31986484
0.4187353
0.38391703
0.44708747
0.42008537
0.41538882
0.43054619
0.39899111
0.35989013
0.45333594
0.43985784
0.44015196
0.47848421
0.44716322
0.43913391
0.42105463
0.45677498
0.42392176
0.44421008
0.40808263
0.43241009
0.43515325
0.4141477
0.4057816
0.42824468
0.42088759
0.43733433
0.42007267
0.43439117
0.43987367
0.4372749
0.44855881
0.4187642
0.43847898
0.40069452
0.43368766
0.40194142
0.40030375
0.40617079
0.38201004
0.41649958
0.34158596
0.42556721
0.43732631
0.40601438
0.3636733
0.37681928
0.33801854
0.38505638
0.40058923
0.38017389
0.3893542
0.39495227
0.40769136
0.39729092
0.39967966
0.34597746
0.37322056
0.46016011
0.38716796
0.40966949
0.40947178
0.45244768
0.38905221
0.42015994
0.36757192
0.35658574
0.38433823
0.40409833
0.40320551
0.3647283
0.38865504
0.352476
0.35195485
0.41800663
0.39826313
0.37606791
0.36949995
0.42455721
0.45041266
0.40204877
0.37480256
0.41559035
0.42257583
0.39673752
0.38901311
0.42136896
0.43593374
0.40278167
0.4203133
0.50019038
0.49487367
0.42940202
0.54232103
0.47966531
0.47885382
0.4194524
0.45777684
0.48381558
0.47147089
0.45596477
0.46147943
0.43440634
0.43297344
0.45992756
0.50461417
0.45799297
0.43625504
0.42803475
0.4185009
0.45058665
0.41990742
0.40795431
0.49787164
0.422631
0.50905257
0.44437158
0.41089168
0.42562807
0.45301202
0.4788979
0.46812615
0.48961404
0.489925
0.47511372
0.50563669
0.47620568
0.48381299
0.45906419
0.48837233
0.48785892
0.44812664
0.41606003
0.49430621
0.48334578
0.46523592
0.45982549
0.47276556
0.45935443
0.51618248
0.49756899
0.47840112
0.50554562
0.47581229
0.45037192
0.47483069
0.4540782
0.45181316
0.44007275
0.49043691
0.41956115
0.42363906
0.47829646
0.44174105
0.49177212
0.48339266
0.53484333
0.44762254
0.46132845
0.44657177
0.42827272
0.49495846
0.47011241
0.44070995
0.4372772
0.45461324
0.44352162
0.42452276
0.43156743
0.47936594
0.45318002
0.4862358
0.4592509
0.47629493
0.45124233
0.48897886
0.45249355
0.46376991
0.51488358
0.46257135
0.4576253
0.4888202
0.46068022
0.47416049
0.45397538
0.52951217
0.49022293
0.48884201
0.48157439
0.52480507
0.52997351
0.51665372
