hs_white_pooled_mean
0.87253612
0.87315136
0.85538357
0.87840843
0.87455755
0.8863883
0.86548096
0.83491004
0.89199007
0.86199385
0.83410311
0.88233286
0.85448819
0.84811616
0.84951097
0.86893243
0.85449904
0.87855536
0.86904567
0.83881474
0.87157297
0.86232126
0.87918252
0.87918252
0.8946147
0.84783173
0.86438841
0.88390946
0.88976127
0.8991335
0.89284974
0.91677731
0.91035473
0.90356255
0.88745707
0.84162021
0.81142879
0.85037565
0.87708241
0.82167852
0.86524981
0.84019309
0.86358839
0.81366241
0.84948486
0.88091087
0.87966591
0.8357991
0.8773756
0.84805048
0.85842723
0.85461074
0.84542912
0.82935798
0.91245234
0.86909503
0.88111532
0.82577938
0.89809269
0.87507355
0.88026911
0.89244848
0.89512086
0.8559978
0.83147126
0.85162407
0.82621485
0.85331672
0.86258346
0.85836208
0.83542287
0.82325923
0.84312034
0.89478147
0.85472298
0.86949259
0.83263373
0.82577354
0.79351526
0.87560833
0.86452317
0.86956894
0.83833843
0.87493807
0.87358397
0.83677822
0.86362535
0.85629714
0.8577745
0.82968271
0.85750657
0.84962153
0.89148402
0.8463887
0.84757745
0.79756409
0.86159158
0.80649334
0.85944182
0.82689011
0.85702831
0.8958804
0.87567198
0.87348139
0.85720515
0.87057751
0.86337632
0.85345757
0.83337015
0.84654427
0.88023871
0.87644017
0.89446884
0.8149783
0.87329036
0.85842508
0.86277777
0.81929654
0.83932626
0.8629685
0.84937805
0.82380128
0.82388818
0.84209853
0.86137837
0.87864661
0.87074006
0.84568799
0.80059534
0.82082975
0.88742018
0.81793815
0.85452878
0.83076048
0.82426137
0.83236527
0.82167983
0.85415751
0.82282585
0.90528101
0.88794965
0.84384489
0.82457381
0.85008383
0.86297959
0.86898476
0.87602013
0.86061823
0.85754371
0.86392212
0.83933556
0.86807352
0.85033816
0.88061631
0.86719525
0.85972136
0.86364561
0.88590932
0.83312416
0.8975718
0.89351088
0.88023686
0.91372639
0.91989946
0.90048623
0.93348324
0.89973348
0.87659711
0.86175472
0.86482453
0.89596248
0.8879177
0.85321504
0.87871099
0.8436116
0.86678922
0.87180811
0.88343477
0.85813123
0.88593352
0.86202645
0.84660697
0.87271196
0.85113972
0.84109831
0.88431907
0.85556269
0.87458891
0.86452454
0.84436047
0.8450011
0.85485536
0.87516391
0.83768499
0.88686675
0.89109319
0.89220077
0.89480519
0.89263815
0.86604995
0.86416548
0.78296894
0.83876568
0.86553282
0.86027807
0.88429463
0.88082331
0.86027884
0.85681731
0.87898308
0.84211177
0.88035637
0.89410847
0.85552186
0.89776349
0.85216576
0.8869198
0.89550269
0.8871882
0.86616296
0.90946627
0.90687913
0.85286194
0.86630088
0.87808764
0.86312973
0.89850008
0.90984297
0.91997957
0.88518924
0.87639219
0.90219235
0.87593359
0.89454573
0.88793468
0.88518131
0.90266454
0.88870209
0.84236902
0.85096538
0.87949646
0.87129736
0.88322103
0.86925083
0.9151752
0.8675794
0.89639503
0.89651877
0.87630832
0.88342524
0.91735905
0.8797695
0.8825469
0.93353003
0.87628531
0.88490909
0.84993845
0.90906167
0.85552514
0.90775073
0.86244291
0.9154402
0.85598844
0.88193583
0.90418959
0.94381154
0.92897785
0.94133103
0.92226976
0.90548849
0.87062806
0.90843654
0.8501392
0.87523592
0.90199983
0.90115941
0.89015377
0.89426303
0.86925912
0.865668
0.91135889
0.91614366
0.90419888
0.92554098
0.88196301
0.85076851
0.89901793
0.92996192
0.90856946
0.92045242
0.87869
0.89625114
0.89643937
0.88388973
0.87702507
0.89795357
0.91314393
0.90215731
0.88600683
0.88819081
0.91027057
0.844491
0.87019879
0.88971472
0.88574755
0.89157814
0.90869504
0.90410501
0.91737747
0.90175772
0.89246547
0.90327579
0.90075672
0.89648598
0.90226465
0.89732307
0.90070009
0.90456122
0.90650815
0.89958179
0.89540172
0.90445948
0.91962558
0.89194787
0.91379607
0.9144007
0.90211266
0.90635771
0.88987982
0.90486985
0.90002352
0.90107298
0.88808346
0.91055554
0.90237182
0.93657559
0.89559668
0.85484529
0.84163743
0.89496773
0.85334593
0.90170968
0.91030097
0.90811467
0.88793153
0.881576
0.83277631
0.88435102
0.89292175
0.85747081
0.87336975
0.86898261
0.8638134
0.90056926
0.90021878
0.89277661
0.88192552
0.85633558
0.83270186
0.82776093
0.87112552
0.87925375
0.90294147
0.8992098
0.922261
0.84866548
0.88282913
0.86646265
0.82412207
0.89491087
0.88920969
0.89232814
0.91288775
0.92561752
0.90436751
0.92554009
0.88274652
0.8819226
0.872491
0.9087556
0.87880665
0.86409223
0.88058466
0.8902269
0.83311659
""
0.88868386
0.86636573
0.90110981
0.88922775
0.90982431
0.91113442
0.89304733
0.88563281
0.93682003
0.90172678
0.89261615
0.90537918
0.90525711
0.86230892
0.90280235
0.91117257
0.8773151
0.88677454
0.89684975
0.91715556
0.90771377
0.89944494
0.9172262
0.85682964
0.89429998
0.89680225
0.91066122
0.89004439
0.87828755
0.89388883
0.90209937
0.88132435
0.90294683
0.90314412
0.83962214
0.83870578
0.88791323
0.86020792
0.89778686
0.90474272
0.90881318
0.91522992
0.89336157
0.91210079
0.87536919
0.91253626
0.91119969
0.89329606
0.91644281
0.90280569
0.88510984
0.97019041
0.96898097
""
0.84384871
0.87995332
0.89886338
0.86902773
0.84963727
0.90373087
0.90054989
0.88928783
0.90171355
0.89698935
0.89468938
0.88861299
0.91246217
0.90247357
0.88741016
0.90413982
0.87385058
0.87286717
0.96541858
0.88984311
0.88081336
0.89976406
0.89074421
0.88145894
0.88855612
0.87723881
0.87899661
0.91992801
0.92397982
0.89308882
0.90653926
0.89903837
0.92124748
0.92121512
0.86827993
0.90800858
0.89270777
0.86143148
0.89615643
0.8825435
0.91081536
0.90152514
0.90031344
0.86781806
0.94763494
