staycz_other_female_mean_se
0.072830223
0.055370193
""
""
""
""
""
0.040676523
""
""
""
""
""
""
""
0.057981361
0.086161867
""
""
""
""
0.068792053
0.054956049
0.10711648
0.07717815
0.066570811
0.083776511
0.070364885
""
""
""
""
""
""
0.059893802
0.067463614
0.025599459
""
0.072111592
0.037998937
0.070003003
0.075468875
""
""
0.0266224
""
""
0.083326831
0.032417595
""
0.039819833
0.061130084
""
""
""
""
0.071068466
0.093615942
0.057034504
""
0.075098999
0.10118334
0.057302307
0.10003304
""
""
""
""
""
0.013473623
0.10287555
""
""
""
0.028297821
""
""
0.039751668
0.044221714
0.063065462
0.079648457
""
""
0.044169821
0.11547465
""
""
""
0.11590382
0.068084568
""
""
""
""
""
0.11691436
0.092771411
0.030403405
0.038708135
0.083042949
""
""
0.097878642
0.0077866348
0.036756575
0.0538604
0.015831934
0.037571333
""
0.042257156
0.042966567
""
""
0.094983183
0.034936715
""
""
""
0.11132157
""
""
""
""
""
""
""
0.076948576
0.057754599
0.097136281
""
""
""
""
0.064954199
""
""
0.059525259
""
""
""
0.08976312
""
""
""
""
0.062184885
""
""
""
""
""
""
""
0.061710674
""
""
0.073257819
0.076708466
""
""
""
""
0.1136126
""
""
""
""
""
0.080800802
""
0.025517264
""
""
0.069157898
""
""
0.035367802
""
""
""
0.09662015
""
0.030928221
0.072026752
""
""
0.0073747444
""
0.068096824
0.025949927
0.072941773
""
0.0093223816
0.068473145
0.029679125
0.014615237
0.074773028
0.034526914
0.054180413
0.10252958
0.015977787
0.031985756
0.066435158
0.072817951
0.0038966173
0.04179702
0.022189934
0.077176884
0.042429354
0.024550442
""
""
0.016937066
0.035820413
0.042386256
0.0069410182
0.020539425
""
0.0086929901
0.0074458914
0.054112397
0.0082152765
0.0063280337
0.010739367
0.013055446
0.025652708
0.009772934
0.019975869
0.0082259374
0.025727842
0.027456744
""
0.052921627
0.011518003
0.016880456
0.015984681
0.034399912
0.054700915
""
0.024640054
0.053504657
0.012899855
0.02605897
0.033854939
0.018557442
""
0.014468241
""
""
""
0.030492244
0.051243488
""
""
""
""
""
""
""
0.10425742
0.016682519
""
0.029556105
""
0.12459653
0.013203342
0.077927791
0.077680536
""
""
""
""
""
""
0.018182909
""
""
""
0.098062895
0.031945784
""
""
""
0.048451487
""
""
0.08921326
0.085949771
0.11471963
""
""
""
""
""
""
0.044168197
""
""
""
""
""
""
""
""
0.093306527
""
0.03915666
""
0.018896077
0.016395926
0.042765304
0.039647512
0.017939398
0.02268385
0.049324475
0.04620691
0.03349239
0.022425676
0.035062123
0.020211598
0.037244122
""
0.029721932
""
0.020726748
0.011511122
""
0.048495717
0.048214257
0.033078946
0.043164056
0.072433308
""
""
0.014563387
0.021716969
0.06366618
""
0.085569717
""
""
""
""
""
""
0.044040363
0.070272252
0.014866373
""
0.056272183
0.095170036
""
""
0.039780393
0.028441302
0.035954464
0.085076608
""
""
0.034738127
0.035330828
0.055455405
0.012376929
0.057684943
0.071379095
0.022986347
0.10420255
0.01382063
0.028132264
0.016607421
0.026948759
0.017160423
0.026326209
0.095124848
0.052233338
0.033987217
0.033038929
0.033258557
0.022157166
0.11531281
0.086826861
""
""
0.024913764
0.081749797
0.080575228
""
""
""
""
""
""
""
0.068261549
0.071961299
""
""
0.053630564
""
""
""
0.097605564
0.10097044
""
""
""
0.057918362
""
0.070490539
0.067856319
""
0.032873232
0.055799473
0.094692774
0.041743625
0.059977505
""
0.024082487
""
0.020555358
0.10008926
""
0.038612958
""
0.052820418
""
""
""
""
""
0.015945863
""
""
0.054770019
0.05031829
""
""
0.087324597
""
""
""
""
0.044349939
0.074311838
0.063534923
""
0.01913693
""
""
0.067245871
""
""
""
0.018997673
""
0.057118393
""
""
""
""
""
0.043560829
0.036512353
""
0.10008164
""
""
""
""
""
""
""
""
""
0.1054232
0.033035502
""
""
0.054820638
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030228263
0.04612023
""
""
0.058904205
""
""
""
""
0.080498599
""
""
""
""
""
0.027168155
0.062016457
""
""
""
0.093296312
""
""
""
""
""
""
""
""
""
0.097644635
""
""
""
""
0.080196552
""
""
""
""
0.064523056
0.089825645
0.092245057
""
""
""
""
""
""
0.063818686
""
""
""
""
0.010771164
0.0040748338
