hs_hisp_pooled_p50
0.88327128
0.85111421
""
0.88632786
0.79640943
""
0.83049452
0.99506509
""
0.80427438
0.7321108
0.7961387
""
0.85474336
0.80199963
""
""
0.8460356
""
""
0.78712904
0.84207755
0.75556034
0.77389425
0.80158848
0.8198725
0.84446037
0.88204986
0.85914803
0.79617387
0.79731959
0.9103387
0.85144031
0.86467445
0.61375952
0.84279847
""
0.90832609
""
""
0.80564833
""
""
""
""
0.9133141
0.85853982
0.7539112
0.84722728
0.81929123
0.87398809
0.84653628
0.73691827
""
""
0.78973848
""
""
""
0.93000698
0.8723824
0.8265149
""
0.90187925
""
0.70301694
""
""
""
""
""
""
0.56234837
0.89039344
0.9843089
""
0.76264423
0.7624585
""
0.82199693
0.83168775
0.76364493
0.74142253
0.73736465
0.76145285
0.80444193
0.65788954
0.8314141
0.83163476
0.72880787
0.81483912
0.82418841
0.87157214
0.77776331
""
0.76198447
0.86290526
0.71385109
0.85788548
0.82072103
0.81591696
0.87178928
0.81750417
0.8257978
0.84902763
0.84800661
0.82232946
0.83942634
0.88702929
0.8589468
0.9054032
0.90324539
0.86861044
""
0.84725928
0.79539686
0.7834993
""
""
""
0.748779
0.75859624
0.78510278
0.85430962
0.93782926
0.79851109
0.83902538
0.80405831
""
""
0.80758703
0.91189075
0.83461934
0.8217057
0.69485575
0.9294064
0.79980904
0.85156059
0.47408584
0.83527142
0.82797527
0.88592631
""
0.69208986
0.74379468
""
0.81478947
0.78401607
""
0.87233269
""
0.75591582
0.82190251
""
0.8424347
0.81018043
""
0.81470925
""
""
""
""
0.85786283
0.85687268
""
0.82822853
0.91000313
""
""
0.80073863
0.79935992
0.82699585
0.83990794
0.82306898
0.80443835
0.85930538
0.78642619
0.78008884
0.88358581
0.8500762
0.93019146
0.73628128
0.81796646
0.78153634
""
0.79451287
""
0.97348082
0.80545831
""
""
0.7575925
0.81643742
""
""
0.81844687
0.816351
0.85169834
0.79640281
0.80554825
0.79852116
0.71168536
0.79899901
0.8511923
0.8488304
0.79059756
0.76572198
0.8502304
0.86278749
0.85633093
0.77682602
0.81915927
""
""
0.81467271
0.77431124
0.81843299
0.79827392
0.850811
0.91917133
0.88147777
0.8078509
0.85916752
0.8329888
0.81175864
0.91712397
0.80197489
0.85556966
0.89683461
0.84450233
0.75730032
0.86167598
""
0.79461652
""
0.84209317
""
0.84911317
""
""
0.84651464
0.71923572
0.86558539
0.78410774
0.88064343
0.85001671
0.7886197
0.8388238
0.95316899
0.8619892
0.83853298
0.85318202
0.87685329
""
0.90308714
0.87864494
0.79780084
0.85551912
0.87717843
0.85055065
0.8080281
0.81571633
0.76918048
0.78508496
0.8376509
0.82914394
0.84389633
0.85718983
0.81157762
0.80599749
0.80540079
0.8582198
""
0.73117346
""
""
0.8703469
0.80022055
""
0.87247336
0.83791763
""
""
0.8247394
0.84015554
0.84860134
0.81121486
0.8414259
0.83723933
0.84840238
""
""
0.6759457
0.84998757
0.79100376
0.78799856
0.76984364
0.79103297
0.79960531
0.8218531
0.82493126
0.6595856
0.88735294
0.77081722
0.9005965
0.90604478
0.82923007
0.78470039
0.88524306
0.93870199
0.80265415
0.82966352
0.83953786
0.75021255
0.83197111
0.80952072
0.85148329
0.83586282
0.89951921
0.92501581
0.8329072
0.83003187
0.78569257
0.90175855
0.93042654
0.82853973
0.80091506
0.93016255
0.86202711
0.82827479
0.94426292
0.87935126
0.76887727
0.78912574
0.83051151
0.81578922
0.75959533
0.92970651
0.81764668
0.83149254
""
0.91917729
0.78149438
0.83728874
0.92039466
""
0.88470602
0.92887026
0.83782512
0.98628479
0.80115944
0.828547
0.73459601
""
0.81585723
0.88074881
""
0.96799904
0.86205465
0.82044208
0.7533856
""
0.88000089
""
""
0.96233815
0.81621635
""
""
""
""
""
0.88094991
""
""
""
""
""
""
0.94945049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82162946
""
""
""
""
""
""
0.73047924
0.99141842
""
0.79469109
0.84945977
""
""
""
0.93602246
0.98411715
""
""
""
""
""
""
""
""
""
""
""
""
0.82874775
0.76942635
""
0.81511664
""
0.73956251
0.76565653
0.90358996
0.83947164
1.1410259
""
0.67236727
0.79539818
""
""
""
""
0.83160084
0.85731655
0.72831571
""
0.73181629
0.76631796
0.92234749
""
0.85205096
0.78019434
""
0.80682993
0.69695157
0.67980969
0.81367213
0.90085524
0.97365117
""
""
""
0.87411064
0.81848079
""
""
0.84003955
0.87462825
0.96934277
""
""
""
""
""
""
""
0.88908345
0.74803728
0.87217879
0.74145192
""
0.78477174
0.77147925
0.78164428
0.85373902
""
0.7400223
0.92852634
0.7979185
""
""
""
""
""
""
0.8170203
""
""
0.89459389
0.86253041
0.81819355
0.85788798
0.82067657
0.80803257
0.78945011
0.82529509
0.91889077
0.80390221
0.86026621
0.76386142
""
""
0.9173404
0.92095304
0.84502214
0.75948882
0.78477371
""
0.79696828
0.91407514
0.8964237
0.77507037
0.75603998
0.81610256
0.79392695
0.69535232
0.84835517
0.87302202
0.90898961
0.86266118
0.83685613
0.79714948
0.84916192
0.82521391
0.85245967
0.82573724
0.76132685
0.81712693
0.8210488
0.88268179
0.44768041
1.067449
""
0.87439656
0.78088498
0.75422478
0.76401716
0.82310915
0.88613325
0.76026839
0.82801563
0.79269522
0.83766162
0.81708211
0.79628116
0.71149004
0.83812976
0.8369469
0.88665074
""
0.80816728
0.86334497
0.81358182
0.8211692
0.8757422
0.82588559
0.87018597
0.85961193
0.82995951
0.79591286
0.78881818
0.79414886
0.75916803
0.86011589
0.80015004
0.79521072
0.90854204
1.0654238
0.93243498
0.82307959
0.84634137
0.81543654
0.85897392
0.79266828
0.79938692
0.83016646
0.82258481
0.82514387
0.91218328
""
0.87692642
0.87146437
0.83801967
0.8272025
0.82184529
0.8716861
0.78547567
0.78017968
0.86059988
0.76690084
0.79468733
0.65395617
0.82041466
0.93683088
0.84238416
0.7844643
0.63817614
0.81221658
0.80783725
0.82998717
0.88336849
0.84805661
0.82952577
""
0.86567223
""
""
""
""
""
""
0.87166333
""
""
""
""
""
0.78734916
""
""
0.80996078
""
0.76996207
0.89293808
0.96351612
0.91169465
""
""
""
0.88297784
""
""
0.94444275
0.92136252
0.63964731
""
""
0.88746297
0.88786793
0.88555634
0.77004343
0.82828474
""
0.9168914
0.87061989
0.88870597
0.87496263
0.85388249
0.6971004
0.85621452
0.82862657
0.83006549
0.89605242
0.77307934
0.78701103
0.82181978
0.79602134
""
0.84053451
0.78969747
0.77715743
0.84627932
0.89617324
0.85178399
0.76593399
0.76849997
0.84733099
""
0.84183919
0.83561236
""
""
""
0.83851373
0.80054396
0.79518938
0.83467072
""
""
0.81116426
0.73167217
""
0.81323409
0.89919186
""
""
0.85143781
0.89601648
0.85203856
0.90359861
0.87173349
0.84229624
0.84534657
0.84246778
0.84690833
0.83307165
0.79718351
0.76182562
0.65918797
0.90046036
0.77059072
0.82422966
0.81903452
0.75179875
""
0.92801636
0.83551973
0.8512429
0.82795507
0.82867986
0.77195895
0.90924424
0.80273932
0.7774176
0.83846372
0.76307404
0.82034177
0.79577261
0.8409161
0.81486458
0.90693539
0.79250997
0.76517421
0.94064248
""
0.86576396
""
""
""
0.78309292
0.84253258
0.81297243
