kfr_26_white_pooled_p10
0.41108787
0.41877162
0.42550755
0.41750333
0.4208566
0.4700453
0.41213369
0.40847373
0.3678596
0.38040119
0.41634429
0.51366109
0.45333624
0.42764363
0.43219575
0.43543011
0.38951361
0.41236976
0.40298134
0.42129135
0.45381859
0.40390229
0.42558366
0.39670447
0.42184457
0.43547305
0.39985824
0.39013669
0.41370288
0.39688876
0.3849909
0.43658471
0.43573365
0.38451195
0.41098201
0.4153164
0.4180077
0.413452
0.40918249
0.42033052
0.40136009
0.38159931
0.39146098
0.37538496
0.39715591
0.43212879
0.39593521
0.40318939
0.41444796
0.37914073
0.39560956
0.39576584
0.53483486
0.43988141
0.44510576
0.41323361
0.35001612
0.41716757
0.41124713
0.46456885
0.38262379
0.40900573
0.43867841
0.4102349
0.47273871
0.35845846
0.3963263
0.27949905
0.17227289
0.47344115
0.53798103
0.27598295
0.44938615
0.64583403
0.51348776
0.52471095
0.48799118
0.48358279
0.51722032
0.45126542
0.46808329
0.39090484
""
0.49500501
0.48171827
0.5725795
0.85116309
0.47585663
0.43764684
0.47063109
0.18796626
0.63036531
0.47923508
0.56630266
""
0.3550455
0.5077486
0.43941972
0.4502174
0.43306744
0.46003178
0.50944793
0.46233657
0.44207463
0.41567552
0.47659987
0.41418713
0.40534493
0.45741189
0.45571116
0.42976916
0.39247683
0.43430433
0.42004991
0.42889258
0.42317098
0.39442784
0.46512151
0.44261512
0.42817679
0.41855639
0.42250291
0.42293677
0.47297582
0.42317662
0.38467267
0.40678328
0.40918556
0.40296996
0.39883912
0.42987987
0.41647753
0.40964577
0.41899824
0.46003708
0.42107356
0.38587978
0.43142995
0.40666404
0.42092663
0.3732487
0.4400456
0.40411285
0.4075776
0.38155508
0.38009349
0.42289066
0.33528635
0.37271458
0.3959105
0.44182661
0.4186013
0.40408215
0.39510512
0.44396758
0.42038411
0.41000488
0.39238113
0.3619003
0.4217822
0.47011021
0.44095418
0.40993285
0.41412374
0.37064683
0.42935932
0.34897804
0.43443641
0.39527366
0.4602536
0.3954075
0.41145003
0.38496858
0.39044276
0.47654632
0.45635599
0.39983806
0.43181872
0.4115122
0.4394882
0.41862056
0.42956248
0.42217699
0.42224362
0.37972707
0.42189443
0.43480358
0.65240198
0.4689337
0.40902656
0.42893761
0.42715335
0.43918294
0.3638967
0.46334773
0.41458762
0.4171263
0.38140467
0.41344288
0.46480894
0.4235335
0.41983494
0.42689562
0.44156545
0.44133261
0.40782505
0.4208822
0.49610922
0.38278809
0.41248408
0.45104307
0.48577765
0.42097136
0.43056387
0.4416469
0.44544551
0.45697576
0.44661847
0.43358392
0.43604681
0.4490774
0.4268645
0.45125544
0.45151234
0.41944382
0.43764386
0.4348219
0.44774979
0.44966218
0.41407785
0.42191991
0.49965069
0.43808022
0.43707377
0.44446307
0.41631812
0.41531739
0.41892287
0.43473455
0.41359225
0.44591165
0.43603319
0.44663104
0.4095192
0.4284668
0.44886079
0.46337679
0.47967148
0.50956237
0.4259423
0.45277938
0.46193424
0.45751476
0.60344905
0.44267485
0.56507903
0.44170764
0.4381406
0.41207939
0.5269053
0.41921672
0.54691869
0.46523976
0.49990496
0.51227534
0.43090406
0.4661122
0.5098508
0.55740142
0.48580143
0.5006265
""
0.39501324
0.57011837
0.45682248
0.53156447
0.52154821
0.37168878
0.50005883
0.45748082
0.52360904
0.47172639
0.48280907
0.48055354
""
0.4621481
0.47107673
0.47953612
